timestamp;rxkB/s;txkB/s
2018-01-25 19:18:32 UTC;49,63;173,81
2018-01-25 19:18:33 UTC;49,89;171,46
2018-01-25 19:18:34 UTC;51,16;172,62
2018-01-25 19:18:35 UTC;50,67;172,93
2018-01-25 19:18:36 UTC;50,92;172,25
2018-01-25 19:18:37 UTC;49,34;173,75
2018-01-25 19:18:38 UTC;49,30;173,97
2018-01-25 19:18:39 UTC;51,61;177,24
2018-01-25 19:18:40 UTC;48,54;170,42
2018-01-25 19:18:41 UTC;49,48;170,78
2018-01-25 19:18:42 UTC;49,65;176,19
2018-01-25 19:18:43 UTC;49,95;171,72
2018-01-25 19:18:44 UTC;53,16;174,19
2018-01-25 19:18:45 UTC;48,92;173,34
2018-01-25 19:18:46 UTC;50,23;171,38
2018-01-25 19:18:47 UTC;49,47;173,48
2018-01-25 19:18:48 UTC;48,07;172,10
2018-01-25 19:18:49 UTC;50,35;170,48
2018-01-25 19:18:50 UTC;48,03;173,02
2018-01-25 19:18:51 UTC;48,60;171,38
2018-01-25 19:18:52 UTC;50,55;175,21
2018-01-25 19:18:53 UTC;51,31;172,13
2018-01-25 19:18:54 UTC;51,00;174,37
2018-01-25 19:18:55 UTC;50,32;172,45
2018-01-25 19:18:56 UTC;50,55;172,71
2018-01-25 19:18:57 UTC;48,84;172,88
2018-01-25 19:18:58 UTC;49,12;172,21
2018-01-25 19:18:59 UTC;49,39;171,82
2018-01-25 19:19:00 UTC;48,88;173,13
2018-01-25 19:19:01 UTC;49,34;170,56
2018-01-25 19:19:02 UTC;49,68;173,75
2018-01-25 19:19:03 UTC;49,75;173,09
2018-01-25 19:19:04 UTC;55,32;176,49
2018-01-25 19:19:05 UTC;58,72;195,46
2018-01-25 19:19:06 UTC;54,32;176,04
2018-01-25 19:19:07 UTC;61,70;200,46
2018-01-25 19:19:08 UTC;50,80;176,74
2018-01-25 19:19:09 UTC;59,82;202,53
2018-01-25 19:19:10 UTC;51,22;179,22
2018-01-25 19:19:11 UTC;50,00;177,88
2018-01-25 19:19:12 UTC;51,33;177,71
2018-01-25 19:19:13 UTC;55,04;183,32
2018-01-25 19:19:14 UTC;63,45;205,98
2018-01-25 19:19:15 UTC;52,83;179,81
2018-01-25 19:19:16 UTC;64,04;191,77
2018-01-25 19:19:17 UTC;71,74;230,33
2018-01-25 19:19:18 UTC;55,24;187,50
2018-01-25 19:19:19 UTC;73,70;237,39
2018-01-25 19:19:20 UTC;55,13;190,88
2018-01-25 19:19:21 UTC;69,73;242,04
2018-01-25 19:19:22 UTC;57,29;194,47
2018-01-25 19:19:23 UTC;56,03;192,18
2018-01-25 19:19:24 UTC;57,97;196,25
2018-01-25 19:19:25 UTC;56,34;193,42
2018-01-25 19:19:26 UTC;56,75;197,17
2018-01-25 19:19:27 UTC;55,78;196,30
2018-01-25 19:19:28 UTC;54,84;190,59
2018-01-25 19:19:29 UTC;55,24;194,18
2018-01-25 19:19:30 UTC;54,43;193,32
2018-01-25 19:19:31 UTC;53,61;193,17
2018-01-25 19:19:32 UTC;57,16;194,61
2018-01-25 19:19:33 UTC;55,88;194,74
2018-01-25 19:19:34 UTC;56,92;193,43
2018-01-25 19:19:35 UTC;56,29;196,38
2018-01-25 19:19:36 UTC;59,64;201,20
2018-01-25 19:19:37 UTC;56,18;193,78
2018-01-25 19:19:38 UTC;55,40;194,79
2018-01-25 19:19:39 UTC;54,87;192,54
2018-01-25 19:19:40 UTC;55,12;191,21
2018-01-25 19:19:41 UTC;54,51;195,65
2018-01-25 19:19:42 UTC;56,06;194,29
2018-01-25 19:19:43 UTC;55,55;194,66
2018-01-25 19:19:44 UTC;58,41;196,01
2018-01-25 19:19:45 UTC;56,57;192,58
2018-01-25 19:19:46 UTC;56,32;194,83
2018-01-25 19:19:47 UTC;57,14;194,44
2018-01-25 19:19:48 UTC;54,93;194,33
2018-01-25 19:19:49 UTC;55,01;194,74
2018-01-25 19:19:50 UTC;54,40;192,92
2018-01-25 19:19:51 UTC;53,75;191,37
2018-01-25 19:19:52 UTC;55,79;195,24
2018-01-25 19:19:53 UTC;56,74;195,63
2018-01-25 19:19:54 UTC;58,24;194,47
2018-01-25 19:19:55 UTC;55,57;195,99
2018-01-25 19:19:56 UTC;56,11;193,66
2018-01-25 19:19:57 UTC;54,67;195,50
2018-01-25 19:19:58 UTC;57,80;191,39
2018-01-25 19:19:59 UTC;54,77;194,86
2018-01-25 19:20:00 UTC;53,50;188,21
2018-01-25 19:20:01 UTC;54,07;198,47
2018-01-25 19:20:02 UTC;55,97;195,65
2018-01-25 19:20:03 UTC;57,52;193,34
2018-01-25 19:20:04 UTC;58,38;193,77
2018-01-25 19:20:05 UTC;54,83;195,14
2018-01-25 19:20:06 UTC;56,91;196,03
2018-01-25 19:20:07 UTC;55,62;194,52
2018-01-25 19:20:08 UTC;56,58;193,00
2018-01-25 19:20:09 UTC;55,50;192,80
2018-01-25 19:20:10 UTC;53,71;194,68
2018-01-25 19:20:11 UTC;54,00;193,68
2018-01-25 19:20:12 UTC;56,24;195,98
2018-01-25 19:20:13 UTC;56,55;194,09
2018-01-25 19:20:14 UTC;62,67;197,23
2018-01-25 19:20:15 UTC;64,85;219,52
2018-01-25 19:20:16 UTC;58,32;198,10
2018-01-25 19:20:17 UTC;55,54;196,78
2018-01-25 19:20:18 UTC;55,09;195,38
2018-01-25 19:20:19 UTC;60,35;198,97
2018-01-25 19:20:20 UTC;62,11;221,95
2018-01-25 19:20:21 UTC;59,76;199,79
2018-01-25 19:20:22 UTC;58,37;200,69
2018-01-25 19:20:23 UTC;59,51;198,90
2018-01-25 19:20:24 UTC;75,97;254,39
2018-01-25 19:20:25 UTC;59,36;203,94
2018-01-25 19:20:26 UTC;59,44;203,38
2018-01-25 19:20:27 UTC;64,34;206,24
2018-01-25 19:20:28 UTC;75,61;254,31
2018-01-25 19:20:29 UTC;64,26;212,09
2018-01-25 19:20:30 UTC;68,25;235,09
2018-01-25 19:20:31 UTC;66,33;234,08
2018-01-25 19:20:32 UTC;62,33;212,72
2018-01-25 19:20:33 UTC;74,43;241,23
2018-01-25 19:20:34 UTC;65,62;216,09
2018-01-25 19:20:35 UTC;69,96;243,05
2018-01-25 19:20:36 UTC;62,86;215,01
2018-01-25 19:20:37 UTC;61,02;215,31
2018-01-25 19:20:38 UTC;62,71;217,12
2018-01-25 19:20:39 UTC;61,20;216,06
2018-01-25 19:20:40 UTC;59,91;214,26
2018-01-25 19:20:41 UTC;60,60;215,05
2018-01-25 19:20:42 UTC;63,42;217,43
2018-01-25 19:20:43 UTC;62,31;217,84
2018-01-25 19:20:44 UTC;63,61;214,25
2018-01-25 19:20:45 UTC;61,87;215,01
2018-01-25 19:20:46 UTC;62,19;216,42
2018-01-25 19:20:47 UTC;62,07;216,85
2018-01-25 19:20:48 UTC;60,61;214,70
2018-01-25 19:20:49 UTC;60,68;215,24
2018-01-25 19:20:50 UTC;61,50;215,37
2018-01-25 19:20:51 UTC;60,08;214,79
2018-01-25 19:20:52 UTC;62,40;217,35
2018-01-25 19:20:53 UTC;62,10;214,86
2018-01-25 19:20:54 UTC;63,62;217,44
2018-01-25 19:20:55 UTC;61,09;214,61
2018-01-25 19:20:56 UTC;62,53;218,05
2018-01-25 19:20:57 UTC;63,30;214,90
2018-01-25 19:20:58 UTC;60,84;216,73
2018-01-25 19:20:59 UTC;60,71;214,31
2018-01-25 19:21:00 UTC;60,92;212,45
2018-01-25 19:21:01 UTC;60,23;215,11
2018-01-25 19:21:02 UTC;62,11;218,99
2018-01-25 19:21:03 UTC;62,53;214,10
2018-01-25 19:21:04 UTC;62,97;216,84
2018-01-25 19:21:05 UTC;61,50;216,12
2018-01-25 19:21:06 UTC;63,64;215,96
2018-01-25 19:21:07 UTC;61,33;215,32
2018-01-25 19:21:08 UTC;61,29;217,88
2018-01-25 19:21:09 UTC;61,20;214,46
2018-01-25 19:21:10 UTC;61,29;214,31
2018-01-25 19:21:11 UTC;59,53;214,88
2018-01-25 19:21:12 UTC;62,41;214,73
2018-01-25 19:21:13 UTC;61,46;218,55
2018-01-25 19:21:14 UTC;64,78;216,19
2018-01-25 19:21:15 UTC;62,60;216,46
2018-01-25 19:21:16 UTC;62,05;215,85
2018-01-25 19:21:17 UTC;61,27;214,71
2018-01-25 19:21:18 UTC;60,89;216,12
2018-01-25 19:21:19 UTC;62,42;216,26
2018-01-25 19:21:20 UTC;61,41;215,49
2018-01-25 19:21:21 UTC;58,75;216,26
2018-01-25 19:21:22 UTC;61,57;215,07
2018-01-25 19:21:23 UTC;61,89;214,69
2018-01-25 19:21:24 UTC;66,31;217,64
2018-01-25 19:21:25 UTC;65,14;218,92
2018-01-25 19:21:26 UTC;72,46;244,96
2018-01-25 19:21:27 UTC;69,15;222,50
2018-01-25 19:21:28 UTC;59,82;217,90
2018-01-25 19:21:29 UTC;65,44;216,90
2018-01-25 19:21:30 UTC;78,86;275,70
2018-01-25 19:21:31 UTC;63,56;223,06
2018-01-25 19:21:32 UTC;63,96;223,06
2018-01-25 19:21:33 UTC;63,37;221,58
2018-01-25 19:21:34 UTC;63,78;223,58
2018-01-25 19:21:35 UTC;69,03;225,25
2018-01-25 19:21:36 UTC;77,40;251,57
2018-01-25 19:21:37 UTC;73,80;256,51
2018-01-25 19:21:38 UTC;67,77;227,71
2018-01-25 19:21:39 UTC;77,49;255,86
2018-01-25 19:21:40 UTC;67,89;229,82
2018-01-25 19:21:41 UTC;84,32;285,88
2018-01-25 19:21:42 UTC;65,30;234,29
2018-01-25 19:21:43 UTC;73,78;238,22
2018-01-25 19:21:44 UTC;88,76;294,06
2018-01-25 19:21:45 UTC;69,42;239,72
2018-01-25 19:21:46 UTC;67,80;236,28
2018-01-25 19:21:47 UTC;69,65;236,51
2018-01-25 19:21:48 UTC;67,03;236,99
2018-01-25 19:21:49 UTC;66,74;237,63
2018-01-25 19:21:50 UTC;68,12;237,24
2018-01-25 19:21:51 UTC;64,65;234,62
2018-01-25 19:21:52 UTC;68,19;237,68
2018-01-25 19:21:53 UTC;68,92;237,98
2018-01-25 19:21:54 UTC;69,68;239,21
2018-01-25 19:21:55 UTC;67,54;236,18
2018-01-25 19:21:56 UTC;68,93;237,47
2018-01-25 19:21:57 UTC;65,60;239,20
2018-01-25 19:21:58 UTC;71,07;235,48
2018-01-25 19:21:59 UTC;66,20;239,27
2018-01-25 19:22:00 UTC;95,23;262,03
2018-01-25 19:22:01 UTC;67,26;236,39
2018-01-25 19:22:02 UTC;63,28;237,01
2018-01-25 19:22:03 UTC;88,03;276,52
2018-01-25 19:22:04 UTC;69,35;236,73
2018-01-25 19:22:05 UTC;66,97;234,03
2018-01-25 19:22:06 UTC;69,83;241,62
2018-01-25 19:22:07 UTC;68,80;237,14
2018-01-25 19:22:08 UTC;67,67;235,12
2018-01-25 19:22:09 UTC;69,17;238,88
2018-01-25 19:22:10 UTC;65,94;235,13
2018-01-25 19:22:11 UTC;67,70;237,76
2018-01-25 19:22:12 UTC;65,88;236,99
2018-01-25 19:22:13 UTC;67,60;236,65
2018-01-25 19:22:14 UTC;71,42;239,01
2018-01-25 19:22:15 UTC;74,37;237,89
2018-01-25 19:22:16 UTC;71,13;239,95
2018-01-25 19:22:17 UTC;67,16;239,07
2018-01-25 19:22:18 UTC;66,99;234,38
2018-01-25 19:22:19 UTC;69,49;239,60
2018-01-25 19:22:20 UTC;66,25;232,61
2018-01-25 19:22:21 UTC;68,25;237,85
2018-01-25 19:22:22 UTC;65,53;237,38
2018-01-25 19:22:23 UTC;68,88;235,76
2018-01-25 19:22:24 UTC;71,55;241,45
2018-01-25 19:22:25 UTC;66,40;237,19
2018-01-25 19:22:26 UTC;69,82;238,02
2018-01-25 19:22:27 UTC;68,25;236,40
2018-01-25 19:22:28 UTC;67,00;237,28
2018-01-25 19:22:29 UTC;68,86;237,72
2018-01-25 19:22:30 UTC;66,23;236,25
2018-01-25 19:22:31 UTC;67,18;237,49
2018-01-25 19:22:32 UTC;65,80;236,76
2018-01-25 19:22:33 UTC;68,09;230,57
2018-01-25 19:22:34 UTC;70,93;247,66
2018-01-25 19:22:35 UTC;73,89;234,99
2018-01-25 19:22:36 UTC;80,28;274,26
2018-01-25 19:22:37 UTC;67,28;233,08
2018-01-25 19:22:38 UTC;79,20;274,59
2018-01-25 19:22:39 UTC;70,34;244,18
2018-01-25 19:22:40 UTC;70,30;241,67
2018-01-25 19:22:41 UTC;69,58;241,92
2018-01-25 19:22:42 UTC;76,17;272,01
2018-01-25 19:22:43 UTC;68,69;244,99
2018-01-25 19:22:44 UTC;75,19;243,94
2018-01-25 19:22:45 UTC;67,70;242,73
2018-01-25 19:22:46 UTC;72,19;246,38
2018-01-25 19:22:47 UTC;74,76;245,89
2018-01-25 19:22:48 UTC;84,81;279,19
2018-01-25 19:22:49 UTC;82,23;276,58
2018-01-25 19:22:50 UTC;72,40;248,65
2018-01-25 19:22:51 UTC;78,33;254,08
2018-01-25 19:22:52 UTC;81,22;281,14
2018-01-25 19:22:53 UTC;91,50;313,40
2018-01-25 19:22:54 UTC;78,32;257,37
2018-01-25 19:22:55 UTC;72,34;252,95
2018-01-25 19:22:56 UTC;78,59;259,13
2018-01-25 19:22:57 UTC;92,04;319,57
2018-01-25 19:22:58 UTC;74,45;259,05
2018-01-25 19:22:59 UTC;76,91;260,13
2018-01-25 19:23:00 UTC;71,64;256,67
2018-01-25 19:23:01 UTC;73,00;259,43
2018-01-25 19:23:02 UTC;73,14;257,49
2018-01-25 19:23:03 UTC;75,30;258,93
2018-01-25 19:23:04 UTC;74,70;259,86
2018-01-25 19:23:05 UTC;73,42;257,87
2018-01-25 19:23:06 UTC;76,37;260,54
2018-01-25 19:23:07 UTC;74,33;257,57
2018-01-25 19:23:08 UTC;73,49;259,80
2018-01-25 19:23:09 UTC;75,16;258,39
2018-01-25 19:23:10 UTC;71,47;257,85
2018-01-25 19:23:11 UTC;74,56;259,11
2018-01-25 19:23:12 UTC;73,95;259,50
2018-01-25 19:23:13 UTC;73,11;252,59
2018-01-25 19:23:14 UTC;76,54;265,45
2018-01-25 19:23:15 UTC;74,35;257,96
2018-01-25 19:23:16 UTC;75,97;263,35
2018-01-25 19:23:17 UTC;73,21;257,92
2018-01-25 19:23:18 UTC;74,65;257,87
2018-01-25 19:23:19 UTC;74,84;259,27
2018-01-25 19:23:20 UTC;73,06;257,53
2018-01-25 19:23:21 UTC;74,19;260,71
2018-01-25 19:23:22 UTC;72,34;256,11
2018-01-25 19:23:23 UTC;73,15;258,83
2018-01-25 19:23:24 UTC;75,44;259,56
2018-01-25 19:23:25 UTC;74,34;259,12
2018-01-25 19:23:26 UTC;76,56;260,90
2018-01-25 19:23:27 UTC;72,89;256,90
2018-01-25 19:23:28 UTC;74,43;259,92
2018-01-25 19:23:29 UTC;73,84;256,43
2018-01-25 19:23:30 UTC;73,53;259,52
2018-01-25 19:23:31 UTC;73,91;262,07
2018-01-25 19:23:32 UTC;71,95;255,43
2018-01-25 19:23:33 UTC;73,42;258,73
2018-01-25 19:23:34 UTC;74,54;258,84
2018-01-25 19:23:35 UTC;75,60;258,78
2018-01-25 19:23:36 UTC;76,13;261,94
2018-01-25 19:23:37 UTC;74,21;259,09
2018-01-25 19:23:38 UTC;73,29;257,39
2018-01-25 19:23:39 UTC;73,65;260,08
2018-01-25 19:23:40 UTC;75,20;261,31
2018-01-25 19:23:41 UTC;74,60;259,54
2018-01-25 19:23:42 UTC;72,87;259,50
2018-01-25 19:23:43 UTC;74,93;258,00
2018-01-25 19:23:44 UTC;74,92;250,03
2018-01-25 19:23:45 UTC;80,95;269,20
2018-01-25 19:23:46 UTC;84,30;295,73
2018-01-25 19:23:47 UTC;75,29;261,38
2018-01-25 19:23:48 UTC;77,23;261,80
2018-01-25 19:23:49 UTC;73,66;261,52
2018-01-25 19:23:50 UTC;76,08;261,07
2018-01-25 19:23:51 UTC;84,40;296,08
2018-01-25 19:23:52 UTC;73,67;261,83
2018-01-25 19:23:53 UTC;75,05;263,19
2018-01-25 19:23:54 UTC;77,32;264,24
2018-01-25 19:23:55 UTC;78,00;263,76
2018-01-25 19:23:56 UTC;90,79;299,76
2018-01-25 19:23:57 UTC;69,18;266,64
2018-01-25 19:23:58 UTC;78,64;295,00
2018-01-25 19:23:59 UTC;92,05;269,72
2018-01-25 19:24:00 UTC;79,88;267,79
2018-01-25 19:24:01 UTC;79,45;271,24
2018-01-25 19:24:02 UTC;103,89;306,13
2018-01-25 19:24:03 UTC;84,27;303,97
2018-01-25 19:24:04 UTC;93,06;308,04
2018-01-25 19:24:05 UTC;78,84;272,21
2018-01-25 19:24:06 UTC;89,71;314,54
2018-01-25 19:24:07 UTC;79,76;274,51
2018-01-25 19:24:08 UTC;91,37;310,38
2018-01-25 19:24:09 UTC;80,58;278,36
2018-01-25 19:24:10 UTC;87,19;312,75
2018-01-25 19:24:11 UTC;79,57;281,60
2018-01-25 19:24:12 UTC;79,15;280,11
2018-01-25 19:24:13 UTC;80,47;278,35
2018-01-25 19:24:14 UTC;81,34;281,52
2018-01-25 19:24:15 UTC;81,64;279,66
2018-01-25 19:24:16 UTC;81,71;282,33
2018-01-25 19:24:17 UTC;80,46;281,07
2018-01-25 19:24:18 UTC;79,34;279,66
2018-01-25 19:24:19 UTC;80,12;281,50
2018-01-25 19:24:20 UTC;79,15;277,33
2018-01-25 19:24:21 UTC;79,65;280,41
2018-01-25 19:24:22 UTC;79,91;281,46
2018-01-25 19:24:23 UTC;79,59;279,43
2018-01-25 19:24:24 UTC;80,04;280,66
2018-01-25 19:24:25 UTC;81,43;279,88
2018-01-25 19:24:26 UTC;80,30;284,03
2018-01-25 19:24:27 UTC;82,13;279,43
2018-01-25 19:24:28 UTC;80,40;280,34
2018-01-25 19:24:29 UTC;79,90;279,59
2018-01-25 19:24:30 UTC;78,85;280,92
2018-01-25 19:24:31 UTC;80,65;278,75
2018-01-25 19:24:32 UTC;79,56;281,42
2018-01-25 19:24:33 UTC;79,63;279,05
2018-01-25 19:24:34 UTC;80,92;280,52
2018-01-25 19:24:35 UTC;79,97;278,75
2018-01-25 19:24:36 UTC;82,54;283,44
2018-01-25 19:24:37 UTC;81,45;281,70
2018-01-25 19:24:38 UTC;79,76;279,66
2018-01-25 19:24:39 UTC;78,55;280,27
2018-01-25 19:24:40 UTC;78,86;277,59
2018-01-25 19:24:41 UTC;80,29;282,07
2018-01-25 19:24:42 UTC;79,39;278,44
2018-01-25 19:24:43 UTC;81,00;282,91
2018-01-25 19:24:44 UTC;81,57;280,10
2018-01-25 19:24:45 UTC;80,62;279,90
2018-01-25 19:24:46 UTC;81,46;283,45
2018-01-25 19:24:47 UTC;82,52;279,52
2018-01-25 19:24:48 UTC;78,90;278,35
2018-01-25 19:24:49 UTC;80,80;283,13
2018-01-25 19:24:50 UTC;78,85;277,36
2018-01-25 19:24:51 UTC;77,45;281,04
2018-01-25 19:24:52 UTC;79,22;278,62
2018-01-25 19:24:53 UTC;83,13;282,57
2018-01-25 19:24:54 UTC;80,44;279,53
2018-01-25 19:24:55 UTC;85,74;283,70
2018-01-25 19:24:56 UTC;90,34;315,51
2018-01-25 19:24:57 UTC;81,68;282,50
2018-01-25 19:24:58 UTC;81,45;283,35
2018-01-25 19:24:59 UTC;79,14;282,59
2018-01-25 19:25:00 UTC;83,13;282,12
2018-01-25 19:25:01 UTC;92,29;318,93
2018-01-25 19:25:02 UTC;79,47;283,98
2018-01-25 19:25:03 UTC;82,93;285,65
2018-01-25 19:25:04 UTC;82,45;285,53
2018-01-25 19:25:05 UTC;86,10;286,31
2018-01-25 19:25:06 UTC;85,16;286,05
2018-01-25 19:25:07 UTC;92,92;323,34
2018-01-25 19:25:08 UTC;81,68;285,65
2018-01-25 19:25:09 UTC;83,42;288,58
2018-01-25 19:25:10 UTC;90,93;320,43
2018-01-25 19:25:11 UTC;85,88;291,95
2018-01-25 19:25:12 UTC;87,27;292,41
2018-01-25 19:25:13 UTC;94,15;324,24
2018-01-25 19:25:14 UTC;98,25;329,41
2018-01-25 19:25:15 UTC;84,77;295,10
2018-01-25 19:25:16 UTC;87,83;294,86
2018-01-25 19:25:17 UTC;96,54;333,25
2018-01-25 19:25:18 UTC;95,17;328,16
2018-01-25 19:25:19 UTC;84,25;301,41
2018-01-25 19:25:20 UTC;84,95;296,07
2018-01-25 19:25:21 UTC;86,79;300,20
2018-01-25 19:25:22 UTC;94,06;330,75
2018-01-25 19:25:23 UTC;98,89;341,28
2018-01-25 19:25:24 UTC;87,03;302,44
2018-01-25 19:25:25 UTC;87,73;302,46
2018-01-25 19:25:26 UTC;88,49;301,08
2018-01-25 19:25:27 UTC;85,99;305,36
2018-01-25 19:25:28 UTC;86,07;299,15
2018-01-25 19:25:29 UTC;85,76;305,15
2018-01-25 19:25:30 UTC;86,12;298,90
2018-01-25 19:25:31 UTC;86,75;302,60
2018-01-25 19:25:32 UTC;85,39;303,70
2018-01-25 19:25:33 UTC;85,14;300,56
2018-01-25 19:25:34 UTC;87,83;301,03
2018-01-25 19:25:35 UTC;89,36;303,60
2018-01-25 19:25:36 UTC;85,96;301,34
2018-01-25 19:25:37 UTC;88,10;304,65
2018-01-25 19:25:38 UTC;85,08;300,21
2018-01-25 19:25:39 UTC;84,93;301,09
2018-01-25 19:25:40 UTC;85,88;300,00
2018-01-25 19:25:41 UTC;85,72;303,88
2018-01-25 19:25:42 UTC;84,83;300,56
2018-01-25 19:25:43 UTC;86,16;301,93
2018-01-25 19:25:44 UTC;86,13;302,82
2018-01-25 19:25:45 UTC;86,81;298,96
2018-01-25 19:25:46 UTC;88,69;302,15
2018-01-25 19:25:47 UTC;85,97;302,66
2018-01-25 19:25:48 UTC;86,00;301,04
2018-01-25 19:25:49 UTC;85,79;302,88
2018-01-25 19:25:50 UTC;85,20;299,96
2018-01-25 19:25:51 UTC;85,62;303,39
2018-01-25 19:25:52 UTC;84,80;301,14
2018-01-25 19:25:53 UTC;85,79;300,16
2018-01-25 19:25:54 UTC;87,36;302,42
2018-01-25 19:25:55 UTC;88,86;302,89
2018-01-25 19:25:56 UTC;86,41;304,33
2018-01-25 19:25:57 UTC;64,85;302,10
2018-01-25 19:25:58 UTC;137,69;335,81
2018-01-25 19:25:59 UTC;84,78;301,85
2018-01-25 19:26:00 UTC;87,56;302,25
2018-01-25 19:26:01 UTC;87,67;303,98
2018-01-25 19:26:02 UTC;85,45;301,22
2018-01-25 19:26:03 UTC;85,58;301,52
2018-01-25 19:26:04 UTC;87,42;304,18
2018-01-25 19:26:05 UTC;91,03;303,00
2018-01-25 19:26:06 UTC;94,68;341,30
2018-01-25 19:26:07 UTC;91,13;303,41
2018-01-25 19:26:08 UTC;85,59;302,53
2018-01-25 19:26:09 UTC;86,64;305,34
2018-01-25 19:26:10 UTC;91,06;305,41
2018-01-25 19:26:11 UTC;98,58;343,90
2018-01-25 19:26:12 UTC;88,66;304,65
2018-01-25 19:26:13 UTC;85,14;304,54
2018-01-25 19:26:14 UTC;89,44;306,88
2018-01-25 19:26:15 UTC;90,14;307,21
2018-01-25 19:26:16 UTC;88,01;309,48
2018-01-25 19:26:17 UTC;105,56;354,99
2018-01-25 19:26:18 UTC;88,44;307,05
2018-01-25 19:26:19 UTC;90,18;302,12
2018-01-25 19:26:20 UTC;102,14;351,30
2018-01-25 19:26:21 UTC;102,84;348,47
2018-01-25 19:26:22 UTC;90,96;311,65
2018-01-25 19:26:23 UTC;90,39;311,22
2018-01-25 19:26:24 UTC;101,13;350,41
2018-01-25 19:26:25 UTC;99,94;318,74
2018-01-25 19:26:26 UTC;102,40;351,81
2018-01-25 19:26:27 UTC;89,77;315,52
2018-01-25 19:26:28 UTC;101,47;355,54
2018-01-25 19:26:29 UTC;92,15;315,46
2018-01-25 19:26:30 UTC;104,37;355,86
2018-01-25 19:26:31 UTC;91,61;320,40
2018-01-25 19:26:32 UTC;112,01;397,74
2018-01-25 19:26:33 UTC;94,57;325,28
2018-01-25 19:26:34 UTC;90,86;324,78
2018-01-25 19:26:35 UTC;97,24;321,75
2018-01-25 19:26:36 UTC;91,66;324,91
2018-01-25 19:26:37 UTC;100,70;323,56
2018-01-25 19:26:38 UTC;93,10;324,52
2018-01-25 19:26:39 UTC;90,76;322,40
2018-01-25 19:26:40 UTC;91,79;322,67
2018-01-25 19:26:41 UTC;91,69;325,10
2018-01-25 19:26:42 UTC;89,94;321,18
2018-01-25 19:26:43 UTC;93,36;323,89
2018-01-25 19:26:44 UTC;93,55;322,63
2018-01-25 19:26:45 UTC;94,19;324,71
2018-01-25 19:26:46 UTC;92,99;325,37
2018-01-25 19:26:47 UTC;91,07;322,75
2018-01-25 19:26:48 UTC;92,90;323,58
2018-01-25 19:26:49 UTC;91,69;322,66
2018-01-25 19:26:50 UTC;92,13;323,70
2018-01-25 19:26:51 UTC;92,72;324,22
2018-01-25 19:26:52 UTC;90,96;321,79
2018-01-25 19:26:53 UTC;92,90;324,33
2018-01-25 19:26:54 UTC;93,38;322,43
2018-01-25 19:26:55 UTC;94,23;324,51
2018-01-25 19:26:56 UTC;93,97;324,11
2018-01-25 19:26:57 UTC;91,44;324,03
2018-01-25 19:26:58 UTC;93,34;323,04
2018-01-25 19:26:59 UTC;92,74;322,89
2018-01-25 19:27:00 UTC;91,55;322,40
2018-01-25 19:27:01 UTC;93,55;325,33
2018-01-25 19:27:02 UTC;88,98;319,08
2018-01-25 19:27:03 UTC;94,50;325,62
2018-01-25 19:27:04 UTC;92,98;324,86
2018-01-25 19:27:05 UTC;94,92;325,36
2018-01-25 19:27:06 UTC;94,35;323,37
2018-01-25 19:27:07 UTC;91,24;320,86
2018-01-25 19:27:08 UTC;91,70;325,29
2018-01-25 19:27:09 UTC;92,90;323,53
2018-01-25 19:27:10 UTC;91,94;324,01
2018-01-25 19:27:11 UTC;93,11;325,94
2018-01-25 19:27:12 UTC;90,13;318,24
2018-01-25 19:27:13 UTC;92,25;324,37
2018-01-25 19:27:14 UTC;94,23;326,89
2018-01-25 19:27:15 UTC;92,91;320,88
2018-01-25 19:27:16 UTC;94,87;328,04
2018-01-25 19:27:17 UTC;61,06;321,37
2018-01-25 19:27:18 UTC;144,65;403,81
2018-01-25 19:27:19 UTC;90,99;323,56
2018-01-25 19:27:20 UTC;89,48;319,02
2018-01-25 19:27:21 UTC;106,85;370,49
2018-01-25 19:27:22 UTC;92,86;321,93
2018-01-25 19:27:23 UTC;95,42;328,94
2018-01-25 19:27:24 UTC;94,13;327,07
2018-01-25 19:27:25 UTC;92,26;323,27
2018-01-25 19:27:26 UTC;111,63;372,62
2018-01-25 19:27:27 UTC;91,92;322,60
2018-01-25 19:27:28 UTC;95,97;331,21
2018-01-25 19:27:29 UTC;90,04;333,24
2018-01-25 19:27:30 UTC;111,19;362,08
2018-01-25 19:27:31 UTC;97,82;336,76
2018-01-25 19:27:32 UTC;91,60;325,46
2018-01-25 19:27:33 UTC;95,26;331,13
2018-01-25 19:27:34 UTC;114,58;377,12
2018-01-25 19:27:35 UTC;97,30;327,68
2018-01-25 19:27:36 UTC;101,35;339,63
2018-01-25 19:27:37 UTC;104,86;410,35
2018-01-25 19:27:38 UTC;112,58;339,86
2018-01-25 19:27:39 UTC;95,43;336,95
2018-01-25 19:27:40 UTC;91,80;329,56
2018-01-25 19:27:41 UTC;99,84;342,12
2018-01-25 19:27:42 UTC;94,57;332,29
2018-01-25 19:27:43 UTC;106,38;382,32
2018-01-25 19:27:44 UTC;97,99;341,52
2018-01-25 19:27:45 UTC;98,52;335,77
2018-01-25 19:27:46 UTC;114,96;386,07
2018-01-25 19:27:47 UTC;97,31;336,79
2018-01-25 19:27:48 UTC;101,45;344,22
2018-01-25 19:27:49 UTC;105,60;383,92
2018-01-25 19:27:50 UTC;107,65;379,97
