timestamp;kbmemfree;kbmemused
2018-01-25 19:11:50 UTC;5710308;2355576
2018-01-25 19:11:51 UTC;5710184;2355700
2018-01-25 19:11:52 UTC;5710184;2355700
2018-01-25 19:11:53 UTC;5710152;2355732
2018-01-25 19:11:54 UTC;5709936;2355948
2018-01-25 19:11:55 UTC;5709812;2356072
2018-01-25 19:11:56 UTC;5709812;2356072
2018-01-25 19:11:57 UTC;5709812;2356072
2018-01-25 19:11:58 UTC;5709596;2356288
2018-01-25 19:11:59 UTC;5709348;2356536
2018-01-25 19:12:00 UTC;5709348;2356536
2018-01-25 19:12:01 UTC;5709348;2356536
2018-01-25 19:12:02 UTC;5709224;2356660
2018-01-25 19:12:03 UTC;5707116;2358768
2018-01-25 19:12:04 UTC;5707736;2358148
2018-01-25 19:12:05 UTC;5706776;2359108
2018-01-25 19:12:06 UTC;5706120;2359764
2018-01-25 19:12:07 UTC;5705908;2359976
2018-01-25 19:12:08 UTC;5706652;2359232
2018-01-25 19:12:09 UTC;5706652;2359232
2018-01-25 19:12:10 UTC;5705628;2360256
2018-01-25 19:12:11 UTC;5705604;2360280
2018-01-25 19:12:12 UTC;5650232;2415652
2018-01-25 19:12:13 UTC;5648372;2417512
2018-01-25 19:12:14 UTC;5649576;2416308
2018-01-25 19:12:15 UTC;5694208;2371676
2018-01-25 19:12:16 UTC;5694060;2371824
2018-01-25 19:12:17 UTC;5693936;2371948
2018-01-25 19:12:18 UTC;5694152;2371732
2018-01-25 19:12:19 UTC;5694184;2371700
2018-01-25 19:12:20 UTC;5694216;2371668
2018-01-25 19:12:21 UTC;5694216;2371668
2018-01-25 19:12:22 UTC;5694184;2371700
2018-01-25 19:12:23 UTC;5694060;2371824
2018-01-25 19:12:24 UTC;5693936;2371948
2018-01-25 19:12:25 UTC;5693688;2372196
2018-01-25 19:12:26 UTC;5693688;2372196
2018-01-25 19:12:27 UTC;5693564;2372320
2018-01-25 19:12:28 UTC;5693564;2372320
2018-01-25 19:12:29 UTC;5693564;2372320
2018-01-25 19:12:30 UTC;5693692;2372192
2018-01-25 19:12:31 UTC;5693568;2372316
2018-01-25 19:12:32 UTC;5693600;2372284
2018-01-25 19:12:33 UTC;5693476;2372408
2018-01-25 19:12:34 UTC;5693352;2372532
2018-01-25 19:12:35 UTC;5693228;2372656
2018-01-25 19:12:36 UTC;5693228;2372656
2018-01-25 19:12:37 UTC;5693260;2372624
2018-01-25 19:12:38 UTC;5693104;2372780
2018-01-25 19:12:39 UTC;5693104;2372780
2018-01-25 19:12:40 UTC;5693104;2372780
2018-01-25 19:12:41 UTC;5693104;2372780
2018-01-25 19:12:42 UTC;5693104;2372780
2018-01-25 19:12:43 UTC;5692980;2372904
2018-01-25 19:12:44 UTC;5692856;2373028
2018-01-25 19:12:45 UTC;5692856;2373028
2018-01-25 19:12:46 UTC;5692856;2373028
2018-01-25 19:12:47 UTC;5692732;2373152
2018-01-25 19:12:48 UTC;5692608;2373276
2018-01-25 19:12:49 UTC;5692608;2373276
2018-01-25 19:12:50 UTC;5692484;2373400
2018-01-25 19:12:51 UTC;5692360;2373524
2018-01-25 19:12:52 UTC;5692236;2373648
2018-01-25 19:12:53 UTC;5692236;2373648
2018-01-25 19:12:54 UTC;5692236;2373648
2018-01-25 19:12:55 UTC;5692236;2373648
2018-01-25 19:12:56 UTC;5692112;2373772
2018-01-25 19:12:57 UTC;5692144;2373740
2018-01-25 19:12:58 UTC;5692112;2373772
2018-01-25 19:12:59 UTC;5692080;2373804
2018-01-25 19:13:00 UTC;5692112;2373772
2018-01-25 19:13:01 UTC;5691864;2374020
2018-01-25 19:13:02 UTC;5691740;2374144
2018-01-25 19:13:03 UTC;5691740;2374144
2018-01-25 19:13:04 UTC;5691740;2374144
2018-01-25 19:13:05 UTC;5691740;2374144
2018-01-25 19:13:06 UTC;5691616;2374268
2018-01-25 19:13:07 UTC;5691460;2374424
2018-01-25 19:13:08 UTC;5691428;2374456
2018-01-25 19:13:09 UTC;5691304;2374580
2018-01-25 19:13:10 UTC;5691180;2374704
2018-01-25 19:13:11 UTC;5691180;2374704
2018-01-25 19:13:12 UTC;5666776;2399108
2018-01-25 19:13:13 UTC;5667680;2398204
2018-01-25 19:13:14 UTC;5666424;2399460
2018-01-25 19:13:15 UTC;5667464;2398420
2018-01-25 19:13:16 UTC;5667496;2398388
2018-01-25 19:13:17 UTC;5667712;2398172
2018-01-25 19:13:18 UTC;5667712;2398172
2018-01-25 19:13:19 UTC;5665620;2400264
2018-01-25 19:13:20 UTC;5665892;2399992
2018-01-25 19:13:21 UTC;5664736;2401148
2018-01-25 19:13:22 UTC;5663868;2402016
2018-01-25 19:13:23 UTC;5663220;2402664
2018-01-25 19:13:24 UTC;5662504;2403380
2018-01-25 19:13:25 UTC;5663016;2402868
2018-01-25 19:13:26 UTC;5663000;2402884
2018-01-25 19:13:27 UTC;5663032;2402852
2018-01-25 19:13:28 UTC;5663156;2402728
2018-01-25 19:13:29 UTC;5663032;2402852
2018-01-25 19:13:30 UTC;5663032;2402852
2018-01-25 19:13:31 UTC;5663032;2402852
2018-01-25 19:13:32 UTC;5663032;2402852
2018-01-25 19:13:33 UTC;5663032;2402852
2018-01-25 19:13:34 UTC;5663032;2402852
2018-01-25 19:13:35 UTC;5663064;2402820
2018-01-25 19:13:36 UTC;5662900;2402984
2018-01-25 19:13:37 UTC;5662940;2402944
2018-01-25 19:13:38 UTC;5662908;2402976
2018-01-25 19:13:39 UTC;5662876;2403008
2018-01-25 19:13:40 UTC;5662940;2402944
2018-01-25 19:13:41 UTC;5662908;2402976
2018-01-25 19:13:42 UTC;5662908;2402976
2018-01-25 19:13:43 UTC;5662784;2403100
2018-01-25 19:13:44 UTC;5662784;2403100
2018-01-25 19:13:45 UTC;5662784;2403100
2018-01-25 19:13:46 UTC;5662784;2403100
2018-01-25 19:13:47 UTC;5662628;2403256
2018-01-25 19:13:48 UTC;5662660;2403224
2018-01-25 19:13:49 UTC;5662692;2403192
2018-01-25 19:13:50 UTC;5662568;2403316
2018-01-25 19:13:51 UTC;5662568;2403316
2018-01-25 19:13:52 UTC;5662536;2403348
2018-01-25 19:13:53 UTC;5662412;2403472
2018-01-25 19:13:54 UTC;5662444;2403440
2018-01-25 19:13:55 UTC;5662412;2403472
2018-01-25 19:13:56 UTC;5662412;2403472
2018-01-25 19:13:57 UTC;5662040;2403844
2018-01-25 19:13:58 UTC;5661548;2404336
2018-01-25 19:13:59 UTC;5661576;2404308
2018-01-25 19:14:00 UTC;5661544;2404340
2018-01-25 19:14:01 UTC;5661420;2404464
2018-01-25 19:14:02 UTC;5661452;2404432
2018-01-25 19:14:03 UTC;5661452;2404432
2018-01-25 19:14:04 UTC;5661420;2404464
2018-01-25 19:14:05 UTC;5661420;2404464
2018-01-25 19:14:06 UTC;5661388;2404496
2018-01-25 19:14:07 UTC;5661296;2404588
2018-01-25 19:14:08 UTC;5661296;2404588
2018-01-25 19:14:09 UTC;5661296;2404588
2018-01-25 19:14:10 UTC;5661296;2404588
2018-01-25 19:14:11 UTC;5661296;2404588
2018-01-25 19:14:12 UTC;5661296;2404588
2018-01-25 19:14:13 UTC;5661204;2404680
2018-01-25 19:14:14 UTC;5661048;2404836
2018-01-25 19:14:15 UTC;5660924;2404960
2018-01-25 19:14:16 UTC;5660924;2404960
2018-01-25 19:14:17 UTC;5660924;2404960
2018-01-25 19:14:18 UTC;5660800;2405084
2018-01-25 19:14:19 UTC;5660676;2405208
2018-01-25 19:14:20 UTC;5660676;2405208
2018-01-25 19:14:21 UTC;5660488;2405396
2018-01-25 19:14:22 UTC;5660460;2405424
2018-01-25 19:14:23 UTC;5660428;2405456
2018-01-25 19:14:24 UTC;5657576;2408308
2018-01-25 19:14:25 UTC;5657788;2408096
2018-01-25 19:14:26 UTC;5657328;2408556
2018-01-25 19:14:27 UTC;5657720;2408164
2018-01-25 19:14:28 UTC;5656460;2409424
2018-01-25 19:14:29 UTC;5657320;2408564
2018-01-25 19:14:30 UTC;5656336;2409548
2018-01-25 19:14:31 UTC;5657072;2408812
2018-01-25 19:14:32 UTC;5656956;2408928
2018-01-25 19:14:33 UTC;5655172;2410712
2018-01-25 19:14:34 UTC;5654628;2411256
2018-01-25 19:14:35 UTC;5655620;2410264
2018-01-25 19:14:36 UTC;5654396;2411488
2018-01-25 19:14:37 UTC;5654628;2411256
2018-01-25 19:14:38 UTC;5654784;2411100
2018-01-25 19:14:39 UTC;5654752;2411132
2018-01-25 19:14:40 UTC;5654752;2411132
2018-01-25 19:14:41 UTC;5654752;2411132
2018-01-25 19:14:42 UTC;5654628;2411256
2018-01-25 19:14:43 UTC;5654596;2411288
2018-01-25 19:14:44 UTC;5654504;2411380
2018-01-25 19:14:45 UTC;5654504;2411380
2018-01-25 19:14:46 UTC;5654380;2411504
2018-01-25 19:14:47 UTC;5654380;2411504
2018-01-25 19:14:48 UTC;5654380;2411504
2018-01-25 19:14:49 UTC;5654348;2411536
2018-01-25 19:14:50 UTC;5654380;2411504
2018-01-25 19:14:51 UTC;5654348;2411536
2018-01-25 19:14:52 UTC;5654348;2411536
2018-01-25 19:14:53 UTC;5654380;2411504
2018-01-25 19:14:54 UTC;5654380;2411504
2018-01-25 19:14:55 UTC;5654348;2411536
2018-01-25 19:14:56 UTC;5654224;2411660
2018-01-25 19:14:57 UTC;5654224;2411660
2018-01-25 19:14:58 UTC;5654256;2411628
2018-01-25 19:14:59 UTC;5654256;2411628
2018-01-25 19:15:00 UTC;5654256;2411628
2018-01-25 19:15:01 UTC;5654256;2411628
2018-01-25 19:15:02 UTC;5654256;2411628
2018-01-25 19:15:03 UTC;5654256;2411628
2018-01-25 19:15:04 UTC;5654132;2411752
2018-01-25 19:15:05 UTC;5653884;2412000
2018-01-25 19:15:06 UTC;5653852;2412032
2018-01-25 19:15:07 UTC;5653884;2412000
2018-01-25 19:15:08 UTC;5653792;2412092
2018-01-25 19:15:09 UTC;5653636;2412248
2018-01-25 19:15:10 UTC;5653544;2412340
2018-01-25 19:15:11 UTC;5653480;2412404
2018-01-25 19:15:12 UTC;5653388;2412496
2018-01-25 19:15:13 UTC;5653216;2412668
2018-01-25 19:15:14 UTC;5653248;2412636
2018-01-25 19:15:15 UTC;5653232;2412652
2018-01-25 19:15:16 UTC;5653264;2412620
2018-01-25 19:15:17 UTC;5653076;2412808
2018-01-25 19:15:18 UTC;5652952;2412932
2018-01-25 19:15:19 UTC;5652984;2412900
2018-01-25 19:15:20 UTC;5653000;2412884
2018-01-25 19:15:21 UTC;5652968;2412916
2018-01-25 19:15:22 UTC;5652472;2413412
2018-01-25 19:15:23 UTC;5652472;2413412
2018-01-25 19:15:24 UTC;5652472;2413412
2018-01-25 19:15:25 UTC;5652472;2413412
2018-01-25 19:15:26 UTC;5652472;2413412
2018-01-25 19:15:27 UTC;5652316;2413568
2018-01-25 19:15:28 UTC;5652316;2413568
2018-01-25 19:15:29 UTC;5652348;2413536
2018-01-25 19:15:30 UTC;5652192;2413692
2018-01-25 19:15:31 UTC;5651976;2413908
2018-01-25 19:15:32 UTC;5651976;2413908
2018-01-25 19:15:33 UTC;5635696;2430188
2018-01-25 19:15:34 UTC;5633976;2431908
2018-01-25 19:15:35 UTC;5633980;2431904
2018-01-25 19:15:36 UTC;5634512;2431372
2018-01-25 19:15:37 UTC;5633048;2432836
2018-01-25 19:15:38 UTC;5633140;2432744
2018-01-25 19:15:39 UTC;5633048;2432836
2018-01-25 19:15:40 UTC;5633188;2432696
2018-01-25 19:15:41 UTC;5633328;2432556
2018-01-25 19:15:42 UTC;5632056;2433828
2018-01-25 19:15:43 UTC;5630740;2435144
2018-01-25 19:15:44 UTC;5630348;2435536
2018-01-25 19:15:45 UTC;5630068;2435816
2018-01-25 19:15:46 UTC;5630780;2435104
2018-01-25 19:15:47 UTC;5630656;2435228
2018-01-25 19:15:48 UTC;5630780;2435104
2018-01-25 19:15:49 UTC;5630780;2435104
2018-01-25 19:15:50 UTC;5630656;2435228
2018-01-25 19:15:51 UTC;5630656;2435228
2018-01-25 19:15:52 UTC;5630532;2435352
2018-01-25 19:15:53 UTC;5630408;2435476
2018-01-25 19:15:54 UTC;5630376;2435508
2018-01-25 19:15:55 UTC;5630408;2435476
2018-01-25 19:15:56 UTC;5630408;2435476
2018-01-25 19:15:57 UTC;5630408;2435476
2018-01-25 19:15:58 UTC;5630408;2435476
2018-01-25 19:15:59 UTC;5630408;2435476
2018-01-25 19:16:00 UTC;5630408;2435476
2018-01-25 19:16:01 UTC;5630284;2435600
2018-01-25 19:16:02 UTC;5630284;2435600
2018-01-25 19:16:03 UTC;5630160;2435724
2018-01-25 19:16:04 UTC;5630036;2435848
2018-01-25 19:16:05 UTC;5630036;2435848
2018-01-25 19:16:06 UTC;5630036;2435848
2018-01-25 19:16:07 UTC;5630036;2435848
2018-01-25 19:16:08 UTC;5629912;2435972
2018-01-25 19:16:09 UTC;5629788;2436096
2018-01-25 19:16:10 UTC;5629788;2436096
2018-01-25 19:16:11 UTC;5629664;2436220
2018-01-25 19:16:12 UTC;5629540;2436344
2018-01-25 19:16:13 UTC;5629416;2436468
2018-01-25 19:16:14 UTC;5629416;2436468
2018-01-25 19:16:15 UTC;5629416;2436468
2018-01-25 19:16:16 UTC;5629292;2436592
2018-01-25 19:16:17 UTC;5629292;2436592
2018-01-25 19:16:18 UTC;5629168;2436716
2018-01-25 19:16:19 UTC;5629168;2436716
2018-01-25 19:16:20 UTC;5629168;2436716
2018-01-25 19:16:21 UTC;5629044;2436840
2018-01-25 19:16:22 UTC;5629012;2436872
2018-01-25 19:16:23 UTC;5628888;2436996
2018-01-25 19:16:24 UTC;5628920;2436964
2018-01-25 19:16:25 UTC;5628764;2437120
2018-01-25 19:16:26 UTC;5628704;2437180
2018-01-25 19:16:27 UTC;5628548;2437336
2018-01-25 19:16:28 UTC;5628548;2437336
2018-01-25 19:16:29 UTC;5628548;2437336
2018-01-25 19:16:30 UTC;5628548;2437336
2018-01-25 19:16:31 UTC;5628332;2437552
2018-01-25 19:16:32 UTC;5628300;2437584
2018-01-25 19:16:33 UTC;5628144;2437740
2018-01-25 19:16:34 UTC;5628176;2437708
2018-01-25 19:16:35 UTC;5628084;2437800
2018-01-25 19:16:36 UTC;5628052;2437832
2018-01-25 19:16:37 UTC;5627896;2437988
2018-01-25 19:16:38 UTC;5627960;2437924
2018-01-25 19:16:39 UTC;5627896;2437988
2018-01-25 19:16:40 UTC;5627804;2438080
2018-01-25 19:16:41 UTC;5627680;2438204
2018-01-25 19:16:42 UTC;5627680;2438204
2018-01-25 19:16:43 UTC;5627712;2438172
2018-01-25 19:16:44 UTC;5625468;2440416
2018-01-25 19:16:45 UTC;5625940;2439944
2018-01-25 19:16:46 UTC;5624576;2441308
2018-01-25 19:16:47 UTC;5625168;2440716
2018-01-25 19:16:48 UTC;5624436;2441448
2018-01-25 19:16:49 UTC;5625008;2440876
2018-01-25 19:16:50 UTC;5624916;2440968
2018-01-25 19:16:51 UTC;5624948;2440936
2018-01-25 19:16:52 UTC;5624948;2440936
2018-01-25 19:16:53 UTC;5625040;2440844
2018-01-25 19:16:54 UTC;5622776;2443108
2018-01-25 19:16:55 UTC;5622092;2443792
2018-01-25 19:16:56 UTC;5623172;2442712
2018-01-25 19:16:57 UTC;5621720;2444164
2018-01-25 19:16:58 UTC;5622364;2443520
2018-01-25 19:16:59 UTC;5622308;2443576
2018-01-25 19:17:00 UTC;5622216;2443668
2018-01-25 19:17:01 UTC;5622216;2443668
2018-01-25 19:17:02 UTC;5622184;2443700
2018-01-25 19:17:03 UTC;5622216;2443668
2018-01-25 19:17:04 UTC;5622092;2443792
2018-01-25 19:17:05 UTC;5622124;2443760
2018-01-25 19:17:06 UTC;5622092;2443792
2018-01-25 19:17:07 UTC;5621936;2443948
2018-01-25 19:17:08 UTC;5621968;2443916
2018-01-25 19:17:09 UTC;5621968;2443916
2018-01-25 19:17:10 UTC;5621844;2444040
2018-01-25 19:17:11 UTC;5621844;2444040
2018-01-25 19:17:12 UTC;5621812;2444072
2018-01-25 19:17:13 UTC;5621844;2444040
2018-01-25 19:17:14 UTC;5621812;2444072
2018-01-25 19:17:15 UTC;5621844;2444040
2018-01-25 19:17:16 UTC;5621720;2444164
2018-01-25 19:17:17 UTC;5621720;2444164
2018-01-25 19:17:18 UTC;5621564;2444320
2018-01-25 19:17:19 UTC;5621596;2444288
2018-01-25 19:17:20 UTC;5621472;2444412
2018-01-25 19:17:21 UTC;5621504;2444380
2018-01-25 19:17:22 UTC;5621440;2444444
2018-01-25 19:17:23 UTC;5621332;2444552
2018-01-25 19:17:24 UTC;5621240;2444644
2018-01-25 19:17:25 UTC;5621208;2444676
2018-01-25 19:17:26 UTC;5621208;2444676
2018-01-25 19:17:27 UTC;5621084;2444800
2018-01-25 19:17:28 UTC;5620960;2444924
2018-01-25 19:17:29 UTC;5620912;2444972
2018-01-25 19:17:30 UTC;5620820;2445064
2018-01-25 19:17:31 UTC;5620696;2445188
2018-01-25 19:17:32 UTC;5620696;2445188
2018-01-25 19:17:33 UTC;5620572;2445312
2018-01-25 19:17:34 UTC;5620636;2445248
2018-01-25 19:17:35 UTC;5620572;2445312
2018-01-25 19:17:36 UTC;5620448;2445436
2018-01-25 19:17:37 UTC;5620448;2445436
2018-01-25 19:17:38 UTC;5620416;2445468
2018-01-25 19:17:39 UTC;5620448;2445436
2018-01-25 19:17:40 UTC;5620480;2445404
2018-01-25 19:17:41 UTC;5620324;2445560
2018-01-25 19:17:42 UTC;5620292;2445592
2018-01-25 19:17:43 UTC;5620356;2445528
2018-01-25 19:17:44 UTC;5620076;2445808
2018-01-25 19:17:45 UTC;5620076;2445808
2018-01-25 19:17:46 UTC;5619952;2445932
2018-01-25 19:17:47 UTC;5619828;2446056
2018-01-25 19:17:48 UTC;5619828;2446056
2018-01-25 19:17:49 UTC;5619860;2446024
2018-01-25 19:17:50 UTC;5619828;2446056
2018-01-25 19:17:51 UTC;5619828;2446056
2018-01-25 19:17:52 UTC;5619796;2446088
2018-01-25 19:17:53 UTC;5619828;2446056
2018-01-25 19:17:54 UTC;5617356;2448528
2018-01-25 19:17:55 UTC;5618184;2447700
2018-01-25 19:17:56 UTC;5616928;2448956
2018-01-25 19:17:57 UTC;5618028;2447856
2018-01-25 19:17:58 UTC;5617936;2447948
2018-01-25 19:17:59 UTC;5616680;2449204
2018-01-25 19:18:00 UTC;5615656;2450228
2018-01-25 19:18:01 UTC;5616664;2449220
2018-01-25 19:18:02 UTC;5616664;2449220
2018-01-25 19:18:03 UTC;5616044;2449840
2018-01-25 19:18:04 UTC;5616232;2449652
2018-01-25 19:18:05 UTC;5615360;2450524
2018-01-25 19:18:06 UTC;5614412;2451472
2018-01-25 19:18:07 UTC;5615016;2450868
2018-01-25 19:18:08 UTC;5614704;2451180
2018-01-25 19:18:09 UTC;5614892;2450992
2018-01-25 19:18:10 UTC;5614768;2451116
2018-01-25 19:18:11 UTC;5614892;2450992
2018-01-25 19:18:12 UTC;5614892;2450992
2018-01-25 19:18:13 UTC;5614892;2450992
2018-01-25 19:18:14 UTC;5614768;2451116
2018-01-25 19:18:15 UTC;5614800;2451084
2018-01-25 19:18:16 UTC;5614768;2451116
2018-01-25 19:18:17 UTC;5614800;2451084
2018-01-25 19:18:18 UTC;5614736;2451148
2018-01-25 19:18:19 UTC;5614612;2451272
2018-01-25 19:18:20 UTC;5614676;2451208
2018-01-25 19:18:21 UTC;5614552;2451332
2018-01-25 19:18:22 UTC;5614552;2451332
2018-01-25 19:18:23 UTC;5614272;2451612
2018-01-25 19:18:24 UTC;5614148;2451736
2018-01-25 19:18:25 UTC;5614116;2451768
2018-01-25 19:18:26 UTC;5614148;2451736
2018-01-25 19:18:27 UTC;5614116;2451768
2018-01-25 19:18:28 UTC;5614148;2451736
2018-01-25 19:18:29 UTC;5613868;2452016
2018-01-25 19:18:30 UTC;5613900;2451984
2018-01-25 19:18:31 UTC;5613900;2451984
