# hostname;interval;timestamp;kbmemfree;kbavail;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
zenbook;1;2018-01-25 19:17:02 UTC;5622184;6436492;2443700;30,30;76564;1085620;9794788;56,68;1103176;1014660;964
zenbook;1;2018-01-25 19:17:03 UTC;5622216;6436524;2443668;30,30;76564;1085664;9794788;56,68;1103176;1014660;988
zenbook;1;2018-01-25 19:17:04 UTC;5622092;6436460;2443792;30,30;76564;1085724;9794788;56,68;1103176;1014720;1016
zenbook;1;2018-01-25 19:17:05 UTC;5622124;6436556;2443760;30,30;76572;1085772;9794788;56,68;1103204;1014776;120
zenbook;1;2018-01-25 19:17:06 UTC;5622092;6436524;2443792;30,30;76572;1085820;9794788;56,68;1103204;1014776;164
zenbook;1;2018-01-25 19:17:07 UTC;5621936;6436416;2443948;30,30;76572;1085876;9794788;56,68;1103268;1014824;192
zenbook;1;2018-01-25 19:17:08 UTC;5621968;6436504;2443916;30,30;76572;1085924;9794788;56,68;1103268;1014880;216
zenbook;1;2018-01-25 19:17:09 UTC;5621968;6436536;2443916;30,30;76572;1085980;9794788;56,68;1103292;1014912;244
zenbook;1;2018-01-25 19:17:10 UTC;5621844;6436468;2444040;30,30;76580;1086028;9794788;56,68;1103292;1014968;276
zenbook;1;2018-01-25 19:17:11 UTC;5621844;6436568;2444040;30,30;76580;1086084;9794788;56,68;1103296;1015072;304
zenbook;1;2018-01-25 19:17:12 UTC;5621812;6436584;2444072;30,30;76580;1086132;9794788;56,68;1103304;1015112;352
zenbook;1;2018-01-25 19:17:13 UTC;5621844;6436696;2444040;30,30;76588;1086188;9794788;56,68;1103312;1015184;408
zenbook;1;2018-01-25 19:17:14 UTC;5621812;6436772;2444072;30,30;76588;1086236;9794788;56,68;1103320;1015284;452
zenbook;1;2018-01-25 19:17:15 UTC;5621844;6436804;2444040;30,30;76596;1086284;9794788;56,68;1103320;1015284;480
zenbook;1;2018-01-25 19:17:16 UTC;5621720;6436784;2444164;30,30;76596;1086340;9794788;56,68;1103324;1015388;508
zenbook;1;2018-01-25 19:17:17 UTC;5621720;6436792;2444164;30,30;76596;1086388;9794788;56,68;1103328;1015388;536
zenbook;1;2018-01-25 19:17:18 UTC;5621564;6436692;2444320;30,30;76596;1086444;9794788;56,68;1103332;1015444;564
zenbook;1;2018-01-25 19:17:19 UTC;5621596;6436724;2444288;30,30;76596;1086492;9794788;56,68;1103332;1015444;588
zenbook;1;2018-01-25 19:17:20 UTC;5621472;6436708;2444412;30,31;76604;1086548;9794788;56,68;1103336;1015552;616
zenbook;1;2018-01-25 19:17:21 UTC;5621504;6436796;2444380;30,31;76604;1086596;9794788;56,68;1103336;1015608;136
zenbook;1;2018-01-25 19:17:22 UTC;5621440;6436832;2444444;30,31;76604;1086652;9794788;56,68;1103384;1015700;140
zenbook;1;2018-01-25 19:17:23 UTC;5621332;6436732;2444552;30,31;76604;1086700;9794788;56,68;1103384;1015700;164
zenbook;1;2018-01-25 19:17:24 UTC;5621240;6436640;2444644;30,31;76604;1086748;9794788;56,68;1103384;1015708;188
zenbook;1;2018-01-25 19:17:25 UTC;5621208;6436716;2444676;30,31;76612;1086808;9794788;56,68;1103384;1015824;228
zenbook;1;2018-01-25 19:17:26 UTC;5621208;6436772;2444676;30,31;76612;1086852;9794788;56,68;1103392;1015872;252
zenbook;1;2018-01-25 19:17:27 UTC;5621084;6436704;2444800;30,31;76612;1086908;9794788;56,68;1103392;1015928;292
zenbook;1;2018-01-25 19:17:28 UTC;5620960;6436620;2444924;30,31;76612;1086956;9794788;56,68;1103408;1015968;316
zenbook;1;2018-01-25 19:17:29 UTC;5620912;6436636;2444972;30,31;76612;1087012;9794788;56,68;1103500;1016024;344
zenbook;1;2018-01-25 19:17:30 UTC;5620820;6436604;2445064;30,31;76636;1087044;9794788;56,68;1103552;1016084;368
zenbook;1;2018-01-25 19:17:31 UTC;5620696;6436544;2445188;30,32;76636;1087116;9794788;56,68;1103576;1016128;452
zenbook;1;2018-01-25 19:17:32 UTC;5620696;6436544;2445188;30,32;76636;1087164;9794788;56,68;1103576;1016128;476
zenbook;1;2018-01-25 19:17:33 UTC;5620572;6436472;2445312;30,32;76636;1087212;9794788;56,68;1103584;1016176;500
zenbook;1;2018-01-25 19:17:34 UTC;5620636;6436636;2445248;30,32;76636;1087268;9794788;56,68;1103592;1016272;528
zenbook;1;2018-01-25 19:17:35 UTC;5620572;6436572;2445312;30,32;76636;1087316;9794788;56,68;1103592;1016272;552
zenbook;1;2018-01-25 19:17:36 UTC;5620448;6436612;2445436;30,32;76644;1087372;9794788;56,68;1103600;1016428;464
zenbook;1;2018-01-25 19:17:37 UTC;5620448;6436624;2445436;30,32;76644;1087420;9794788;56,68;1103612;1016428;464
zenbook;1;2018-01-25 19:17:38 UTC;5620416;6436648;2445468;30,32;76644;1087476;9794788;56,68;1103604;1016484;492
zenbook;1;2018-01-25 19:17:39 UTC;5620448;6436736;2445436;30,32;76644;1087524;9794788;56,68;1103604;1016540;516
zenbook;1;2018-01-25 19:17:40 UTC;5620480;6436824;2445404;30,32;76644;1087580;9794788;56,68;1103604;1016596;544
zenbook;1;2018-01-25 19:17:41 UTC;5620324;6436680;2445560;30,32;76652;1087628;9794788;56,68;1103648;1016608;572
zenbook;1;2018-01-25 19:17:42 UTC;5620292;6436648;2445592;30,32;76652;1087676;9794788;56,68;1103648;1016608;596
zenbook;1;2018-01-25 19:17:43 UTC;5620356;6436768;2445528;30,32;76652;1087732;9794788;56,68;1103648;1016664;628
zenbook;1;2018-01-25 19:17:44 UTC;5620076;6436640;2445808;30,32;76652;1087780;9794788;56,68;1103656;1016808;652
zenbook;1;2018-01-25 19:17:45 UTC;5620076;6436692;2445808;30,32;76652;1087836;9794788;56,68;1103660;1016860;680
zenbook;1;2018-01-25 19:17:46 UTC;5619952;6436568;2445932;30,32;76660;1087884;9794788;56,68;1103660;1016860;704
zenbook;1;2018-01-25 19:17:47 UTC;5619828;6436512;2446056;30,33;76660;1087940;9794788;56,68;1103668;1016920;736
zenbook;1;2018-01-25 19:17:48 UTC;5619828;6436548;2446056;30,33;76660;1087988;9794788;56,68;1103688;1016956;760
zenbook;1;2018-01-25 19:17:49 UTC;5619860;6436636;2446024;30,33;76660;1088044;9794788;56,68;1103688;1017012;788
zenbook;1;2018-01-25 19:17:50 UTC;5619828;6436660;2446056;30,33;76660;1088092;9794788;56,68;1103692;1017064;812
zenbook;1;2018-01-25 19:17:51 UTC;5619828;6436760;2446056;30,33;76668;1088140;9794788;56,68;1103692;1017164;836
zenbook;1;2018-01-25 19:17:52 UTC;5619796;6436820;2446088;30,33;76668;1088196;9794788;56,68;1103700;1017248;44
zenbook;1;2018-01-25 19:17:53 UTC;5619828;6436852;2446056;30,33;76668;1088244;9794788;56,68;1103700;1017248;80
zenbook;1;2018-01-25 19:17:54 UTC;5617356;6434488;2448528;30,36;76668;1089892;9804436;56,73;1103760;1018944;176
zenbook;1;2018-01-25 19:17:55 UTC;5618184;6435316;2447700;30,35;76668;1088708;9804436;56,73;1103888;1017712;208
zenbook;1;2018-01-25 19:17:56 UTC;5616928;6434168;2448956;30,36;76676;1089932;9814628;56,79;1103872;1018984;248
zenbook;1;2018-01-25 19:17:57 UTC;5618028;6435324;2447856;30,35;76676;1088780;9814628;56,79;1104056;1017836;272
zenbook;1;2018-01-25 19:17:58 UTC;5617936;6435288;2447948;30,35;76676;1088836;9814628;56,79;1104100;1017892;300
zenbook;1;2018-01-25 19:17:59 UTC;5616680;6434080;2449204;30,36;76676;1090140;9826240;56,86;1104260;1019180;324
zenbook;1;2018-01-25 19:18:00 UTC;5615656;6433104;2450228;30,38;76676;1090164;9836480;56,92;1104704;1019204;348
zenbook;1;2018-01-25 19:18:01 UTC;5616664;6434176;2449220;30,37;76684;1089140;9836480;56,92;1104612;1018200;376
zenbook;1;2018-01-25 19:18:02 UTC;5616664;6434208;2449220;30,37;76684;1089104;9836480;56,92;1104636;1018148;400
zenbook;1;2018-01-25 19:18:03 UTC;5616044;6433616;2449840;30,37;76684;1090324;9844632;56,97;1105132;1019340;428
zenbook;1;2018-01-25 19:18:04 UTC;5616232;6433884;2449652;30,37;76684;1089292;9844632;56,97;1105044;1018340;452
zenbook;1;2018-01-25 19:18:05 UTC;5615360;6433080;2450524;30,38;76684;1090392;9854752;57,02;1105316;1019452;480
zenbook;1;2018-01-25 19:18:06 UTC;5614412;6432188;2451472;30,39;76692;1090912;9896996;57,27;1105720;1019968;504
zenbook;1;2018-01-25 19:18:07 UTC;5615016;6432848;2450868;30,39;76692;1089500;9896996;57,27;1106088;1018556;532
zenbook;1;2018-01-25 19:18:08 UTC;5614704;6432536;2451180;30,39;76708;1089548;9896996;57,27;1106296;1018560;572
zenbook;1;2018-01-25 19:18:09 UTC;5614892;6432816;2450992;30,39;76708;1089324;9896996;57,27;1106440;1018364;632
zenbook;1;2018-01-25 19:18:10 UTC;5614768;6432728;2451116;30,39;76708;1089380;9896996;57,27;1106540;1018396;660
zenbook;1;2018-01-25 19:18:11 UTC;5614892;6432900;2450992;30,39;76708;1089172;9896996;57,27;1106496;1018188;684
zenbook;1;2018-01-25 19:18:12 UTC;5614892;6432940;2450992;30,39;76708;1089228;9896996;57,27;1106516;1018228;720
zenbook;1;2018-01-25 19:18:13 UTC;5614892;6432988;2450992;30,39;76708;1089276;9896996;57,27;1106524;1018276;748
zenbook;1;2018-01-25 19:18:14 UTC;5614768;6432964;2451116;30,39;76716;1089332;9896996;57,27;1106544;1018376;776
zenbook;1;2018-01-25 19:18:15 UTC;5614800;6433000;2451084;30,39;76716;1089380;9896996;57,27;1106548;1018376;800
zenbook;1;2018-01-25 19:18:16 UTC;5614768;6433020;2451116;30,39;76716;1089436;9896996;57,27;1106552;1018428;828
zenbook;1;2018-01-25 19:18:17 UTC;5614800;6433108;2451084;30,39;76716;1089484;9896996;57,27;1106552;1018484;856
zenbook;1;2018-01-25 19:18:18 UTC;5614736;6433056;2451148;30,39;76716;1089532;9896996;57,27;1106552;1018496;880
zenbook;1;2018-01-25 19:18:19 UTC;5614612;6432992;2451272;30,39;76724;1089588;9896996;57,27;1106552;1018552;908
zenbook;1;2018-01-25 19:18:20 UTC;5614676;6433056;2451208;30,39;76724;1089636;9896996;57,27;1106552;1018552;932
zenbook;1;2018-01-25 19:18:21 UTC;5614552;6433020;2451332;30,39;76724;1089692;9896996;57,27;1106584;1018632;960
zenbook;1;2018-01-25 19:18:22 UTC;5614552;6433092;2451332;30,39;76724;1089740;9896996;57,27;1106676;1018704;44
zenbook;1;2018-01-25 19:18:23 UTC;5614272;6432968;2451612;30,39;76724;1089796;9896996;57,27;1106680;1018856;52
zenbook;1;2018-01-25 19:18:24 UTC;5614148;6432844;2451736;30,40;76732;1089836;9896996;57,27;1106680;1018856;76
zenbook;1;2018-01-25 19:18:25 UTC;5614116;6432864;2451768;30,40;76732;1089892;9896996;57,27;1106692;1018900;116
zenbook;1;2018-01-25 19:18:26 UTC;5614148;6432952;2451736;30,40;76740;1089968;9896996;57,27;1106700;1018960;212
zenbook;1;2018-01-25 19:18:27 UTC;5614116;6432976;2451768;30,40;76740;1089996;9896996;57,27;1106768;1019024;412
zenbook;1;2018-01-25 19:18:28 UTC;5614148;6433092;2451736;30,40;76740;1090052;9896996;57,27;1106788;1019108;440
zenbook;1;2018-01-25 19:18:29 UTC;5613868;6432884;2452016;30,40;76740;1090100;9896996;57,27;1106800;1019172;464
zenbook;1;2018-01-25 19:18:30 UTC;5613900;6432972;2451984;30,40;76748;1090156;9896996;57,27;1106800;1019228;492
zenbook;1;2018-01-25 19:18:31 UTC;5613900;6432980;2451984;30,40;76748;1090204;9896996;57,27;1106808;1019228;516
zenbook;1;2018-01-25 19:18:32 UTC;5613900;6433036;2451984;30,40;76748;1090260;9896996;57,27;1106808;1019284;544
zenbook;1;2018-01-25 19:18:33 UTC;5613900;6433096;2451984;30,40;76748;1090308;9896996;57,27;1106808;1019340;584
zenbook;1;2018-01-25 19:18:34 UTC;5613900;6433096;2451984;30,40;76748;1090356;9896996;57,27;1106808;1019340;608
zenbook;1;2018-01-25 19:18:35 UTC;5613652;6432904;2452232;30,40;76756;1090412;9896996;57,27;1106812;1019392;636
zenbook;1;2018-01-25 19:18:36 UTC;5613652;6432960;2452232;30,40;76756;1090460;9896996;57,27;1106812;1019448;660
zenbook;1;2018-01-25 19:18:37 UTC;5613652;6433000;2452232;30,40;76756;1090516;9896996;57,27;1106832;1019484;688
zenbook;1;2018-01-25 19:18:38 UTC;5613620;6433052;2452264;30,40;76756;1090564;9896996;57,27;1106852;1019568;284
zenbook;1;2018-01-25 19:18:39 UTC;5613184;6432740;2452700;30,41;76756;1090616;9896996;57,27;1107132;1019716;440
zenbook;1;2018-01-25 19:18:40 UTC;5613156;6432716;2452728;30,41;76764;1090668;9896996;57,27;1107152;1019720;576
zenbook;1;2018-01-25 19:18:41 UTC;5613156;6432772;2452728;30,41;76764;1090724;9896996;57,27;1107152;1019776;604
zenbook;1;2018-01-25 19:18:42 UTC;5613000;6432712;2452884;30,41;76764;1090772;9896996;57,27;1107224;1019872;628
zenbook;1;2018-01-25 19:18:43 UTC;5613000;6432756;2452884;30,41;76764;1090820;9896996;57,27;1107236;1019916;668
zenbook;1;2018-01-25 19:18:44 UTC;5612844;6432656;2453040;30,41;76764;1090876;9896996;57,27;1107236;1019972;696
zenbook;1;2018-01-25 19:18:45 UTC;5612784;6432596;2453100;30,41;76772;1090924;9896996;57,27;1107268;1019972;720
zenbook;1;2018-01-25 19:18:46 UTC;5612628;6432484;2453256;30,42;76772;1090980;9896996;57,27;1107292;1020004;748
zenbook;1;2018-01-25 19:18:47 UTC;5612660;6432620;2453224;30,41;76772;1091028;9896996;57,27;1107300;1020108;780
zenbook;1;2018-01-25 19:18:48 UTC;5612628;6432632;2453256;30,42;76772;1091084;9896996;57,27;1107320;1020152;808
zenbook;1;2018-01-25 19:18:49 UTC;5612628;6432652;2453256;30,42;76772;1091132;9896996;57,27;1107348;1020144;832
zenbook;1;2018-01-25 19:18:50 UTC;5612504;6432584;2453380;30,42;76772;1091188;9896996;57,27;1107348;1020200;860
zenbook;1;2018-01-25 19:18:51 UTC;5612380;6432516;2453504;30,42;76780;1091236;9896996;57,27;1107352;1020252;888
zenbook;1;2018-01-25 19:18:52 UTC;5612256;6432440;2453628;30,42;76780;1091284;9896996;57,27;1107360;1020300;912
zenbook;1;2018-01-25 19:18:53 UTC;5612288;6432576;2453596;30,42;76780;1091340;9896996;57,27;1107364;1020400;768
zenbook;1;2018-01-25 19:18:54 UTC;5612008;6432300;2453876;30,42;76780;1091388;9896996;57,27;1107364;1020400;712
zenbook;1;2018-01-25 19:18:55 UTC;5612072;6432420;2453812;30,42;76780;1091444;9896996;57,27;1107364;1020456;768
zenbook;1;2018-01-25 19:18:56 UTC;5611884;6432248;2454000;30,42;76788;1091492;9896996;57,27;1107364;1020476;800
zenbook;1;2018-01-25 19:18:57 UTC;5609156;6429624;2456728;30,46;76788;1091720;9896996;57,27;1108984;1021700;828
zenbook;1;2018-01-25 19:18:58 UTC;5608876;6429400;2457008;30,46;76804;1091596;9896996;57,27;1109180;1021672;884
zenbook;1;2018-01-25 19:18:59 UTC;5608572;6429328;2457312;30,47;76804;1091744;9896996;57,27;1109364;1021900;936
zenbook;1;2018-01-25 19:19:00 UTC;5608504;6429144;2457380;30,47;76804;1091712;9896996;57,27;1109204;1021768;968
zenbook;1;2018-01-25 19:19:01 UTC;5608504;6429192;2457380;30,47;76804;1091760;9896996;57,27;1109140;1021804;1008
zenbook;1;2018-01-25 19:19:02 UTC;5608504;6429248;2457380;30,47;76804;1091816;9896996;57,27;1109140;1021860;1036
zenbook;1;2018-01-25 19:19:03 UTC;5608472;6429284;2457412;30,47;76804;1091864;9896996;57,27;1109152;1021916;1076
zenbook;1;2018-01-25 19:19:04 UTC;5606484;6427352;2459400;30,49;76812;1093340;9908852;57,34;1109172;1023392;1172
zenbook;1;2018-01-25 19:19:05 UTC;5606984;6427948;2458900;30,49;76812;1092328;9908852;57,34;1109320;1022420;1208
zenbook;1;2018-01-25 19:19:06 UTC;5606520;6427604;2459364;30,49;76812;1093292;9917536;57,39;1109488;1023444;1236
zenbook;1;2018-01-25 19:19:07 UTC;5597928;6419028;2467956;30,60;76812;1094124;9928612;57,45;1118700;1023000;1260
zenbook;1;2018-01-25 19:19:08 UTC;5598520;6419692;2467364;30,59;76812;1092656;9928612;57,45;1118972;1021568;212
zenbook;1;2018-01-25 19:19:09 UTC;5598672;6419916;2467212;30,59;76820;1092372;9928612;57,45;1118928;1021300;224
zenbook;1;2018-01-25 19:19:10 UTC;5598672;6419916;2467212;30,59;76820;1092420;9928612;57,45;1118912;1021300;248
zenbook;1;2018-01-25 19:19:11 UTC;5598672;6419972;2467212;30,59;76820;1092476;9928612;57,45;1118924;1021356;280
zenbook;1;2018-01-25 19:19:12 UTC;5598580;6419880;2467304;30,59;76820;1092356;9928612;57,45;1118924;1021184;312
zenbook;1;2018-01-25 19:19:13 UTC;5596656;6418108;2469228;30,61;76820;1094028;9928612;57,45;1119040;1022952;396
zenbook;1;2018-01-25 19:19:14 UTC;5597308;6418820;2468576;30,61;76828;1092796;9928612;57,45;1119144;1021760;420
zenbook;1;2018-01-25 19:19:15 UTC;5596672;6418240;2469212;30,61;76828;1093992;9948768;57,57;1119368;1022956;448
zenbook;1;2018-01-25 19:19:16 UTC;5596252;6417868;2469632;30,62;76828;1094432;9972196;57,70;1119484;1023396;472
zenbook;1;2018-01-25 19:19:17 UTC;5595056;6416728;2470828;30,63;76828;1094212;9993080;57,82;1120212;1023168;504
zenbook;1;2018-01-25 19:19:18 UTC;5595448;6417128;2470436;30,63;76828;1093188;9993080;57,82;1120444;1022104;528
zenbook;1;2018-01-25 19:19:19 UTC;5595196;6416932;2470688;30,63;76836;1094348;10003524;57,88;1120568;1023256;552
zenbook;1;2018-01-25 19:19:20 UTC;5596056;6417876;2469828;30,62;76836;1093292;10003524;57,88;1120736;1022228;580
zenbook;1;2018-01-25 19:19:21 UTC;5596016;6417904;2469868;30,62;76836;1093264;10003524;57,88;1120792;1022228;604
zenbook;1;2018-01-25 19:19:22 UTC;5595892;6417836;2469992;30,62;76836;1093044;10003524;57,88;1120816;1022008;632
zenbook;1;2018-01-25 19:19:23 UTC;5595760;6417704;2470124;30,62;76836;1093092;10003524;57,88;1120872;1022008;664
zenbook;1;2018-01-25 19:19:24 UTC;5595760;6417780;2470124;30,62;76844;1092976;10003524;57,88;1120912;1021908;176
zenbook;1;2018-01-25 19:19:25 UTC;5595636;6417692;2470248;30,63;76844;1093004;10003524;57,88;1120952;1021924;80
zenbook;1;2018-01-25 19:19:26 UTC;5595636;6417748;2470248;30,63;76844;1093060;10003524;57,88;1120952;1021980;112
zenbook;1;2018-01-25 19:19:27 UTC;5595544;6417704;2470340;30,63;76844;1093108;10003524;57,88;1121016;1022028;136
zenbook;1;2018-01-25 19:19:28 UTC;5595512;6417672;2470372;30,63;76844;1093156;10003524;57,88;1121016;1022028;160
zenbook;1;2018-01-25 19:19:29 UTC;5595544;6417808;2470340;30,63;76852;1093208;10003524;57,88;1121064;1022132;204
zenbook;1;2018-01-25 19:19:30 UTC;5595264;6417608;2470620;30,63;76868;1093228;10003524;57,88;1121084;1022204;228
zenbook;1;2018-01-25 19:19:31 UTC;5595264;6417692;2470620;30,63;76868;1093316;10003524;57,88;1121088;1022284;304
zenbook;1;2018-01-25 19:19:32 UTC;5595264;6417692;2470620;30,63;76868;1093364;10003524;57,88;1121088;1022284;328
zenbook;1;2018-01-25 19:19:33 UTC;5595232;6417728;2470652;30,63;76868;1093420;10003524;57,88;1120876;1022340;372
zenbook;1;2018-01-25 19:19:34 UTC;5595172;6417668;2470712;30,63;76868;1093468;10003524;57,88;1120876;1022340;396
zenbook;1;2018-01-25 19:19:35 UTC;5595140;6417688;2470744;30,63;76868;1093524;10003524;57,88;1120880;1022392;424
zenbook;1;2018-01-25 19:19:36 UTC;5595180;6417884;2470704;30,63;76876;1093584;10003524;57,88;1120976;1022568;604
zenbook;1;2018-01-25 19:19:37 UTC;5595148;6417852;2470736;30,63;76876;1093620;10003524;57,88;1121052;1022564;732
zenbook;1;2018-01-25 19:19:38 UTC;5595212;6417972;2470672;30,63;76876;1093676;10003524;57,88;1121064;1022624;760
zenbook;1;2018-01-25 19:19:39 UTC;5595244;6418004;2470640;30,63;76876;1093724;10003524;57,88;1121064;1022624;320
zenbook;1;2018-01-25 19:19:40 UTC;5595212;6418028;2470672;30,63;76876;1093780;10003524;57,88;1121064;1022680;368
zenbook;1;2018-01-25 19:19:41 UTC;5595088;6418004;2470796;30,63;76884;1093828;10003524;57,88;1121092;1022772;428
zenbook;1;2018-01-25 19:19:42 UTC;5595056;6418220;2470828;30,63;76884;1093884;10003524;57,88;1121028;1023000;460
zenbook;1;2018-01-25 19:19:43 UTC;5595024;6418212;2470860;30,63;76884;1093932;10003524;57,88;1121068;1023024;484
zenbook;1;2018-01-25 19:19:44 UTC;5595028;6418272;2470856;30,63;76884;1093988;10003524;57,88;1121068;1023080;512
zenbook;1;2018-01-25 19:19:45 UTC;5594808;6418112;2471076;30,64;76884;1094036;10003524;57,88;1121072;1023140;536
zenbook;1;2018-01-25 19:19:46 UTC;5594344;6417688;2471540;30,64;76900;1094164;10003524;57,88;1121092;1023172;584
zenbook;1;2018-01-25 19:19:47 UTC;5594344;6417748;2471540;30,64;76900;1094140;10003524;57,88;1121084;1023228;612
zenbook;1;2018-01-25 19:19:48 UTC;5594344;6417788;2471540;30,64;76900;1094188;10003524;57,88;1121100;1023268;636
zenbook;1;2018-01-25 19:19:49 UTC;5594376;6417884;2471508;30,64;76900;1094244;10003524;57,88;1121100;1023332;664
zenbook;1;2018-01-25 19:19:50 UTC;5594220;6417728;2471664;30,64;76900;1094292;10003524;57,88;1121100;1023332;688
zenbook;1;2018-01-25 19:19:51 UTC;5594220;6417832;2471664;30,64;76900;1094348;10003524;57,88;1121104;1023440;716
zenbook;1;2018-01-25 19:19:52 UTC;5594156;6417824;2471728;30,64;76908;1094396;10003524;57,88;1121112;1023488;748
zenbook;1;2018-01-25 19:19:53 UTC;5594220;6417940;2471664;30,64;76908;1094452;10003524;57,88;1121116;1023540;776
zenbook;1;2018-01-25 19:19:54 UTC;5594220;6417992;2471664;30,64;76908;1094500;10003524;57,88;1121132;1023584;92
zenbook;1;2018-01-25 19:19:55 UTC;5594284;6418120;2471600;30,64;76908;1094548;10003524;57,88;1121136;1023640;40
zenbook;1;2018-01-25 19:19:56 UTC;5593972;6417868;2471912;30,65;76908;1094604;10003524;57,88;1121168;1023696;88
zenbook;1;2018-01-25 19:19:57 UTC;5593756;6417712;2472128;30,65;76916;1094652;10003524;57,88;1121136;1023756;168
zenbook;1;2018-01-25 19:19:58 UTC;5593692;6417688;2472192;30,65;76916;1094708;10003524;57,88;1121152;1023796;196
zenbook;1;2018-01-25 19:19:59 UTC;5593756;6417816;2472128;30,65;76916;1094756;10003524;57,88;1121176;1023852;220
zenbook;1;2018-01-25 19:20:00 UTC;5593600;6417716;2472284;30,65;76916;1094812;10003524;57,88;1121176;1023908;248
zenbook;1;2018-01-25 19:20:01 UTC;5593476;6417592;2472408;30,65;76916;1094860;10003524;57,88;1121176;1023908;272
zenbook;1;2018-01-25 19:20:02 UTC;5593476;6417700;2472408;30,65;76924;1094908;10003524;57,88;1121184;1024012;296
zenbook;1;2018-01-25 19:20:03 UTC;5593320;6417580;2472564;30,65;76924;1094964;10003524;57,88;1121204;1024048;328
zenbook;1;2018-01-25 19:20:04 UTC;5593320;6417664;2472564;30,65;76924;1095012;10003524;57,88;1121212;1024132;352
zenbook;1;2018-01-25 19:20:05 UTC;5593352;6417660;2472532;30,65;76932;1094960;10003524;57,88;1121176;1024096;380
zenbook;1;2018-01-25 19:20:06 UTC;5593104;6417528;2472780;30,66;76932;1095116;10003524;57,88;1121216;1024208;432
zenbook;1;2018-01-25 19:20:07 UTC;5592980;6417540;2472904;30,66;76940;1095176;10006980;57,90;1121228;1024312;716
zenbook;1;2018-01-25 19:20:08 UTC;5592916;6417496;2472968;30,66;76940;1095224;10006980;57,90;1121228;1024332;740
zenbook;1;2018-01-25 19:20:09 UTC;5592916;6417544;2472968;30,66;76940;1095280;10006980;57,90;1121236;1024380;768
zenbook;1;2018-01-25 19:20:10 UTC;5592948;6417584;2472936;30,66;76956;1095272;10006980;57,90;1121236;1024388;380
zenbook;1;2018-01-25 19:20:11 UTC;5592948;6417664;2472936;30,66;76956;1095376;10006980;57,90;1121244;1024464;460
zenbook;1;2018-01-25 19:20:12 UTC;5592948;6417736;2472936;30,66;76964;1095432;10006980;57,90;1121260;1024520;508
zenbook;1;2018-01-25 19:20:13 UTC;5592884;6417672;2473000;30,66;76964;1095480;10006980;57,90;1121260;1024520;560
zenbook;1;2018-01-25 19:20:14 UTC;5591476;6416376;2474408;30,68;76964;1096824;10015376;57,95;1121300;1025912;588
zenbook;1;2018-01-25 19:20:15 UTC;5591740;6416728;2474144;30,67;76964;1096176;10015376;57,95;1121448;1025272;676
zenbook;1;2018-01-25 19:20:16 UTC;5591708;6416760;2474176;30,67;76972;1096064;10015376;57,95;1121468;1025200;704
zenbook;1;2018-01-25 19:20:17 UTC;5591912;6417020;2473972;30,67;76972;1095944;10015376;57,95;1121512;1025076;740
zenbook;1;2018-01-25 19:20:18 UTC;5588884;6416008;2477000;30,71;76988;1097880;10024696;58,01;1122372;1026604;768
zenbook;1;2018-01-25 19:20:19 UTC;5587736;6414860;2478148;30,72;76988;1099132;10024696;58,01;1122372;1027808;792
zenbook;1;2018-01-25 19:20:20 UTC;5588396;6415648;2477488;30,72;76988;1098220;10024696;58,01;1122588;1026964;816
zenbook;1;2018-01-25 19:20:21 UTC;5587768;6415076;2478116;30,72;76996;1099452;10032568;58,05;1122768;1028192;848
zenbook;1;2018-01-25 19:20:22 UTC;5587148;6414512;2478736;30,73;76996;1099624;10042072;58,11;1122960;1028316;872
zenbook;1;2018-01-25 19:20:23 UTC;5588164;6415588;2477720;30,72;76996;1098440;10042072;58,11;1123012;1027144;948
zenbook;1;2018-01-25 19:20:24 UTC;5587984;6415408;2477900;30,72;76996;1098420;10042072;58,11;1123012;1027120;1100
zenbook;1;2018-01-25 19:20:25 UTC;5587724;6415252;2478160;30,72;76996;1098208;10042072;58,11;1123344;1026956;744
zenbook;1;2018-01-25 19:20:26 UTC;5587572;6415100;2478312;30,73;77004;1098256;10042072;58,11;1123236;1026956;804
zenbook;1;2018-01-25 19:20:27 UTC;5586160;6413744;2479724;30,74;77004;1100044;10064888;58,24;1123236;1028732;832
zenbook;1;2018-01-25 19:20:28 UTC;5587200;6414888;2478684;30,73;77004;1098688;10064888;58,24;1123656;1027416;892
zenbook;1;2018-01-25 19:20:29 UTC;5585516;6413240;2480368;30,75;77004;1100232;10084808;58,35;1124072;1028932;916
zenbook;1;2018-01-25 19:20:30 UTC;5585828;6413592;2480056;30,75;77004;1099048;10084808;58,35;1124296;1027752;944
zenbook;1;2018-01-25 19:20:31 UTC;5585732;6413572;2480152;30,75;77020;1098844;10084808;58,35;1124264;1027580;980
zenbook;1;2018-01-25 19:20:32 UTC;5586044;6413932;2479840;30,74;77020;1098632;10084808;58,35;1124284;1027360;1008
zenbook;1;2018-01-25 19:20:33 UTC;5584028;6411988;2481856;30,77;77028;1100240;10094240;58,41;1124648;1028808;1036
zenbook;1;2018-01-25 19:20:34 UTC;5584136;6412160;2481748;30,77;77028;1100356;10105408;58,47;1124680;1029088;1092
zenbook;1;2018-01-25 19:20:35 UTC;5584276;6412304;2481608;30,77;77028;1099268;10105408;58,47;1125176;1027952;1116
