# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
zenbook;1;2018-01-25 19:18:11 UTC;enp0s20f0u1u3;459,00;855,00;48,41;171,32;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:12 UTC;enp0s20f0u1u3;481,00;861,00;50,72;170,82;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:13 UTC;enp0s20f0u1u3;476,00;880,00;50,72;174,43;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:14 UTC;enp0s20f0u1u3;496,00;881,00;52,72;172,94;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:15 UTC;enp0s20f0u1u3;469,00;878,00;49,42;174,70;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:16 UTC;enp0s20f0u1u3;478,00;868,00;50,02;171,56;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:17 UTC;enp0s20f0u1u3;468,00;853,00;49,45;170,25;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:18 UTC;enp0s20f0u1u3;464,00;879,00;48,91;175,91;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:19 UTC;enp0s20f0u1u3;479,00;862,00;50,90;171,98;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:20 UTC;enp0s20f0u1u3;453,00;864,00;47,88;173,11;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:21 UTC;enp0s20f0u1u3;477,00;850,00;50,36;170,46;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:22 UTC;enp0s20f0u1u3;472,00;873,00;49,79;173,60;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:23 UTC;enp0s20f0u1u3;474,00;856,00;49,80;170,04;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:24 UTC;enp0s20f0u1u3;488,00;887,00;51,33;174,03;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:25 UTC;enp0s20f0u1u3;469,00;872,00;49,15;173,81;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:26 UTC;enp0s20f0u1u3;490,00;887,00;54,00;176,73;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:27 UTC;enp0s20f0u1u3;464,00;864,00;49,05;173,00;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:28 UTC;enp0s20f0u1u3;465,00;849,00;49,22;169,75;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:29 UTC;enp0s20f0u1u3;467,00;879,00;49,37;175,69;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:30 UTC;enp0s20f0u1u3;471,00;859,00;49,40;171,77;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:31 UTC;enp0s20f0u1u3;464,00;858,00;48,86;171,81;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:32 UTC;enp0s20f0u1u3;471,00;874,00;49,63;173,81;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:33 UTC;enp0s20f0u1u3;478,00;860,00;49,89;171,46;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:34 UTC;enp0s20f0u1u3;486,00;881,00;51,16;172,62;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:35 UTC;enp0s20f0u1u3;479,00;871,00;50,67;172,93;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:36 UTC;enp0s20f0u1u3;484,00;872,00;50,92;172,25;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:37 UTC;enp0s20f0u1u3;468,00;868,00;49,34;173,75;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:38 UTC;enp0s20f0u1u3;466,00;869,00;49,30;173,97;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:39 UTC;enp0s20f0u1u3;473,00;867,00;51,61;177,24;0,00;0,00;0,00;0,15
zenbook;1;2018-01-25 19:18:40 UTC;enp0s20f0u1u3;462,00;854,00;48,54;170,42;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:41 UTC;enp0s20f0u1u3;462,00;850,00;49,48;170,78;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:42 UTC;enp0s20f0u1u3;470,00;887,00;49,65;176,19;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:43 UTC;enp0s20f0u1u3;475,00;863,00;49,95;171,72;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:44 UTC;enp0s20f0u1u3;500,00;888,00;53,16;174,19;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:45 UTC;enp0s20f0u1u3;465,00;873,00;48,92;173,34;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:46 UTC;enp0s20f0u1u3;478,00;867,00;50,23;171,38;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:47 UTC;enp0s20f0u1u3;469,00;866,00;49,47;173,48;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:48 UTC;enp0s20f0u1u3;456,00;860,00;48,07;172,10;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:49 UTC;enp0s20f0u1u3;477,00;853,00;50,35;170,48;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:50 UTC;enp0s20f0u1u3;457,00;865,00;48,03;173,02;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:51 UTC;enp0s20f0u1u3;462,00;853,00;48,60;171,38;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:52 UTC;enp0s20f0u1u3;478,00;883,00;50,55;175,21;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:53 UTC;enp0s20f0u1u3;484,00;867,00;51,31;172,13;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:54 UTC;enp0s20f0u1u3;485,00;887,00;51,00;174,37;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:55 UTC;enp0s20f0u1u3;478,00;871,00;50,32;172,45;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:56 UTC;enp0s20f0u1u3;482,00;872,00;50,55;172,71;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:57 UTC;enp0s20f0u1u3;463,00;863,00;48,84;172,88;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:58 UTC;enp0s20f0u1u3;466,00;861,00;49,12;172,21;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:18:59 UTC;enp0s20f0u1u3;468,00;859,00;49,39;171,82;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:19:00 UTC;enp0s20f0u1u3;464,00;867,00;48,88;173,13;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:19:01 UTC;enp0s20f0u1u3;467,00;851,00;49,34;170,56;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:19:02 UTC;enp0s20f0u1u3;473,00;874,00;49,68;173,75;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:19:03 UTC;enp0s20f0u1u3;473,00;870,00;49,75;173,09;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:19:04 UTC;enp0s20f0u1u3;502,00;903,00;55,32;176,49;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:19:05 UTC;enp0s20f0u1u3;534,00;964,00;58,72;195,46;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:06 UTC;enp0s20f0u1u3;500,00;892,00;54,32;176,04;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:19:07 UTC;enp0s20f0u1u3;538,00;989,00;61,70;200,46;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:08 UTC;enp0s20f0u1u3;477,00;884,00;50,80;176,74;0,00;0,00;0,00;0,14
zenbook;1;2018-01-25 19:19:09 UTC;enp0s20f0u1u3;547,00;997,00;59,82;202,53;0,00;0,00;0,00;0,17
zenbook;1;2018-01-25 19:19:10 UTC;enp0s20f0u1u3;484,00;896,00;51,22;179,22;0,00;0,00;0,00;0,15
zenbook;1;2018-01-25 19:19:11 UTC;enp0s20f0u1u3;475,00;885,00;50,00;177,88;0,00;0,00;0,00;0,15
zenbook;1;2018-01-25 19:19:12 UTC;enp0s20f0u1u3;486,00;893,00;51,33;177,71;0,00;0,00;0,00;0,15
zenbook;1;2018-01-25 19:19:13 UTC;enp0s20f0u1u3;500,00;925,00;55,04;183,32;0,00;0,00;0,00;0,15
zenbook;1;2018-01-25 19:19:14 UTC;enp0s20f0u1u3;577,00;1031,00;63,45;205,98;0,00;0,00;0,00;0,17
zenbook;1;2018-01-25 19:19:15 UTC;enp0s20f0u1u3;501,00;905,00;52,83;179,81;0,00;0,00;0,00;0,15
zenbook;1;2018-01-25 19:19:16 UTC;enp0s20f0u1u3;535,00;973,00;64,04;191,77;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:17 UTC;enp0s20f0u1u3;624,00;1115,00;71,74;230,33;0,00;0,00;0,00;0,19
zenbook;1;2018-01-25 19:19:18 UTC;enp0s20f0u1u3;501,00;933,00;55,24;187,50;0,00;0,00;0,00;0,15
zenbook;1;2018-01-25 19:19:19 UTC;enp0s20f0u1u3;633,00;1154,00;73,70;237,39;0,00;0,00;0,00;0,19
zenbook;1;2018-01-25 19:19:20 UTC;enp0s20f0u1u3;511,00;953,00;55,13;190,88;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:21 UTC;enp0s20f0u1u3;630,00;1166,00;69,73;242,04;0,00;0,00;0,00;0,20
zenbook;1;2018-01-25 19:19:22 UTC;enp0s20f0u1u3;537,00;980,00;57,29;194,47;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:23 UTC;enp0s20f0u1u3;529,00;967,00;56,03;192,18;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:24 UTC;enp0s20f0u1u3;552,00;999,00;57,97;196,25;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:25 UTC;enp0s20f0u1u3;533,00;974,00;56,34;193,42;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:26 UTC;enp0s20f0u1u3;541,00;999,00;56,75;197,17;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:27 UTC;enp0s20f0u1u3;528,00;986,00;55,78;196,30;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:28 UTC;enp0s20f0u1u3;522,00;950,00;54,84;190,59;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:29 UTC;enp0s20f0u1u3;526,00;971,00;55,24;194,18;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:30 UTC;enp0s20f0u1u3;518,00;965,00;54,43;193,32;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:31 UTC;enp0s20f0u1u3;508,00;962,00;53,61;193,17;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:32 UTC;enp0s20f0u1u3;541,00;981,00;57,16;194,61;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:33 UTC;enp0s20f0u1u3;530,00;980,00;55,88;194,74;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:34 UTC;enp0s20f0u1u3;542,00;982,00;56,92;193,43;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:35 UTC;enp0s20f0u1u3;527,00;986,00;56,29;196,38;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:36 UTC;enp0s20f0u1u3;561,00;1013,00;59,64;201,20;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:37 UTC;enp0s20f0u1u3;531,00;973,00;56,18;193,78;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:38 UTC;enp0s20f0u1u3;525,00;973,00;55,40;194,79;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:39 UTC;enp0s20f0u1u3;518,00;965,00;54,87;192,54;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:40 UTC;enp0s20f0u1u3;524,00;954,00;55,12;191,21;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:41 UTC;enp0s20f0u1u3;516,00;977,00;54,51;195,65;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:42 UTC;enp0s20f0u1u3;532,00;976,00;56,06;194,29;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:43 UTC;enp0s20f0u1u3;527,00;977,00;55,55;194,66;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:44 UTC;enp0s20f0u1u3;551,00;998,00;58,41;196,01;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:45 UTC;enp0s20f0u1u3;533,00;969,00;56,57;192,58;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:46 UTC;enp0s20f0u1u3;532,00;986,00;56,32;194,83;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:47 UTC;enp0s20f0u1u3;539,00;978,00;57,14;194,44;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:48 UTC;enp0s20f0u1u3;518,00;973,00;54,93;194,33;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:49 UTC;enp0s20f0u1u3;522,00;973,00;55,01;194,74;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:50 UTC;enp0s20f0u1u3;516,00;964,00;54,40;192,92;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:51 UTC;enp0s20f0u1u3;511,00;952,00;53,75;191,37;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:52 UTC;enp0s20f0u1u3;529,00;980,00;55,79;195,24;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:53 UTC;enp0s20f0u1u3;535,00;987,00;56,74;195,63;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:54 UTC;enp0s20f0u1u3;554,00;993,00;58,24;194,47;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:55 UTC;enp0s20f0u1u3;526,00;981,00;55,57;195,99;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:56 UTC;enp0s20f0u1u3;535,00;979,00;56,11;193,66;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:57 UTC;enp0s20f0u1u3;519,00;982,00;54,67;195,50;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:58 UTC;enp0s20f0u1u3;546,00;962,00;57,80;191,39;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:19:59 UTC;enp0s20f0u1u3;521,00;974,00;54,77;194,86;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:00 UTC;enp0s20f0u1u3;509,00;938,00;53,50;188,21;0,00;0,00;0,00;0,15
zenbook;1;2018-01-25 19:20:01 UTC;enp0s20f0u1u3;513,00;986,00;54,07;198,47;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:02 UTC;enp0s20f0u1u3;529,00;983,00;55,97;195,65;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:03 UTC;enp0s20f0u1u3;538,00;976,00;57,52;193,34;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:04 UTC;enp0s20f0u1u3;554,00;988,00;58,38;193,77;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:05 UTC;enp0s20f0u1u3;520,00;976,00;54,83;195,14;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:06 UTC;enp0s20f0u1u3;539,00;993,00;56,91;196,03;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:07 UTC;enp0s20f0u1u3;524,00;975,00;55,62;194,52;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:08 UTC;enp0s20f0u1u3;535,00;968,00;56,58;193,00;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:09 UTC;enp0s20f0u1u3;524,00;967,00;55,50;192,80;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:10 UTC;enp0s20f0u1u3;510,00;970,00;53,71;194,68;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:11 UTC;enp0s20f0u1u3;511,00;965,00;54,00;193,68;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:12 UTC;enp0s20f0u1u3;531,00;986,00;56,24;195,98;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:13 UTC;enp0s20f0u1u3;532,00;977,00;56,55;194,09;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:14 UTC;enp0s20f0u1u3;566,00;1011,00;62,67;197,23;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:15 UTC;enp0s20f0u1u3;599,00;1079,00;64,85;219,52;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:16 UTC;enp0s20f0u1u3;552,00;1008,00;58,32;198,10;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:17 UTC;enp0s20f0u1u3;526,00;986,00;55,54;196,78;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:18 UTC;enp0s20f0u1u3;522,00;976,00;55,09;195,38;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:19 UTC;enp0s20f0u1u3;553,00;1001,00;60,35;198,97;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:20 UTC;enp0s20f0u1u3;565,00;1091,00;62,11;221,95;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:21 UTC;enp0s20f0u1u3;548,00;998,00;59,76;199,79;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:22 UTC;enp0s20f0u1u3;542,00;1009,00;58,37;200,69;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:23 UTC;enp0s20f0u1u3;544,00;1003,00;59,51;198,90;0,00;0,00;0,00;0,16
zenbook;1;2018-01-25 19:20:24 UTC;enp0s20f0u1u3;686,00;1249,00;75,97;254,39;0,00;0,00;0,00;0,21
zenbook;1;2018-01-25 19:20:25 UTC;enp0s20f0u1u3;558,00;1028,00;59,36;203,94;0,00;0,00;0,00;0,17
zenbook;1;2018-01-25 19:20:26 UTC;enp0s20f0u1u3;564,00;1032,00;59,44;203,38;0,00;0,00;0,00;0,17
zenbook;1;2018-01-25 19:20:27 UTC;enp0s20f0u1u3;566,00;1033,00;64,34;206,24;0,00;0,00;0,00;0,17
zenbook;1;2018-01-25 19:20:28 UTC;enp0s20f0u1u3;678,00;1232,00;75,61;254,31;0,00;0,00;0,00;0,21
zenbook;1;2018-01-25 19:20:29 UTC;enp0s20f0u1u3;574,00;1063,00;64,26;212,09;0,00;0,00;0,00;0,17
zenbook;1;2018-01-25 19:20:30 UTC;enp0s20f0u1u3;622,00;1153,00;68,25;235,09;0,00;0,00;0,00;0,19
zenbook;1;2018-01-25 19:20:31 UTC;enp0s20f0u1u3;609,00;1141,00;66,33;234,08;0,00;0,00;0,00;0,19
zenbook;1;2018-01-25 19:20:32 UTC;enp0s20f0u1u3;581,00;1072,00;62,33;212,72;0,00;0,00;0,00;0,17
zenbook;1;2018-01-25 19:20:33 UTC;enp0s20f0u1u3;665,00;1191,00;74,43;241,23;0,00;0,00;0,00;0,20
zenbook;1;2018-01-25 19:20:34 UTC;enp0s20f0u1u3;605,00;1100,00;65,62;216,09;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:35 UTC;enp0s20f0u1u3;636,00;1199,00;69,96;243,05;0,00;0,00;0,00;0,20
zenbook;1;2018-01-25 19:20:36 UTC;enp0s20f0u1u3;598,00;1086,00;62,86;215,01;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:37 UTC;enp0s20f0u1u3;580,00;1081,00;61,02;215,31;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:38 UTC;enp0s20f0u1u3;592,00;1089,00;62,71;217,12;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:39 UTC;enp0s20f0u1u3;581,00;1084,00;61,20;216,06;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:40 UTC;enp0s20f0u1u3;566,00;1067,00;59,91;214,26;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:41 UTC;enp0s20f0u1u3;573,00;1073,00;60,60;215,05;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:42 UTC;enp0s20f0u1u3;595,00;1096,00;63,42;217,43;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:43 UTC;enp0s20f0u1u3;590,00;1097,00;62,31;217,84;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:44 UTC;enp0s20f0u1u3;601,00;1086,00;63,61;214,25;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:45 UTC;enp0s20f0u1u3;588,00;1080,00;61,87;215,01;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:46 UTC;enp0s20f0u1u3;590,00;1094,00;62,19;216,42;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:47 UTC;enp0s20f0u1u3;591,00;1090,00;62,07;216,85;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:48 UTC;enp0s20f0u1u3;574,00;1073,00;60,61;214,70;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:49 UTC;enp0s20f0u1u3;575,00;1079,00;60,68;215,24;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:50 UTC;enp0s20f0u1u3;582,00;1079,00;61,50;215,37;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:51 UTC;enp0s20f0u1u3;569,00;1070,00;60,08;214,79;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:52 UTC;enp0s20f0u1u3;589,00;1092,00;62,40;217,35;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:53 UTC;enp0s20f0u1u3;590,00;1081,00;62,10;214,86;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:54 UTC;enp0s20f0u1u3;603,00;1107,00;63,62;217,44;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:55 UTC;enp0s20f0u1u3;581,00;1075,00;61,09;214,61;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:56 UTC;enp0s20f0u1u3;592,00;1103,00;62,53;218,05;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:57 UTC;enp0s20f0u1u3;594,00;1082,00;63,30;214,90;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:58 UTC;enp0s20f0u1u3;576,00;1084,00;60,84;216,73;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:20:59 UTC;enp0s20f0u1u3;577,00;1073,00;60,71;214,31;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:00 UTC;enp0s20f0u1u3;579,00;1061,00;60,92;212,45;0,00;0,00;0,00;0,17
zenbook;1;2018-01-25 19:21:01 UTC;enp0s20f0u1u3;570,00;1073,00;60,23;215,11;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:02 UTC;enp0s20f0u1u3;588,00;1097,00;62,11;218,99;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:03 UTC;enp0s20f0u1u3;593,00;1080,00;62,53;214,10;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:04 UTC;enp0s20f0u1u3;599,00;1100,00;62,97;216,84;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:05 UTC;enp0s20f0u1u3;583,00;1084,00;61,50;216,12;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:06 UTC;enp0s20f0u1u3;598,00;1094,00;63,64;215,96;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:07 UTC;enp0s20f0u1u3;583,00;1079,00;61,33;215,32;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:08 UTC;enp0s20f0u1u3;581,00;1092,00;61,29;217,88;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:09 UTC;enp0s20f0u1u3;581,00;1077,00;61,20;214,46;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:10 UTC;enp0s20f0u1u3;582,00;1072,00;61,29;214,31;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:11 UTC;enp0s20f0u1u3;564,00;1070,00;59,53;214,88;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:12 UTC;enp0s20f0u1u3;591,00;1077,00;62,41;214,73;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:13 UTC;enp0s20f0u1u3;581,00;1102,00;61,46;218,55;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:14 UTC;enp0s20f0u1u3;609,00;1098,00;64,78;216,19;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:15 UTC;enp0s20f0u1u3;595,00;1090,00;62,60;216,46;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:16 UTC;enp0s20f0u1u3;590,00;1090,00;62,05;215,85;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:17 UTC;enp0s20f0u1u3;584,00;1076,00;61,27;214,71;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:18 UTC;enp0s20f0u1u3;576,00;1082,00;60,89;216,12;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:19 UTC;enp0s20f0u1u3;590,00;1088,00;62,42;216,26;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:20 UTC;enp0s20f0u1u3;583,00;1079,00;61,41;215,49;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:21 UTC;enp0s20f0u1u3;558,00;1076,00;58,75;216,26;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:22 UTC;enp0s20f0u1u3;581,00;1077,00;61,57;215,07;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:23 UTC;enp0s20f0u1u3;589,00;1079,00;61,89;214,69;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:24 UTC;enp0s20f0u1u3;611,00;1108,00;66,31;217,64;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:25 UTC;enp0s20f0u1u3;605,00;1109,00;65,14;218,92;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:26 UTC;enp0s20f0u1u3;668,00;1214,00;72,46;244,96;0,00;0,00;0,00;0,20
zenbook;1;2018-01-25 19:21:27 UTC;enp0s20f0u1u3;615,00;1119,00;69,15;222,50;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:28 UTC;enp0s20f0u1u3;570,00;1085,00;59,82;217,90;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:29 UTC;enp0s20f0u1u3;597,00;1096,00;65,44;216,90;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:30 UTC;enp0s20f0u1u3;723,00;1329,00;78,86;275,70;0,00;0,00;0,00;0,23
zenbook;1;2018-01-25 19:21:31 UTC;enp0s20f0u1u3;598,00;1116,00;63,56;223,06;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:32 UTC;enp0s20f0u1u3;601,00;1117,00;63,96;223,06;0,00;0,00;0,00;0,18
zenbook;1;2018-01-25 19:21:33 UTC;enp0s20f0u1u3;598,00;1113,00;63,37;221,58;0,00;0,00;0,00;0,18
