timestamp;%idle
2018-01-25 19:11:20 UTC;96,49
2018-01-25 19:11:21 UTC;97,23
2018-01-25 19:11:22 UTC;96,49
2018-01-25 19:11:23 UTC;96,73
2018-01-25 19:11:24 UTC;97,22
2018-01-25 19:11:25 UTC;96,26
2018-01-25 19:11:26 UTC;96,49
2018-01-25 19:11:27 UTC;97,23
2018-01-25 19:11:28 UTC;97,22
2018-01-25 19:11:29 UTC;96,49
2018-01-25 19:11:30 UTC;96,98
2018-01-25 19:11:31 UTC;96,73
2018-01-25 19:11:32 UTC;96,98
2018-01-25 19:11:33 UTC;96,25
2018-01-25 19:11:34 UTC;97,47
2018-01-25 19:11:35 UTC;96,74
2018-01-25 19:11:36 UTC;96,73
2018-01-25 19:11:37 UTC;96,98
2018-01-25 19:11:38 UTC;96,98
2018-01-25 19:11:39 UTC;96,98
2018-01-25 19:11:40 UTC;96,99
2018-01-25 19:11:41 UTC;96,73
2018-01-25 19:11:42 UTC;97,47
2018-01-25 19:11:43 UTC;96,73
2018-01-25 19:11:44 UTC;96,74
2018-01-25 19:11:45 UTC;96,73
2018-01-25 19:11:46 UTC;97,23
2018-01-25 19:11:47 UTC;96,99
2018-01-25 19:11:48 UTC;96,73
2018-01-25 19:11:49 UTC;96,73
2018-01-25 19:11:50 UTC;97,23
2018-01-25 19:11:51 UTC;96,49
2018-01-25 19:11:52 UTC;97,47
2018-01-25 19:11:53 UTC;96,97
2018-01-25 19:11:54 UTC;96,98
2018-01-25 19:11:55 UTC;96,73
2018-01-25 19:11:56 UTC;96,98
2018-01-25 19:11:57 UTC;96,49
2018-01-25 19:11:58 UTC;96,73
2018-01-25 19:11:59 UTC;96,98
2018-01-25 19:12:00 UTC;96,98
2018-01-25 19:12:01 UTC;96,73
2018-01-25 19:12:02 UTC;96,25
2018-01-25 19:12:03 UTC;94,74
2018-01-25 19:12:04 UTC;95,23
2018-01-25 19:12:05 UTC;94,00
2018-01-25 19:12:06 UTC;94,68
2018-01-25 19:12:07 UTC;93,73
2018-01-25 19:12:08 UTC;94,97
2018-01-25 19:12:09 UTC;95,44
2018-01-25 19:12:10 UTC;94,47
2018-01-25 19:12:11 UTC;91,96
2018-01-25 19:12:12 UTC;87,94
2018-01-25 19:12:13 UTC;87,72
2018-01-25 19:12:14 UTC;93,72
2018-01-25 19:12:15 UTC;94,44
2018-01-25 19:12:16 UTC;94,47
2018-01-25 19:12:17 UTC;94,47
2018-01-25 19:12:18 UTC;94,71
2018-01-25 19:12:19 UTC;94,96
2018-01-25 19:12:20 UTC;94,01
2018-01-25 19:12:21 UTC;94,24
2018-01-25 19:12:22 UTC;94,96
2018-01-25 19:12:23 UTC;94,74
2018-01-25 19:12:24 UTC;96,22
2018-01-25 19:12:25 UTC;95,72
2018-01-25 19:12:26 UTC;95,73
2018-01-25 19:12:27 UTC;96,20
2018-01-25 19:12:28 UTC;95,73
2018-01-25 19:12:29 UTC;96,20
2018-01-25 19:12:30 UTC;95,73
2018-01-25 19:12:31 UTC;95,00
2018-01-25 19:12:32 UTC;96,22
2018-01-25 19:12:33 UTC;96,20
2018-01-25 19:12:34 UTC;96,22
2018-01-25 19:12:35 UTC;95,48
2018-01-25 19:12:36 UTC;95,73
2018-01-25 19:12:37 UTC;95,48
2018-01-25 19:12:38 UTC;95,73
2018-01-25 19:12:39 UTC;95,73
2018-01-25 19:12:40 UTC;95,98
2018-01-25 19:12:41 UTC;96,21
2018-01-25 19:12:42 UTC;95,49
2018-01-25 19:12:43 UTC;96,46
2018-01-25 19:12:44 UTC;95,48
2018-01-25 19:12:45 UTC;95,97
2018-01-25 19:12:46 UTC;95,73
2018-01-25 19:12:47 UTC;95,49
2018-01-25 19:12:48 UTC;95,48
2018-01-25 19:12:49 UTC;96,46
2018-01-25 19:12:50 UTC;95,49
2018-01-25 19:12:51 UTC;95,73
2018-01-25 19:12:52 UTC;95,49
2018-01-25 19:12:53 UTC;95,49
2018-01-25 19:12:54 UTC;95,73
2018-01-25 19:12:55 UTC;95,50
2018-01-25 19:12:56 UTC;95,00
2018-01-25 19:12:57 UTC;95,97
2018-01-25 19:12:58 UTC;95,49
2018-01-25 19:12:59 UTC;96,22
2018-01-25 19:13:00 UTC;95,00
2018-01-25 19:13:01 UTC;96,20
2018-01-25 19:13:02 UTC;95,49
2018-01-25 19:13:03 UTC;95,49
2018-01-25 19:13:04 UTC;95,24
2018-01-25 19:13:05 UTC;95,74
2018-01-25 19:13:06 UTC;95,48
2018-01-25 19:13:07 UTC;95,98
2018-01-25 19:13:08 UTC;95,72
2018-01-25 19:13:09 UTC;95,73
2018-01-25 19:13:10 UTC;96,46
2018-01-25 19:13:11 UTC;95,96
2018-01-25 19:13:12 UTC;89,92
2018-01-25 19:13:13 UTC;94,19
2018-01-25 19:13:14 UTC;94,19
2018-01-25 19:13:15 UTC;94,46
2018-01-25 19:13:16 UTC;94,72
2018-01-25 19:13:17 UTC;95,00
2018-01-25 19:13:18 UTC;95,96
2018-01-25 19:13:19 UTC;92,91
2018-01-25 19:13:20 UTC;92,71
2018-01-25 19:13:21 UTC;93,18
2018-01-25 19:13:22 UTC;93,40
2018-01-25 19:13:23 UTC;93,67
2018-01-25 19:13:24 UTC;93,18
2018-01-25 19:13:25 UTC;93,70
2018-01-25 19:13:26 UTC;93,45
2018-01-25 19:13:27 UTC;93,95
2018-01-25 19:13:28 UTC;93,72
2018-01-25 19:13:29 UTC;94,19
2018-01-25 19:13:30 UTC;94,19
2018-01-25 19:13:31 UTC;93,94
2018-01-25 19:13:32 UTC;93,95
2018-01-25 19:13:33 UTC;94,44
2018-01-25 19:13:34 UTC;93,95
2018-01-25 19:13:35 UTC;94,72
2018-01-25 19:13:36 UTC;94,70
2018-01-25 19:13:37 UTC;94,47
2018-01-25 19:13:38 UTC;94,46
2018-01-25 19:13:39 UTC;95,20
2018-01-25 19:13:40 UTC;94,96
2018-01-25 19:13:41 UTC;95,20
2018-01-25 19:13:42 UTC;94,22
2018-01-25 19:13:43 UTC;94,71
2018-01-25 19:13:44 UTC;94,72
2018-01-25 19:13:45 UTC;95,44
2018-01-25 19:13:46 UTC;94,00
2018-01-25 19:13:47 UTC;94,95
2018-01-25 19:13:48 UTC;94,25
2018-01-25 19:13:49 UTC;94,71
2018-01-25 19:13:50 UTC;95,44
2018-01-25 19:13:51 UTC;94,47
2018-01-25 19:13:52 UTC;94,71
2018-01-25 19:13:53 UTC;94,95
2018-01-25 19:13:54 UTC;95,19
2018-01-25 19:13:55 UTC;94,96
2018-01-25 19:13:56 UTC;94,96
2018-01-25 19:13:57 UTC;94,96
2018-01-25 19:13:58 UTC;94,71
2018-01-25 19:13:59 UTC;94,72
2018-01-25 19:14:00 UTC;94,95
2018-01-25 19:14:01 UTC;94,95
2018-01-25 19:14:02 UTC;94,47
2018-01-25 19:14:03 UTC;94,96
2018-01-25 19:14:04 UTC;94,71
2018-01-25 19:14:05 UTC;95,45
2018-01-25 19:14:06 UTC;94,72
2018-01-25 19:14:07 UTC;95,20
2018-01-25 19:14:08 UTC;94,70
2018-01-25 19:14:09 UTC;94,49
2018-01-25 19:14:10 UTC;94,95
2018-01-25 19:14:11 UTC;94,96
2018-01-25 19:14:12 UTC;95,19
2018-01-25 19:14:13 UTC;94,49
2018-01-25 19:14:14 UTC;94,71
2018-01-25 19:14:15 UTC;95,21
2018-01-25 19:14:16 UTC;94,96
2018-01-25 19:14:17 UTC;94,96
2018-01-25 19:14:18 UTC;95,20
2018-01-25 19:14:19 UTC;94,47
2018-01-25 19:14:20 UTC;94,46
2018-01-25 19:14:21 UTC;95,20
2018-01-25 19:14:22 UTC;94,96
2018-01-25 19:14:23 UTC;94,49
2018-01-25 19:14:24 UTC;93,20
2018-01-25 19:14:25 UTC;93,18
2018-01-25 19:14:26 UTC;93,40
2018-01-25 19:14:27 UTC;93,22
2018-01-25 19:14:28 UTC;93,18
2018-01-25 19:14:29 UTC;92,96
2018-01-25 19:14:30 UTC;92,71
2018-01-25 19:14:31 UTC;93,00
2018-01-25 19:14:32 UTC;93,42
2018-01-25 19:14:33 UTC;91,71
2018-01-25 19:14:34 UTC;91,69
2018-01-25 19:14:35 UTC;92,91
2018-01-25 19:14:36 UTC;92,70
2018-01-25 19:14:37 UTC;92,70
2018-01-25 19:14:38 UTC;93,42
2018-01-25 19:14:39 UTC;92,75
2018-01-25 19:14:40 UTC;93,20
2018-01-25 19:14:41 UTC;93,45
2018-01-25 19:14:42 UTC;93,69
2018-01-25 19:14:43 UTC;93,22
2018-01-25 19:14:44 UTC;93,95
2018-01-25 19:14:45 UTC;94,21
2018-01-25 19:14:46 UTC;94,21
2018-01-25 19:14:47 UTC;94,21
2018-01-25 19:14:48 UTC;94,43
2018-01-25 19:14:49 UTC;93,73
2018-01-25 19:14:50 UTC;93,72
2018-01-25 19:14:51 UTC;94,21
2018-01-25 19:14:52 UTC;94,21
2018-01-25 19:14:53 UTC;94,44
2018-01-25 19:14:54 UTC;93,95
2018-01-25 19:14:55 UTC;94,44
2018-01-25 19:14:56 UTC;94,21
2018-01-25 19:14:57 UTC;94,44
2018-01-25 19:14:58 UTC;93,48
2018-01-25 19:14:59 UTC;94,44
2018-01-25 19:15:00 UTC;94,68
2018-01-25 19:15:01 UTC;94,21
2018-01-25 19:15:02 UTC;93,97
2018-01-25 19:15:03 UTC;93,97
2018-01-25 19:15:04 UTC;94,67
2018-01-25 19:15:05 UTC;93,98
2018-01-25 19:15:06 UTC;94,21
2018-01-25 19:15:07 UTC;94,44
2018-01-25 19:15:08 UTC;94,46
2018-01-25 19:15:09 UTC;94,68
2018-01-25 19:15:10 UTC;94,68
2018-01-25 19:15:11 UTC;94,43
2018-01-25 19:15:12 UTC;93,97
2018-01-25 19:15:13 UTC;93,25
2018-01-25 19:15:14 UTC;94,43
2018-01-25 19:15:15 UTC;94,21
2018-01-25 19:15:16 UTC;94,21
2018-01-25 19:15:17 UTC;94,44
2018-01-25 19:15:18 UTC;94,21
2018-01-25 19:15:19 UTC;93,97
2018-01-25 19:15:20 UTC;94,22
2018-01-25 19:15:21 UTC;94,21
2018-01-25 19:15:22 UTC;93,95
2018-01-25 19:15:23 UTC;93,73
2018-01-25 19:15:24 UTC;94,47
2018-01-25 19:15:25 UTC;93,98
2018-01-25 19:15:26 UTC;94,92
2018-01-25 19:15:27 UTC;94,67
2018-01-25 19:15:28 UTC;93,97
2018-01-25 19:15:29 UTC;94,44
2018-01-25 19:15:30 UTC;93,98
2018-01-25 19:15:31 UTC;93,73
2018-01-25 19:15:32 UTC;94,68
2018-01-25 19:15:33 UTC;89,87
2018-01-25 19:15:34 UTC;92,48
2018-01-25 19:15:35 UTC;91,94
2018-01-25 19:15:36 UTC;92,64
2018-01-25 19:15:37 UTC;91,71
2018-01-25 19:15:38 UTC;92,68
2018-01-25 19:15:39 UTC;92,95
2018-01-25 19:15:40 UTC;93,20
2018-01-25 19:15:41 UTC;93,95
2018-01-25 19:15:42 UTC;92,42
2018-01-25 19:15:43 UTC;90,18
2018-01-25 19:15:44 UTC;90,70
2018-01-25 19:15:45 UTC;89,72
2018-01-25 19:15:46 UTC;91,67
2018-01-25 19:15:47 UTC;92,44
2018-01-25 19:15:48 UTC;92,19
2018-01-25 19:15:49 UTC;93,62
2018-01-25 19:15:50 UTC;92,66
2018-01-25 19:15:51 UTC;92,41
2018-01-25 19:15:52 UTC;92,66
2018-01-25 19:15:53 UTC;92,21
2018-01-25 19:15:54 UTC;92,91
2018-01-25 19:15:55 UTC;92,91
2018-01-25 19:15:56 UTC;92,66
2018-01-25 19:15:57 UTC;93,43
2018-01-25 19:15:58 UTC;92,96
2018-01-25 19:15:59 UTC;93,20
2018-01-25 19:16:00 UTC;93,43
2018-01-25 19:16:01 UTC;92,96
2018-01-25 19:16:02 UTC;93,42
2018-01-25 19:16:03 UTC;92,95
2018-01-25 19:16:04 UTC;93,20
2018-01-25 19:16:05 UTC;93,43
2018-01-25 19:16:06 UTC;92,73
2018-01-25 19:16:07 UTC;92,96
2018-01-25 19:16:08 UTC;92,96
2018-01-25 19:16:09 UTC;93,43
2018-01-25 19:16:10 UTC;93,20
2018-01-25 19:16:11 UTC;92,73
2018-01-25 19:16:12 UTC;92,71
2018-01-25 19:16:13 UTC;93,42
2018-01-25 19:16:14 UTC;92,73
2018-01-25 19:16:15 UTC;93,67
2018-01-25 19:16:16 UTC;93,43
2018-01-25 19:16:17 UTC;93,20
2018-01-25 19:16:18 UTC;93,43
2018-01-25 19:16:19 UTC;92,95
2018-01-25 19:16:20 UTC;93,43
2018-01-25 19:16:21 UTC;92,73
2018-01-25 19:16:22 UTC;93,42
2018-01-25 19:16:23 UTC;92,96
2018-01-25 19:16:24 UTC;92,95
2018-01-25 19:16:25 UTC;93,22
2018-01-25 19:16:26 UTC;93,69
2018-01-25 19:16:27 UTC;93,20
2018-01-25 19:16:28 UTC;93,69
2018-01-25 19:16:29 UTC;93,43
2018-01-25 19:16:30 UTC;92,98
2018-01-25 19:16:31 UTC;93,20
2018-01-25 19:16:32 UTC;93,45
2018-01-25 19:16:33 UTC;92,48
2018-01-25 19:16:34 UTC;93,69
2018-01-25 19:16:35 UTC;93,20
2018-01-25 19:16:36 UTC;93,69
2018-01-25 19:16:37 UTC;93,67
2018-01-25 19:16:38 UTC;93,45
2018-01-25 19:16:39 UTC;93,67
2018-01-25 19:16:40 UTC;93,70
2018-01-25 19:16:41 UTC;93,67
2018-01-25 19:16:42 UTC;93,43
2018-01-25 19:16:43 UTC;93,43
2018-01-25 19:16:44 UTC;91,92
2018-01-25 19:16:45 UTC;91,98
2018-01-25 19:16:46 UTC;92,15
2018-01-25 19:16:47 UTC;91,39
2018-01-25 19:16:48 UTC;92,15
2018-01-25 19:16:49 UTC;91,65
2018-01-25 19:16:50 UTC;91,73
2018-01-25 19:16:51 UTC;92,42
2018-01-25 19:16:52 UTC;91,25
2018-01-25 19:16:53 UTC;92,42
2018-01-25 19:16:54 UTC;90,38
2018-01-25 19:16:55 UTC;89,34
2018-01-25 19:16:56 UTC;90,84
2018-01-25 19:16:57 UTC;90,61
2018-01-25 19:16:58 UTC;90,93
2018-01-25 19:16:59 UTC;90,95
2018-01-25 19:17:00 UTC;91,65
2018-01-25 19:17:01 UTC;92,13
2018-01-25 19:17:02 UTC;91,67
2018-01-25 19:17:03 UTC;90,73
2018-01-25 19:17:04 UTC;91,67
2018-01-25 19:17:05 UTC;91,16
2018-01-25 19:17:06 UTC;92,42
2018-01-25 19:17:07 UTC;92,19
2018-01-25 19:17:08 UTC;91,98
2018-01-25 19:17:09 UTC;92,66
2018-01-25 19:17:10 UTC;92,68
2018-01-25 19:17:11 UTC;92,21
2018-01-25 19:17:12 UTC;92,66
2018-01-25 19:17:13 UTC;91,94
2018-01-25 19:17:14 UTC;92,42
2018-01-25 19:17:15 UTC;92,19
2018-01-25 19:17:16 UTC;92,89
2018-01-25 19:17:17 UTC;93,16
2018-01-25 19:17:18 UTC;91,73
2018-01-25 19:17:19 UTC;92,89
2018-01-25 19:17:20 UTC;92,66
2018-01-25 19:17:21 UTC;92,93
2018-01-25 19:17:22 UTC;92,19
2018-01-25 19:17:23 UTC;91,71
2018-01-25 19:17:24 UTC;92,17
2018-01-25 19:17:25 UTC;92,42
2018-01-25 19:17:26 UTC;91,96
2018-01-25 19:17:27 UTC;92,44
2018-01-25 19:17:28 UTC;92,42
2018-01-25 19:17:29 UTC;92,88
2018-01-25 19:17:30 UTC;91,48
2018-01-25 19:17:31 UTC;92,68
2018-01-25 19:17:32 UTC;92,19
2018-01-25 19:17:33 UTC;93,13
2018-01-25 19:17:34 UTC;91,48
2018-01-25 19:17:35 UTC;92,19
2018-01-25 19:17:36 UTC;92,19
2018-01-25 19:17:37 UTC;92,66
2018-01-25 19:17:38 UTC;93,38
2018-01-25 19:17:39 UTC;92,19
2018-01-25 19:17:40 UTC;92,41
2018-01-25 19:17:41 UTC;92,68
2018-01-25 19:17:42 UTC;92,66
2018-01-25 19:17:43 UTC;92,19
2018-01-25 19:17:44 UTC;92,19
2018-01-25 19:17:45 UTC;92,17
2018-01-25 19:17:46 UTC;92,89
2018-01-25 19:17:47 UTC;92,91
2018-01-25 19:17:48 UTC;92,66
2018-01-25 19:17:49 UTC;92,68
2018-01-25 19:17:50 UTC;92,89
2018-01-25 19:17:51 UTC;91,98
2018-01-25 19:17:52 UTC;92,17
2018-01-25 19:17:53 UTC;92,41
2018-01-25 19:17:54 UTC;90,95
2018-01-25 19:17:55 UTC;91,16
2018-01-25 19:17:56 UTC;91,37
2018-01-25 19:17:57 UTC;90,95
2018-01-25 19:17:58 UTC;91,16
2018-01-25 19:17:59 UTC;91,84
2018-01-25 19:18:00 UTC;90,20
2018-01-25 19:18:01 UTC;90,89
2018-01-25 19:18:02 UTC;91,14
2018-01-25 19:18:03 UTC;90,66
2018-01-25 19:18:04 UTC;90,63
2018-01-25 19:18:05 UTC;90,63
2018-01-25 19:18:06 UTC;88,16
2018-01-25 19:18:07 UTC;88,64
2018-01-25 19:18:08 UTC;88,64
2018-01-25 19:18:09 UTC;90,20
2018-01-25 19:18:10 UTC;89,97
2018-01-25 19:18:11 UTC;90,66
2018-01-25 19:18:12 UTC;90,20
2018-01-25 19:18:13 UTC;90,18
2018-01-25 19:18:14 UTC;90,40
2018-01-25 19:18:15 UTC;90,23
2018-01-25 19:18:16 UTC;91,82
2018-01-25 19:18:17 UTC;90,93
2018-01-25 19:18:18 UTC;91,18
2018-01-25 19:18:19 UTC;91,18
2018-01-25 19:18:20 UTC;92,37
2018-01-25 19:18:21 UTC;90,73
2018-01-25 19:18:22 UTC;91,65
2018-01-25 19:18:23 UTC;91,41
2018-01-25 19:18:24 UTC;91,14
2018-01-25 19:18:25 UTC;91,41
2018-01-25 19:18:26 UTC;90,48
2018-01-25 19:18:27 UTC;91,44
2018-01-25 19:18:28 UTC;91,41
2018-01-25 19:18:29 UTC;91,88
2018-01-25 19:18:30 UTC;91,67
2018-01-25 19:18:31 UTC;91,90
2018-01-25 19:18:32 UTC;91,88
2018-01-25 19:18:33 UTC;91,88
2018-01-25 19:18:34 UTC;91,16
2018-01-25 19:18:35 UTC;90,93
2018-01-25 19:18:36 UTC;91,18
2018-01-25 19:18:37 UTC;90,95
2018-01-25 19:18:38 UTC;92,37
2018-01-25 19:18:39 UTC;90,48
2018-01-25 19:18:40 UTC;91,16
2018-01-25 19:18:41 UTC;91,65
2018-01-25 19:18:42 UTC;91,62
2018-01-25 19:18:43 UTC;90,95
2018-01-25 19:18:44 UTC;91,18
2018-01-25 19:18:45 UTC;91,18
2018-01-25 19:18:46 UTC;91,41
2018-01-25 19:18:47 UTC;91,18
2018-01-25 19:18:48 UTC;91,88
2018-01-25 19:18:49 UTC;91,90
2018-01-25 19:18:50 UTC;91,65
2018-01-25 19:18:51 UTC;91,86
2018-01-25 19:18:52 UTC;91,18
2018-01-25 19:18:53 UTC;91,41
2018-01-25 19:18:54 UTC;91,41
2018-01-25 19:18:55 UTC;92,13
2018-01-25 19:18:56 UTC;91,86
2018-01-25 19:18:57 UTC;90,89
2018-01-25 19:18:58 UTC;91,39
2018-01-25 19:18:59 UTC;90,98
2018-01-25 19:19:00 UTC;91,62
2018-01-25 19:19:01 UTC;91,65
2018-01-25 19:19:02 UTC;91,65
2018-01-25 19:19:03 UTC;90,75
2018-01-25 19:19:04 UTC;91,07
2018-01-25 19:19:05 UTC;90,38
2018-01-25 19:19:06 UTC;90,86
2018-01-25 19:19:07 UTC;87,37
2018-01-25 19:19:08 UTC;90,84
2018-01-25 19:19:09 UTC;89,39
2018-01-25 19:19:10 UTC;90,18
2018-01-25 19:19:11 UTC;90,66
2018-01-25 19:19:12 UTC;90,93
2018-01-25 19:19:13 UTC;89,37
2018-01-25 19:19:14 UTC;90,13
2018-01-25 19:19:15 UTC;90,36
2018-01-25 19:19:16 UTC;88,61
2018-01-25 19:19:17 UTC;87,59
2018-01-25 19:19:18 UTC;90,79
2018-01-25 19:19:19 UTC;87,41
2018-01-25 19:19:20 UTC;89,82
2018-01-25 19:19:21 UTC;88,83
2018-01-25 19:19:22 UTC;88,97
2018-01-25 19:19:23 UTC;89,65
2018-01-25 19:19:24 UTC;88,92
2018-01-25 19:19:25 UTC;89,42
2018-01-25 19:19:26 UTC;89,20
2018-01-25 19:19:27 UTC;90,10
2018-01-25 19:19:28 UTC;90,63
2018-01-25 19:19:29 UTC;89,72
2018-01-25 19:19:30 UTC;90,38
2018-01-25 19:19:31 UTC;90,89
2018-01-25 19:19:32 UTC;89,95
2018-01-25 19:19:33 UTC;90,66
2018-01-25 19:19:34 UTC;90,66
2018-01-25 19:19:35 UTC;90,84
2018-01-25 19:19:36 UTC;90,59
2018-01-25 19:19:37 UTC;90,63
2018-01-25 19:19:38 UTC;90,63
2018-01-25 19:19:39 UTC;91,35
2018-01-25 19:19:40 UTC;90,63
2018-01-25 19:19:41 UTC;89,70
2018-01-25 19:19:42 UTC;90,84
2018-01-25 19:19:43 UTC;90,63
2018-01-25 19:19:44 UTC;90,15
2018-01-25 19:19:45 UTC;90,43
2018-01-25 19:19:46 UTC;89,67
2018-01-25 19:19:47 UTC;90,61
2018-01-25 19:19:48 UTC;90,18
2018-01-25 19:19:49 UTC;90,18
2018-01-25 19:19:50 UTC;90,40
2018-01-25 19:19:51 UTC;90,43
2018-01-25 19:19:52 UTC;89,95
2018-01-25 19:19:53 UTC;90,86
2018-01-25 19:19:54 UTC;89,95
2018-01-25 19:19:55 UTC;90,18
2018-01-25 19:19:56 UTC;90,63
2018-01-25 19:19:57 UTC;90,66
2018-01-25 19:19:58 UTC;90,66
2018-01-25 19:19:59 UTC;90,63
2018-01-25 19:20:00 UTC;90,63
2018-01-25 19:20:01 UTC;90,86
2018-01-25 19:20:02 UTC;90,38
2018-01-25 19:20:03 UTC;90,86
2018-01-25 19:20:04 UTC;90,43
2018-01-25 19:20:05 UTC;89,95
2018-01-25 19:20:06 UTC;90,43
2018-01-25 19:20:07 UTC;90,38
2018-01-25 19:20:08 UTC;91,33
2018-01-25 19:20:09 UTC;90,40
2018-01-25 19:20:10 UTC;90,18
2018-01-25 19:20:11 UTC;90,18
2018-01-25 19:20:12 UTC;90,43
2018-01-25 19:20:13 UTC;90,18
2018-01-25 19:20:14 UTC;90,31
2018-01-25 19:20:15 UTC;88,69
2018-01-25 19:20:16 UTC;89,92
2018-01-25 19:20:17 UTC;90,63
2018-01-25 19:20:18 UTC;89,29
