timestamp;%idle
2018-01-25 18:38:12 UTC;89,92
2018-01-25 18:38:13 UTC;89,28
2018-01-25 18:38:14 UTC;90,15
2018-01-25 18:38:15 UTC;88,97
2018-01-25 18:38:16 UTC;89,45
2018-01-25 18:38:17 UTC;89,92
2018-01-25 18:38:18 UTC;89,28
2018-01-25 18:38:19 UTC;89,70
2018-01-25 18:38:20 UTC;90,66
2018-01-25 18:38:21 UTC;89,95
2018-01-25 18:38:22 UTC;90,36
2018-01-25 18:38:23 UTC;88,53
2018-01-25 18:38:24 UTC;89,87
2018-01-25 18:38:25 UTC;89,47
2018-01-25 18:38:26 UTC;89,72
2018-01-25 18:38:27 UTC;89,00
2018-01-25 18:38:28 UTC;89,92
2018-01-25 18:38:29 UTC;89,28
2018-01-25 18:38:30 UTC;89,90
2018-01-25 18:38:31 UTC;87,44
2018-01-25 18:38:32 UTC;87,94
2018-01-25 18:38:33 UTC;87,88
2018-01-25 18:38:34 UTC;86,68
2018-01-25 18:38:35 UTC;87,37
2018-01-25 18:38:36 UTC;87,34
2018-01-25 18:38:37 UTC;86,62
2018-01-25 18:38:38 UTC;85,93
2018-01-25 18:38:39 UTC;83,96
2018-01-25 18:38:40 UTC;81,00
2018-01-25 18:38:41 UTC;82,53
2018-01-25 18:38:42 UTC;82,96
2018-01-25 18:38:43 UTC;84,26
2018-01-25 18:38:44 UTC;83,33
2018-01-25 18:38:45 UTC;83,04
2018-01-25 18:38:46 UTC;83,08
2018-01-25 18:38:47 UTC;82,46
2018-01-25 18:38:48 UTC;82,78
2018-01-25 18:38:49 UTC;82,04
2018-01-25 18:38:50 UTC;83,17
2018-01-25 18:38:51 UTC;83,17
2018-01-25 18:38:52 UTC;83,29
2018-01-25 18:38:53 UTC;83,88
2018-01-25 18:38:54 UTC;83,88
2018-01-25 18:38:55 UTC;83,21
2018-01-25 18:38:56 UTC;83,84
2018-01-25 18:38:57 UTC;83,25
2018-01-25 18:38:58 UTC;83,84
2018-01-25 18:38:59 UTC;84,34
2018-01-25 18:39:00 UTC;84,34
2018-01-25 18:39:01 UTC;83,79
2018-01-25 18:39:02 UTC;85,06
2018-01-25 18:39:03 UTC;84,81
2018-01-25 18:39:04 UTC;84,13
2018-01-25 18:39:05 UTC;83,04
2018-01-25 18:39:06 UTC;84,09
2018-01-25 18:39:07 UTC;85,06
2018-01-25 18:39:08 UTC;84,26
2018-01-25 18:39:09 UTC;84,34
2018-01-25 18:39:10 UTC;84,52
2018-01-25 18:39:11 UTC;84,63
2018-01-25 18:39:12 UTC;83,46
2018-01-25 18:39:13 UTC;84,52
2018-01-25 18:39:14 UTC;83,50
2018-01-25 18:39:15 UTC;84,38
2018-01-25 18:39:16 UTC;84,25
2018-01-25 18:39:17 UTC;84,34
2018-01-25 18:39:18 UTC;83,42
2018-01-25 18:39:19 UTC;84,56
2018-01-25 18:39:20 UTC;83,88
2018-01-25 18:39:21 UTC;83,42
2018-01-25 18:39:22 UTC;84,01
2018-01-25 18:39:23 UTC;83,04
2018-01-25 18:39:24 UTC;83,67
2018-01-25 18:39:25 UTC;84,38
2018-01-25 18:39:26 UTC;84,17
2018-01-25 18:39:27 UTC;83,46
2018-01-25 18:39:28 UTC;83,46
2018-01-25 18:39:29 UTC;84,60
2018-01-25 18:39:30 UTC;84,09
2018-01-25 18:39:31 UTC;84,63
2018-01-25 18:39:32 UTC;84,30
2018-01-25 18:39:33 UTC;84,63
2018-01-25 18:39:34 UTC;83,46
2018-01-25 18:39:35 UTC;84,77
2018-01-25 18:39:36 UTC;84,34
2018-01-25 18:39:37 UTC;84,13
2018-01-25 18:39:38 UTC;84,52
2018-01-25 18:39:39 UTC;84,42
2018-01-25 18:39:40 UTC;83,92
2018-01-25 18:39:41 UTC;82,07
2018-01-25 18:39:42 UTC;83,04
2018-01-25 18:39:43 UTC;82,62
2018-01-25 18:39:44 UTC;83,12
2018-01-25 18:39:45 UTC;82,37
2018-01-25 18:39:46 UTC;81,36
2018-01-25 18:39:47 UTC;82,83
2018-01-25 18:39:48 UTC;81,27
2018-01-25 18:39:49 UTC;80,81
2018-01-25 18:39:50 UTC;81,31
2018-01-25 18:39:51 UTC;79,49
2018-01-25 18:39:52 UTC;78,54
2018-01-25 18:39:53 UTC;77,35
2018-01-25 18:39:54 UTC;78,34
2018-01-25 18:39:55 UTC;78,52
2018-01-25 18:39:56 UTC;76,65
2018-01-25 18:39:57 UTC;77,47
2018-01-25 18:39:58 UTC;75,50
2018-01-25 18:39:59 UTC;76,63
2018-01-25 18:40:00 UTC;77,35
2018-01-25 18:40:01 UTC;76,96
2018-01-25 18:40:02 UTC;76,63
2018-01-25 18:40:03 UTC;76,38
2018-01-25 18:40:04 UTC;76,94
2018-01-25 18:40:05 UTC;77,33
2018-01-25 18:40:06 UTC;77,00
2018-01-25 18:40:07 UTC;76,07
2018-01-25 18:40:08 UTC;77,19
2018-01-25 18:40:09 UTC;77,58
2018-01-25 18:40:10 UTC;77,19
2018-01-25 18:40:11 UTC;77,69
2018-01-25 18:40:12 UTC;77,78
2018-01-25 18:40:13 UTC;77,78
2018-01-25 18:40:14 UTC;78,14
2018-01-25 18:40:15 UTC;77,83
2018-01-25 18:40:16 UTC;76,94
2018-01-25 18:40:17 UTC;78,17
2018-01-25 18:40:18 UTC;78,63
2018-01-25 18:40:19 UTC;77,78
2018-01-25 18:40:20 UTC;78,43
2018-01-25 18:40:21 UTC;77,78
2018-01-25 18:40:22 UTC;78,28
2018-01-25 18:40:23 UTC;77,14
2018-01-25 18:40:24 UTC;77,97
2018-01-25 18:40:25 UTC;77,08
2018-01-25 18:40:26 UTC;77,83
2018-01-25 18:40:27 UTC;77,97
2018-01-25 18:40:28 UTC;77,39
2018-01-25 18:40:29 UTC;77,92
2018-01-25 18:40:30 UTC;78,43
2018-01-25 18:40:31 UTC;78,23
2018-01-25 18:40:32 UTC;77,83
2018-01-25 18:40:33 UTC;78,09
2018-01-25 18:40:34 UTC;78,03
2018-01-25 18:40:35 UTC;78,12
2018-01-25 18:40:36 UTC;77,92
2018-01-25 18:40:37 UTC;77,19
2018-01-25 18:40:38 UTC;77,83
2018-01-25 18:40:39 UTC;77,83
2018-01-25 18:40:40 UTC;77,64
2018-01-25 18:40:41 UTC;78,63
2018-01-25 18:40:42 UTC;78,09
2018-01-25 18:40:43 UTC;77,64
2018-01-25 18:40:44 UTC;77,66
2018-01-25 18:40:45 UTC;77,00
2018-01-25 18:40:46 UTC;78,17
2018-01-25 18:40:47 UTC;75,19
2018-01-25 18:40:48 UTC;79,03
2018-01-25 18:40:49 UTC;78,43
2018-01-25 18:40:50 UTC;78,34
2018-01-25 18:40:51 UTC;78,23
2018-01-25 18:40:52 UTC;78,43
2018-01-25 18:40:53 UTC;77,72
2018-01-25 18:40:54 UTC;79,08
2018-01-25 18:40:55 UTC;76,57
2018-01-25 18:40:56 UTC;77,41
2018-01-25 18:40:57 UTC;78,83
2018-01-25 18:40:58 UTC;78,17
2018-01-25 18:40:59 UTC;77,16
2018-01-25 18:41:00 UTC;76,59
2018-01-25 18:41:01 UTC;75,76
2018-01-25 18:41:02 UTC;76,20
2018-01-25 18:41:03 UTC;75,69
2018-01-25 18:41:04 UTC;74,31
2018-01-25 18:41:05 UTC;74,55
2018-01-25 18:41:06 UTC;70,71
2018-01-25 18:41:07 UTC;74,11
2018-01-25 18:41:08 UTC;72,47
2018-01-25 18:41:09 UTC;72,34
2018-01-25 18:41:10 UTC;71,46
2018-01-25 18:41:11 UTC;73,21
2018-01-25 18:41:12 UTC;71,50
2018-01-25 18:41:13 UTC;69,80
2018-01-25 18:41:14 UTC;70,53
2018-01-25 18:41:15 UTC;70,30
2018-01-25 18:41:16 UTC;70,56
2018-01-25 18:41:17 UTC;69,77
2018-01-25 18:41:18 UTC;70,03
2018-01-25 18:41:19 UTC;70,74
2018-01-25 18:41:20 UTC;69,95
2018-01-25 18:41:21 UTC;71,14
2018-01-25 18:41:22 UTC;71,39
2018-01-25 18:41:23 UTC;71,76
2018-01-25 18:41:24 UTC;70,85
2018-01-25 18:41:25 UTC;71,57
2018-01-25 18:41:26 UTC;71,21
2018-01-25 18:41:27 UTC;71,68
2018-01-25 18:41:28 UTC;71,57
2018-01-25 18:41:29 UTC;71,57
2018-01-25 18:41:30 UTC;72,59
2018-01-25 18:41:31 UTC;70,96
2018-01-25 18:41:32 UTC;71,83
2018-01-25 18:41:33 UTC;71,79
2018-01-25 18:41:34 UTC;71,46
2018-01-25 18:41:35 UTC;72,19
2018-01-25 18:41:36 UTC;71,39
2018-01-25 18:41:37 UTC;71,76
2018-01-25 18:41:38 UTC;71,28
2018-01-25 18:41:39 UTC;70,78
2018-01-25 18:41:40 UTC;71,11
2018-01-25 18:41:41 UTC;71,46
2018-01-25 18:41:42 UTC;71,46
2018-01-25 18:41:43 UTC;72,12
2018-01-25 18:41:44 UTC;70,18
2018-01-25 18:41:45 UTC;70,78
2018-01-25 18:41:46 UTC;71,57
2018-01-25 18:41:47 UTC;71,79
2018-01-25 18:41:48 UTC;71,83
2018-01-25 18:41:49 UTC;71,83
2018-01-25 18:41:50 UTC;72,26
2018-01-25 18:41:51 UTC;71,21
2018-01-25 18:41:52 UTC;72,19
2018-01-25 18:41:53 UTC;72,38
2018-01-25 18:41:54 UTC;71,11
2018-01-25 18:41:55 UTC;71,46
2018-01-25 18:41:56 UTC;71,03
2018-01-25 18:41:57 UTC;71,57
2018-01-25 18:41:58 UTC;71,47
2018-01-25 18:41:59 UTC;70,85
2018-01-25 18:42:00 UTC;70,71
2018-01-25 18:42:01 UTC;71,50
2018-01-25 18:42:02 UTC;70,85
2018-01-25 18:42:03 UTC;72,12
2018-01-25 18:42:04 UTC;71,14
2018-01-25 18:42:05 UTC;71,61
2018-01-25 18:42:06 UTC;71,76
2018-01-25 18:42:07 UTC;71,32
2018-01-25 18:42:08 UTC;71,11
2018-01-25 18:42:09 UTC;71,76
2018-01-25 18:42:10 UTC;70,48
2018-01-25 18:42:11 UTC;68,53
2018-01-25 18:42:12 UTC;60,10
2018-01-25 18:42:13 UTC;66,25
2018-01-25 18:42:14 UTC;68,78
2018-01-25 18:42:15 UTC;69,70
2018-01-25 18:42:16 UTC;71,10
2018-01-25 18:42:17 UTC;67,51
2018-01-25 18:42:18 UTC;69,04
2018-01-25 18:42:19 UTC;66,92
2018-01-25 18:42:20 UTC;67,42
2018-01-25 18:42:21 UTC;67,42
2018-01-25 18:42:22 UTC;67,00
2018-01-25 18:42:23 UTC;66,67
2018-01-25 18:42:24 UTC;66,58
2018-01-25 18:42:25 UTC;67,52
2018-01-25 18:42:26 UTC;65,49
2018-01-25 18:42:27 UTC;66,41
2018-01-25 18:42:28 UTC;65,66
2018-01-25 18:42:29 UTC;64,96
2018-01-25 18:42:30 UTC;66,58
2018-01-25 18:42:31 UTC;66,08
2018-01-25 18:42:32 UTC;63,43
2018-01-25 18:42:33 UTC;65,14
2018-01-25 18:42:34 UTC;64,32
2018-01-25 18:42:35 UTC;64,63
2018-01-25 18:42:36 UTC;64,72
2018-01-25 18:42:37 UTC;64,47
2018-01-25 18:42:38 UTC;64,90
2018-01-25 18:42:39 UTC;65,06
2018-01-25 18:42:40 UTC;65,14
2018-01-25 18:42:41 UTC;65,56
2018-01-25 18:42:42 UTC;65,48
2018-01-25 18:42:43 UTC;66,07
2018-01-25 18:42:44 UTC;64,56
2018-01-25 18:42:45 UTC;65,31
2018-01-25 18:42:46 UTC;66,16
2018-01-25 18:42:47 UTC;65,05
2018-01-25 18:42:48 UTC;64,41
2018-01-25 18:42:49 UTC;65,31
2018-01-25 18:42:50 UTC;65,90
2018-01-25 18:42:51 UTC;65,40
2018-01-25 18:42:52 UTC;64,99
2018-01-25 18:42:53 UTC;65,14
2018-01-25 18:42:54 UTC;64,90
2018-01-25 18:42:55 UTC;64,97
2018-01-25 18:42:56 UTC;65,73
2018-01-25 18:42:57 UTC;65,06
2018-01-25 18:42:58 UTC;65,56
2018-01-25 18:42:59 UTC;65,06
2018-01-25 18:43:00 UTC;64,65
2018-01-25 18:43:01 UTC;64,81
2018-01-25 18:43:02 UTC;66,15
2018-01-25 18:43:03 UTC;65,99
2018-01-25 18:43:04 UTC;65,74
2018-01-25 18:43:05 UTC;65,15
2018-01-25 18:43:06 UTC;65,82
2018-01-25 18:43:07 UTC;64,57
2018-01-25 18:43:08 UTC;65,65
2018-01-25 18:43:09 UTC;65,73
2018-01-25 18:43:10 UTC;64,99
2018-01-25 18:43:11 UTC;66,07
2018-01-25 18:43:12 UTC;65,98
2018-01-25 18:43:13 UTC;64,39
2018-01-25 18:43:14 UTC;65,73
2018-01-25 18:43:15 UTC;64,56
2018-01-25 18:43:16 UTC;65,32
2018-01-25 18:43:17 UTC;64,97
2018-01-25 18:43:18 UTC;64,99
2018-01-25 18:43:19 UTC;65,24
2018-01-25 18:43:20 UTC;64,90
2018-01-25 18:43:21 UTC;63,89
2018-01-25 18:43:22 UTC;64,10
2018-01-25 18:43:23 UTC;66,15
2018-01-25 18:43:24 UTC;65,98
2018-01-25 18:43:25 UTC;64,82
2018-01-25 18:43:26 UTC;65,64
2018-01-25 18:43:27 UTC;65,32
2018-01-25 18:43:28 UTC;63,96
2018-01-25 18:43:29 UTC;62,94
2018-01-25 18:43:30 UTC;62,92
2018-01-25 18:43:31 UTC;61,87
2018-01-25 18:43:32 UTC;63,24
2018-01-25 18:43:33 UTC;61,15
2018-01-25 18:43:34 UTC;62,98
2018-01-25 18:43:35 UTC;61,77
2018-01-25 18:43:36 UTC;61,11
2018-01-25 18:43:37 UTC;62,78
2018-01-25 18:43:38 UTC;62,44
2018-01-25 18:43:39 UTC;60,35
2018-01-25 18:43:40 UTC;58,29
2018-01-25 18:43:41 UTC;59,90
2018-01-25 18:43:42 UTC;57,00
2018-01-25 18:43:43 UTC;57,54
2018-01-25 18:43:44 UTC;52,28
2018-01-25 18:43:45 UTC;53,62
2018-01-25 18:43:46 UTC;54,16
2018-01-25 18:43:47 UTC;54,31
2018-01-25 18:43:48 UTC;54,10
2018-01-25 18:43:49 UTC;53,83
2018-01-25 18:43:50 UTC;53,32
2018-01-25 18:43:51 UTC;53,55
2018-01-25 18:43:52 UTC;51,26
2018-01-25 18:43:53 UTC;51,65
2018-01-25 18:43:54 UTC;50,38
2018-01-25 18:43:55 UTC;58,16
2018-01-25 18:43:56 UTC;57,36
2018-01-25 18:43:57 UTC;59,49
2018-01-25 18:43:58 UTC;58,38
2018-01-25 18:43:59 UTC;57,51
2018-01-25 18:44:00 UTC;54,06
2018-01-25 18:44:01 UTC;53,44
2018-01-25 18:44:02 UTC;53,18
2018-01-25 18:44:03 UTC;55,03
2018-01-25 18:44:04 UTC;56,49
2018-01-25 18:44:05 UTC;56,68
2018-01-25 18:44:06 UTC;57,00
2018-01-25 18:44:07 UTC;56,57
2018-01-25 18:44:08 UTC;56,64
2018-01-25 18:44:09 UTC;56,03
2018-01-25 18:44:10 UTC;56,17
2018-01-25 18:44:11 UTC;57,07
2018-01-25 18:44:12 UTC;56,96
2018-01-25 18:44:13 UTC;57,07
2018-01-25 18:44:14 UTC;56,57
2018-01-25 18:44:15 UTC;55,58
2018-01-25 18:44:16 UTC;57,07
2018-01-25 18:44:17 UTC;56,35
2018-01-25 18:44:18 UTC;57,14
2018-01-25 18:44:19 UTC;55,05
2018-01-25 18:44:20 UTC;52,94
2018-01-25 18:44:21 UTC;53,28
2018-01-25 18:44:22 UTC;54,73
2018-01-25 18:44:23 UTC;51,89
2018-01-25 18:44:24 UTC;53,69
2018-01-25 18:44:25 UTC;56,49
2018-01-25 18:44:26 UTC;52,63
2018-01-25 18:44:27 UTC;53,40
2018-01-25 18:44:28 UTC;55,84
2018-01-25 18:44:29 UTC;53,67
2018-01-25 18:44:30 UTC;53,30
2018-01-25 18:44:31 UTC;53,57
2018-01-25 18:44:32 UTC;51,77
2018-01-25 18:44:33 UTC;51,39
2018-01-25 18:44:34 UTC;51,02
2018-01-25 18:44:35 UTC;50,64
2018-01-25 18:44:36 UTC;51,02
2018-01-25 18:44:37 UTC;50,51
2018-01-25 18:44:38 UTC;50,38
2018-01-25 18:44:39 UTC;50,00
2018-01-25 18:44:40 UTC;50,38
2018-01-25 18:44:41 UTC;50,38
2018-01-25 18:44:42 UTC;50,63
2018-01-25 18:44:43 UTC;49,75
2018-01-25 18:44:44 UTC;50,13
2018-01-25 18:44:45 UTC;49,74
2018-01-25 18:44:46 UTC;49,49
2018-01-25 18:44:47 UTC;48,99
2018-01-25 18:44:48 UTC;49,75
2018-01-25 18:44:49 UTC;49,37
2018-01-25 18:44:50 UTC;47,72
2018-01-25 18:44:51 UTC;48,60
2018-01-25 18:44:52 UTC;47,72
2018-01-25 18:44:53 UTC;47,73
2018-01-25 18:44:54 UTC;48,99
2018-01-25 18:44:55 UTC;48,11
2018-01-25 18:44:56 UTC;48,48
2018-01-25 18:44:57 UTC;47,07
2018-01-25 18:44:58 UTC;47,33
2018-01-25 18:44:59 UTC;47,09
2018-01-25 18:45:00 UTC;47,70
2018-01-25 18:45:01 UTC;48,07
2018-01-25 18:45:02 UTC;47,37
2018-01-25 18:45:03 UTC;46,95
2018-01-25 18:45:04 UTC;45,15
2018-01-25 18:45:05 UTC;44,14
2018-01-25 18:45:06 UTC;47,31
2018-01-25 18:45:07 UTC;46,84
2018-01-25 18:45:08 UTC;46,85
2018-01-25 18:45:09 UTC;46,82
2018-01-25 18:45:10 UTC;39,39
2018-01-25 18:45:11 UTC;46,56
2018-01-25 18:45:12 UTC;47,07
2018-01-25 18:45:13 UTC;47,33
2018-01-25 18:45:14 UTC;47,47
2018-01-25 18:45:15 UTC;47,58
2018-01-25 18:45:16 UTC;47,85
2018-01-25 18:45:17 UTC;47,36
2018-01-25 18:45:18 UTC;47,84
2018-01-25 18:45:19 UTC;47,61
2018-01-25 18:45:20 UTC;48,22
2018-01-25 18:45:21 UTC;51,52
2018-01-25 18:45:22 UTC;51,26
2018-01-25 18:45:23 UTC;51,15
2018-01-25 18:45:24 UTC;51,77
2018-01-25 18:45:25 UTC;51,02
2018-01-25 18:45:26 UTC;51,15
2018-01-25 18:45:27 UTC;53,54
2018-01-25 18:45:28 UTC;51,26
2018-01-25 18:45:29 UTC;49,49
2018-01-25 18:45:30 UTC;53,30
2018-01-25 18:45:31 UTC;53,92
2018-01-25 18:45:32 UTC;48,48
2018-01-25 18:45:33 UTC;48,86
2018-01-25 18:45:34 UTC;52,27
2018-01-25 18:45:35 UTC;50,52
2018-01-25 18:45:36 UTC;48,35
2018-01-25 18:45:37 UTC;49,87
2018-01-25 18:45:38 UTC;48,73
2018-01-25 18:45:39 UTC;48,98
2018-01-25 18:45:40 UTC;47,84
2018-01-25 18:45:41 UTC;50,25
2018-01-25 18:45:42 UTC;51,63
2018-01-25 18:45:43 UTC;50,00
2018-01-25 18:45:44 UTC;51,26
2018-01-25 18:45:45 UTC;52,19
2018-01-25 18:45:46 UTC;53,15
2018-01-25 18:45:47 UTC;53,94
2018-01-25 18:45:48 UTC;53,28
2018-01-25 18:45:49 UTC;50,00
2018-01-25 18:45:50 UTC;52,56
2018-01-25 18:45:51 UTC;48,97
2018-01-25 18:45:52 UTC;48,35
2018-01-25 18:45:53 UTC;48,73
2018-01-25 18:45:54 UTC;48,59
2018-01-25 18:45:55 UTC;50,63
2018-01-25 18:45:56 UTC;49,24
2018-01-25 18:45:57 UTC;49,49
2018-01-25 18:45:58 UTC;46,88
2018-01-25 18:45:59 UTC;49,74
2018-01-25 18:46:00 UTC;48,34
2018-01-25 18:46:01 UTC;48,60
2018-01-25 18:46:02 UTC;49,87
2018-01-25 18:46:03 UTC;51,41
2018-01-25 18:46:04 UTC;48,74
2018-01-25 18:46:05 UTC;50,51
2018-01-25 18:46:06 UTC;48,98
2018-01-25 18:46:07 UTC;49,49
2018-01-25 18:46:08 UTC;46,17
2018-01-25 18:46:09 UTC;45,82
2018-01-25 18:46:10 UTC;46,94
2018-01-25 18:46:11 UTC;45,11
2018-01-25 18:46:12 UTC;47,21
2018-01-25 18:46:13 UTC;42,25
2018-01-25 18:46:14 UTC;45,94
2018-01-25 18:46:15 UTC;46,06
2018-01-25 18:46:16 UTC;46,68
2018-01-25 18:46:17 UTC;46,06
2018-01-25 18:46:18 UTC;46,23
2018-01-25 18:46:19 UTC;42,13
2018-01-25 18:46:20 UTC;43,00
2018-01-25 18:46:21 UTC;44,39
2018-01-25 18:46:22 UTC;45,41
2018-01-25 18:46:23 UTC;45,06
2018-01-25 18:46:24 UTC;44,78
2018-01-25 18:46:25 UTC;45,04
2018-01-25 18:46:26 UTC;44,56
2018-01-25 18:46:27 UTC;45,80
2018-01-25 18:46:28 UTC;45,43
2018-01-25 18:46:29 UTC;46,04
2018-01-25 18:46:30 UTC;46,31
2018-01-25 18:46:31 UTC;46,41
2018-01-25 18:46:32 UTC;46,31
2018-01-25 18:46:33 UTC;45,94
2018-01-25 18:46:34 UTC;45,82
2018-01-25 18:46:35 UTC;46,41
2018-01-25 18:46:36 UTC;45,84
2018-01-25 18:46:37 UTC;46,68
2018-01-25 18:46:38 UTC;45,84
2018-01-25 18:46:39 UTC;46,43
2018-01-25 18:46:40 UTC;45,04
2018-01-25 18:46:41 UTC;45,71
2018-01-25 18:46:42 UTC;46,48
2018-01-25 18:46:43 UTC;46,53
2018-01-25 18:46:44 UTC;46,45
2018-01-25 18:46:45 UTC;45,36
2018-01-25 18:46:46 UTC;46,45
2018-01-25 18:46:47 UTC;45,94
2018-01-25 18:46:48 UTC;46,33
2018-01-25 18:46:49 UTC;46,33
2018-01-25 18:46:50 UTC;46,21
2018-01-25 18:46:51 UTC;46,08
2018-01-25 18:46:52 UTC;46,10
2018-01-25 18:46:53 UTC;45,45
2018-01-25 18:46:54 UTC;46,10
2018-01-25 18:46:55 UTC;46,31
2018-01-25 18:46:56 UTC;46,08
2018-01-25 18:46:57 UTC;45,94
2018-01-25 18:46:58 UTC;46,19
2018-01-25 18:46:59 UTC;45,84
2018-01-25 18:47:00 UTC;46,29
2018-01-25 18:47:01 UTC;46,56
2018-01-25 18:47:02 UTC;46,68
2018-01-25 18:47:03 UTC;46,53
2018-01-25 18:47:04 UTC;46,80
2018-01-25 18:47:05 UTC;45,64
2018-01-25 18:47:06 UTC;46,55
2018-01-25 18:47:07 UTC;46,19
2018-01-25 18:47:08 UTC;46,70
2018-01-25 18:47:09 UTC;45,75
2018-01-25 18:47:10 UTC;46,19
2018-01-25 18:47:11 UTC;46,31
2018-01-25 18:47:12 UTC;45,98
2018-01-25 18:47:13 UTC;43,58
2018-01-25 18:47:14 UTC;45,96
2018-01-25 18:47:15 UTC;45,41
2018-01-25 18:47:16 UTC;46,31
2018-01-25 18:47:17 UTC;46,27
2018-01-25 18:47:18 UTC;45,69
2018-01-25 18:47:19 UTC;43,33
2018-01-25 18:47:20 UTC;44,33
2018-01-25 18:47:21 UTC;43,58
2018-01-25 18:47:22 UTC;45,29
2018-01-25 18:47:23 UTC;43,77
2018-01-25 18:47:24 UTC;43,51
2018-01-25 18:47:25 UTC;44,30
2018-01-25 18:47:26 UTC;44,70
2018-01-25 18:47:27 UTC;46,13
2018-01-25 18:47:28 UTC;43,00
2018-01-25 18:47:29 UTC;43,07
2018-01-25 18:47:30 UTC;44,27
2018-01-25 18:47:31 UTC;43,54
2018-01-25 18:47:32 UTC;44,27
2018-01-25 18:47:33 UTC;44,08
2018-01-25 18:47:34 UTC;44,64
2018-01-25 18:47:35 UTC;44,78
2018-01-25 18:47:36 UTC;45,01
2018-01-25 18:47:37 UTC;39,44
