timestamp;kbmemfree;kbmemused
2018-01-25 18:38:05 UTC;6549204;1516680
2018-01-25 18:38:06 UTC;6548956;1516928
2018-01-25 18:38:07 UTC;6547840;1518044
2018-01-25 18:38:08 UTC;6547468;1518416
2018-01-25 18:38:09 UTC;6547096;1518788
2018-01-25 18:38:10 UTC;6546600;1519284
2018-01-25 18:38:11 UTC;6546072;1519812
2018-01-25 18:38:12 UTC;6545484;1520400
2018-01-25 18:38:13 UTC;6544740;1521144
2018-01-25 18:38:14 UTC;6544244;1521640
2018-01-25 18:38:15 UTC;6543748;1522136
2018-01-25 18:38:16 UTC;6543128;1522756
2018-01-25 18:38:17 UTC;6542384;1523500
2018-01-25 18:38:18 UTC;6542012;1523872
2018-01-25 18:38:19 UTC;6541392;1524492
2018-01-25 18:38:20 UTC;6540772;1525112
2018-01-25 18:38:21 UTC;6540400;1525484
2018-01-25 18:38:22 UTC;6539780;1526104
2018-01-25 18:38:23 UTC;6539408;1526476
2018-01-25 18:38:24 UTC;6538912;1526972
2018-01-25 18:38:25 UTC;6538664;1527220
2018-01-25 18:38:26 UTC;6537672;1528212
2018-01-25 18:38:27 UTC;6537144;1528740
2018-01-25 18:38:28 UTC;6536556;1529328
2018-01-25 18:38:29 UTC;6536308;1529576
2018-01-25 18:38:30 UTC;6535564;1530320
2018-01-25 18:38:31 UTC;6531844;1534040
2018-01-25 18:38:32 UTC;6531720;1534164
2018-01-25 18:38:33 UTC;6529612;1536272
2018-01-25 18:38:34 UTC;6527256;1538628
2018-01-25 18:38:35 UTC;6527228;1538656
2018-01-25 18:38:36 UTC;6527008;1538876
2018-01-25 18:38:37 UTC;6524388;1541496
2018-01-25 18:38:38 UTC;6522048;1543836
2018-01-25 18:38:39 UTC;6520580;1545304
2018-01-25 18:38:40 UTC;6516692;1549192
2018-01-25 18:38:41 UTC;6515456;1550428
2018-01-25 18:38:42 UTC;6514112;1551772
2018-01-25 18:38:43 UTC;6513616;1552268
2018-01-25 18:38:44 UTC;6512500;1553384
2018-01-25 18:38:45 UTC;6511012;1554872
2018-01-25 18:38:46 UTC;6509896;1555988
2018-01-25 18:38:47 UTC;6508408;1557476
2018-01-25 18:38:48 UTC;6505028;1560856
2018-01-25 18:38:49 UTC;6503448;1562436
2018-01-25 18:38:50 UTC;6502208;1563676
2018-01-25 18:38:51 UTC;6500864;1565020
2018-01-25 18:38:52 UTC;6500100;1565784
2018-01-25 18:38:53 UTC;6499852;1566032
2018-01-25 18:38:54 UTC;6499108;1566776
2018-01-25 18:38:55 UTC;6498488;1567396
2018-01-25 18:38:56 UTC;6498116;1567768
2018-01-25 18:38:57 UTC;6497372;1568512
2018-01-25 18:38:58 UTC;6496256;1569628
2018-01-25 18:38:59 UTC;6495760;1570124
2018-01-25 18:39:00 UTC;6496468;1569416
2018-01-25 18:39:01 UTC;6496628;1569256
2018-01-25 18:39:02 UTC;6496008;1569876
2018-01-25 18:39:03 UTC;6495636;1570248
2018-01-25 18:39:04 UTC;6495388;1570496
2018-01-25 18:39:05 UTC;6494892;1570992
2018-01-25 18:39:06 UTC;6494396;1571488
2018-01-25 18:39:07 UTC;6493652;1572232
2018-01-25 18:39:08 UTC;6492784;1573100
2018-01-25 18:39:09 UTC;6492412;1573472
2018-01-25 18:39:10 UTC;6491884;1574000
2018-01-25 18:39:11 UTC;6491544;1574340
2018-01-25 18:39:12 UTC;6490924;1574960
2018-01-25 18:39:13 UTC;6490676;1575208
2018-01-25 18:39:14 UTC;6489808;1576076
2018-01-25 18:39:15 UTC;6489560;1576324
2018-01-25 18:39:16 UTC;6488724;1577160
2018-01-25 18:39:17 UTC;6487980;1577904
2018-01-25 18:39:18 UTC;6487608;1578276
2018-01-25 18:39:19 UTC;6486988;1578896
2018-01-25 18:39:20 UTC;6486616;1579268
2018-01-25 18:39:21 UTC;6486120;1579764
2018-01-25 18:39:22 UTC;6485624;1580260
2018-01-25 18:39:23 UTC;6481656;1584228
2018-01-25 18:39:24 UTC;6480912;1584972
2018-01-25 18:39:25 UTC;6480384;1585500
2018-01-25 18:39:26 UTC;6480012;1585872
2018-01-25 18:39:27 UTC;6478896;1586988
2018-01-25 18:39:28 UTC;6478400;1587484
2018-01-25 18:39:29 UTC;6478120;1587764
2018-01-25 18:39:30 UTC;6477128;1588756
2018-01-25 18:39:31 UTC;6477128;1588756
2018-01-25 18:39:32 UTC;6476384;1589500
2018-01-25 18:39:33 UTC;6476012;1589872
2018-01-25 18:39:34 UTC;6475484;1590400
2018-01-25 18:39:35 UTC;6474896;1590988
2018-01-25 18:39:36 UTC;6474400;1591484
2018-01-25 18:39:37 UTC;6473656;1592228
2018-01-25 18:39:38 UTC;6473408;1592476
2018-01-25 18:39:39 UTC;6472788;1593096
2018-01-25 18:39:40 UTC;6472168;1593716
2018-01-25 18:39:41 UTC;6468764;1597120
2018-01-25 18:39:42 UTC;6469192;1596692
2018-01-25 18:39:43 UTC;6469068;1596816
2018-01-25 18:39:44 UTC;6469068;1596816
2018-01-25 18:39:45 UTC;6467208;1598676
2018-01-25 18:39:46 UTC;6465472;1600412
2018-01-25 18:39:47 UTC;6465472;1600412
2018-01-25 18:39:48 UTC;6464976;1600908
2018-01-25 18:39:49 UTC;6463224;1602660
2018-01-25 18:39:50 UTC;6463040;1602844
2018-01-25 18:39:51 UTC;6459768;1606116
2018-01-25 18:39:52 UTC;6457412;1608472
2018-01-25 18:39:53 UTC;6455792;1610092
2018-01-25 18:39:54 UTC;6455476;1610408
2018-01-25 18:39:55 UTC;6454428;1611456
2018-01-25 18:39:56 UTC;6450956;1614928
2018-01-25 18:39:57 UTC;6449840;1616044
2018-01-25 18:39:58 UTC;6449468;1616416
2018-01-25 18:39:59 UTC;6448104;1617780
2018-01-25 18:40:00 UTC;6446988;1618896
2018-01-25 18:40:01 UTC;6445996;1619888
2018-01-25 18:40:02 UTC;6444632;1621252
2018-01-25 18:40:03 UTC;6443888;1621996
2018-01-25 18:40:04 UTC;6442772;1623112
2018-01-25 18:40:05 UTC;6442028;1623856
2018-01-25 18:40:06 UTC;6441656;1624228
2018-01-25 18:40:07 UTC;6432232;1633652
2018-01-25 18:40:08 UTC;6431860;1634024
2018-01-25 18:40:09 UTC;6431240;1634644
2018-01-25 18:40:10 UTC;6430620;1635264
2018-01-25 18:40:11 UTC;6430248;1635636
2018-01-25 18:40:12 UTC;6429752;1636132
2018-01-25 18:40:13 UTC;6429132;1636752
2018-01-25 18:40:14 UTC;6429008;1636876
2018-01-25 18:40:15 UTC;6428264;1637620
2018-01-25 18:40:16 UTC;6427892;1637992
2018-01-25 18:40:17 UTC;6427148;1638736
2018-01-25 18:40:18 UTC;6426776;1639108
2018-01-25 18:40:19 UTC;6426248;1639636
2018-01-25 18:40:20 UTC;6425844;1640040
2018-01-25 18:40:21 UTC;6425348;1640536
2018-01-25 18:40:22 UTC;6425100;1640784
2018-01-25 18:40:23 UTC;6424480;1641404
2018-01-25 18:40:24 UTC;6424232;1641652
2018-01-25 18:40:25 UTC;6423332;1642552
2018-01-25 18:40:26 UTC;6423084;1642800
2018-01-25 18:40:27 UTC;6422556;1643328
2018-01-25 18:40:28 UTC;6422432;1643452
2018-01-25 18:40:29 UTC;6421812;1644072
2018-01-25 18:40:30 UTC;6421284;1644600
2018-01-25 18:40:31 UTC;6420944;1644940
2018-01-25 18:40:32 UTC;6420324;1645560
2018-01-25 18:40:33 UTC;6420200;1645684
2018-01-25 18:40:34 UTC;6419456;1646428
2018-01-25 18:40:35 UTC;6419084;1646800
2018-01-25 18:40:36 UTC;6418804;1647080
2018-01-25 18:40:37 UTC;6417968;1647916
2018-01-25 18:40:38 UTC;6417844;1648040
2018-01-25 18:40:39 UTC;6417348;1648536
2018-01-25 18:40:40 UTC;6417224;1648660
2018-01-25 18:40:41 UTC;6416728;1649156
2018-01-25 18:40:42 UTC;6416572;1649312
2018-01-25 18:40:43 UTC;6416480;1649404
2018-01-25 18:40:44 UTC;6416232;1649652
2018-01-25 18:40:45 UTC;6416108;1649776
2018-01-25 18:40:46 UTC;6416108;1649776
2018-01-25 18:40:47 UTC;6415612;1650272
2018-01-25 18:40:48 UTC;6415612;1650272
2018-01-25 18:40:49 UTC;6415364;1650520
2018-01-25 18:40:50 UTC;6415364;1650520
2018-01-25 18:40:51 UTC;6415364;1650520
2018-01-25 18:40:52 UTC;6415396;1650488
2018-01-25 18:40:53 UTC;6415240;1650644
2018-01-25 18:40:54 UTC;6415240;1650644
2018-01-25 18:40:55 UTC;6413008;1652876
2018-01-25 18:40:56 UTC;6413352;1652532
2018-01-25 18:40:57 UTC;6413380;1652504
2018-01-25 18:40:58 UTC;6413380;1652504
2018-01-25 18:40:59 UTC;6413132;1652752
2018-01-25 18:41:00 UTC;6413008;1652876
2018-01-25 18:41:01 UTC;6410776;1655108
2018-01-25 18:41:02 UTC;6411636;1654248
2018-01-25 18:41:03 UTC;6411024;1654860
2018-01-25 18:41:04 UTC;6409628;1656256
2018-01-25 18:41:05 UTC;6408668;1657216
2018-01-25 18:41:06 UTC;6406024;1659860
2018-01-25 18:41:07 UTC;6406340;1659544
2018-01-25 18:41:08 UTC;6404948;1660936
2018-01-25 18:41:09 UTC;6402712;1663172
2018-01-25 18:41:10 UTC;6401572;1664312
2018-01-25 18:41:11 UTC;6401224;1664660
2018-01-25 18:41:12 UTC;6400356;1665528
2018-01-25 18:41:13 UTC;6396976;1668908
2018-01-25 18:41:14 UTC;6397092;1668792
2018-01-25 18:41:15 UTC;6396356;1669528
2018-01-25 18:41:16 UTC;6395612;1670272
2018-01-25 18:41:17 UTC;6394620;1671264
2018-01-25 18:41:18 UTC;6394000;1671884
2018-01-25 18:41:19 UTC;6393132;1672752
2018-01-25 18:41:20 UTC;6393008;1672876
2018-01-25 18:41:21 UTC;6391924;1673960
2018-01-25 18:41:22 UTC;6391800;1674084
2018-01-25 18:41:23 UTC;6391428;1674456
2018-01-25 18:41:24 UTC;6390684;1675200
2018-01-25 18:41:25 UTC;6390436;1675448
2018-01-25 18:41:26 UTC;6390312;1675572
2018-01-25 18:41:27 UTC;6389536;1676348
2018-01-25 18:41:28 UTC;6389536;1676348
2018-01-25 18:41:29 UTC;6389412;1676472
2018-01-25 18:41:30 UTC;6389256;1676628
2018-01-25 18:41:31 UTC;6389288;1676596
2018-01-25 18:41:32 UTC;6389164;1676720
2018-01-25 18:41:33 UTC;6389040;1676844
2018-01-25 18:41:34 UTC;6388916;1676968
2018-01-25 18:41:35 UTC;6388908;1676976
2018-01-25 18:41:36 UTC;6388784;1677100
2018-01-25 18:41:37 UTC;6388444;1677440
2018-01-25 18:41:38 UTC;6388236;1677648
2018-01-25 18:41:39 UTC;6387312;1678572
2018-01-25 18:41:40 UTC;6387244;1678640
2018-01-25 18:41:41 UTC;6387244;1678640
2018-01-25 18:41:42 UTC;6387212;1678672
2018-01-25 18:41:43 UTC;6387244;1678640
2018-01-25 18:41:44 UTC;6386996;1678888
2018-01-25 18:41:45 UTC;6386376;1679508
2018-01-25 18:41:46 UTC;6386376;1679508
2018-01-25 18:41:47 UTC;6386252;1679632
2018-01-25 18:41:48 UTC;6386284;1679600
2018-01-25 18:41:49 UTC;6386128;1679756
2018-01-25 18:41:50 UTC;6386036;1679848
2018-01-25 18:41:51 UTC;6386004;1679880
2018-01-25 18:41:52 UTC;6386004;1679880
2018-01-25 18:41:53 UTC;6386004;1679880
2018-01-25 18:41:54 UTC;6386004;1679880
2018-01-25 18:41:55 UTC;6385880;1680004
2018-01-25 18:41:56 UTC;6385880;1680004
2018-01-25 18:41:57 UTC;6385540;1680344
2018-01-25 18:41:58 UTC;6385508;1680376
2018-01-25 18:41:59 UTC;6385136;1680748
2018-01-25 18:42:00 UTC;6385136;1680748
2018-01-25 18:42:01 UTC;6385136;1680748
2018-01-25 18:42:02 UTC;6385136;1680748
2018-01-25 18:42:03 UTC;6385012;1680872
2018-01-25 18:42:04 UTC;6385012;1680872
2018-01-25 18:42:05 UTC;6384920;1680964
2018-01-25 18:42:06 UTC;6384888;1680996
2018-01-25 18:42:07 UTC;6384888;1680996
2018-01-25 18:42:08 UTC;6384764;1681120
2018-01-25 18:42:09 UTC;6384640;1681244
2018-01-25 18:42:10 UTC;6382484;1683400
2018-01-25 18:42:11 UTC;6381852;1684032
2018-01-25 18:42:12 UTC;6321088;1744796
2018-01-25 18:42:13 UTC;6340340;1725544
2018-01-25 18:42:14 UTC;6340340;1725544
2018-01-25 18:42:15 UTC;6337952;1727932
2018-01-25 18:42:16 UTC;6337580;1728304
2018-01-25 18:42:17 UTC;6334520;1731364
2018-01-25 18:42:18 UTC;6334920;1730964
2018-01-25 18:42:19 UTC;6333084;1732800
2018-01-25 18:42:20 UTC;6332184;1733700
2018-01-25 18:42:21 UTC;6332804;1733080
2018-01-25 18:42:22 UTC;6332432;1733452
2018-01-25 18:42:23 UTC;6331688;1734196
2018-01-25 18:42:24 UTC;6331068;1734816
2018-01-25 18:42:25 UTC;6330820;1735064
2018-01-25 18:42:26 UTC;6329704;1736180
2018-01-25 18:42:27 UTC;6329364;1736520
2018-01-25 18:42:28 UTC;6327092;1738792
2018-01-25 18:42:29 UTC;6325300;1740584
2018-01-25 18:42:30 UTC;6325828;1740056
2018-01-25 18:42:31 UTC;6325456;1740428
2018-01-25 18:42:32 UTC;6322696;1743188
2018-01-25 18:42:33 UTC;6323608;1742276
2018-01-25 18:42:34 UTC;6322944;1742940
2018-01-25 18:42:35 UTC;6322448;1743436
2018-01-25 18:42:36 UTC;6322200;1743684
2018-01-25 18:42:37 UTC;6321704;1744180
2018-01-25 18:42:38 UTC;6321324;1744560
2018-01-25 18:42:39 UTC;6320956;1744928
2018-01-25 18:42:40 UTC;6320956;1744928
2018-01-25 18:42:41 UTC;6320336;1745548
2018-01-25 18:42:42 UTC;6320088;1745796
2018-01-25 18:42:43 UTC;6319468;1746416
2018-01-25 18:42:44 UTC;6318416;1747468
2018-01-25 18:42:45 UTC;6318352;1747532
2018-01-25 18:42:46 UTC;6318228;1747656
2018-01-25 18:42:47 UTC;6318104;1747780
2018-01-25 18:42:48 UTC;6318104;1747780
2018-01-25 18:42:49 UTC;6318104;1747780
2018-01-25 18:42:50 UTC;6318104;1747780
2018-01-25 18:42:51 UTC;6318104;1747780
2018-01-25 18:42:52 UTC;6317980;1747904
2018-01-25 18:42:53 UTC;6317732;1748152
2018-01-25 18:42:54 UTC;6317732;1748152
2018-01-25 18:42:55 UTC;6317732;1748152
2018-01-25 18:42:56 UTC;6317732;1748152
2018-01-25 18:42:57 UTC;6317608;1748276
2018-01-25 18:42:58 UTC;6317484;1748400
2018-01-25 18:42:59 UTC;6317360;1748524
2018-01-25 18:43:00 UTC;6317304;1748580
2018-01-25 18:43:01 UTC;6317336;1748548
2018-01-25 18:43:02 UTC;6317212;1748672
2018-01-25 18:43:03 UTC;6317212;1748672
2018-01-25 18:43:04 UTC;6317088;1748796
2018-01-25 18:43:05 UTC;6316964;1748920
2018-01-25 18:43:06 UTC;6316872;1749012
2018-01-25 18:43:07 UTC;6316840;1749044
2018-01-25 18:43:08 UTC;6316716;1749168
2018-01-25 18:43:09 UTC;6316532;1749352
2018-01-25 18:43:10 UTC;6316380;1749504
2018-01-25 18:43:11 UTC;6316408;1749476
2018-01-25 18:43:12 UTC;6316408;1749476
2018-01-25 18:43:13 UTC;6315788;1750096
2018-01-25 18:43:14 UTC;6315696;1750188
2018-01-25 18:43:15 UTC;6316900;1748984
2018-01-25 18:43:16 UTC;6316904;1748980
2018-01-25 18:43:17 UTC;6316780;1749104
2018-01-25 18:43:18 UTC;6316656;1749228
2018-01-25 18:43:19 UTC;6316656;1749228
2018-01-25 18:43:20 UTC;6315808;1750076
2018-01-25 18:43:21 UTC;6313624;1752260
2018-01-25 18:43:22 UTC;6314756;1751128
2018-01-25 18:43:23 UTC;6314764;1751120
2018-01-25 18:43:24 UTC;6314888;1750996
2018-01-25 18:43:25 UTC;6314888;1750996
2018-01-25 18:43:26 UTC;6314888;1750996
2018-01-25 18:43:27 UTC;6314640;1751244
2018-01-25 18:43:28 UTC;6312812;1753072
2018-01-25 18:43:29 UTC;6311912;1753972
2018-01-25 18:43:30 UTC;6311856;1754028
2018-01-25 18:43:31 UTC;6311880;1754004
2018-01-25 18:43:32 UTC;6310848;1755036
2018-01-25 18:43:33 UTC;6309120;1756764
2018-01-25 18:43:34 UTC;6309492;1756392
2018-01-25 18:43:35 UTC;6308628;1757256
2018-01-25 18:43:36 UTC;6308500;1757384
2018-01-25 18:43:37 UTC;6308128;1757756
2018-01-25 18:43:38 UTC;6307880;1758004
2018-01-25 18:43:39 UTC;6305476;1760408
2018-01-25 18:43:40 UTC;6304624;1761260
2018-01-25 18:43:41 UTC;6304748;1761136
2018-01-25 18:43:42 UTC;6304284;1761600
2018-01-25 18:43:43 UTC;6304004;1761880
2018-01-25 18:43:44 UTC;6298144;1767740
2018-01-25 18:43:45 UTC;6291124;1774760
2018-01-25 18:43:46 UTC;6282320;1783564
2018-01-25 18:43:47 UTC;6277236;1788648
2018-01-25 18:43:48 UTC;6267656;1798228
2018-01-25 18:43:49 UTC;6264232;1801652
2018-01-25 18:43:50 UTC;6265284;1800600
2018-01-25 18:43:51 UTC;6264852;1801032
2018-01-25 18:43:52 UTC;6270552;1795332
2018-01-25 18:43:53 UTC;6282988;1782896
2018-01-25 18:43:54 UTC;6294612;1771272
2018-01-25 18:43:55 UTC;6295508;1770376
2018-01-25 18:43:56 UTC;6295136;1770748
2018-01-25 18:43:57 UTC;6294920;1770964
2018-01-25 18:43:58 UTC;6294888;1770996
2018-01-25 18:43:59 UTC;6294516;1771368
2018-01-25 18:44:00 UTC;6294268;1771616
2018-01-25 18:44:01 UTC;6286612;1779272
2018-01-25 18:44:02 UTC;6272320;1793564
2018-01-25 18:44:03 UTC;6257440;1808444
2018-01-25 18:44:04 UTC;6238316;1827568
2018-01-25 18:44:05 UTC;6215624;1850260
2018-01-25 18:44:06 UTC;6193208;1872676
2018-01-25 18:44:07 UTC;6172500;1893384
2018-01-25 18:44:08 UTC;6149504;1916380
2018-01-25 18:44:09 UTC;6129272;1936612
2018-01-25 18:44:10 UTC;6109136;1956748
2018-01-25 18:44:11 UTC;6085612;1980272
2018-01-25 18:44:12 UTC;6062656;2003228
2018-01-25 18:44:13 UTC;6040008;2025876
2018-01-25 18:44:14 UTC;6018776;2047108
2018-01-25 18:44:15 UTC;6003772;2062112
2018-01-25 18:44:16 UTC;5982472;2083412
2018-01-25 18:44:17 UTC;5960400;2105484
2018-01-25 18:44:18 UTC;5937832;2128052
2018-01-25 18:44:19 UTC;5923868;2142016
2018-01-25 18:44:20 UTC;5925600;2140284
2018-01-25 18:44:21 UTC;5926884;2139000
2018-01-25 18:44:22 UTC;5921828;2144056
2018-01-25 18:44:23 UTC;5925144;2140740
2018-01-25 18:44:24 UTC;5926084;2139800
2018-01-25 18:44:25 UTC;5908568;2157316
2018-01-25 18:44:26 UTC;5896228;2169656
2018-01-25 18:44:27 UTC;5885316;2180568
2018-01-25 18:44:28 UTC;5870528;2195356
2018-01-25 18:44:29 UTC;5859524;2206360
2018-01-25 18:44:30 UTC;5856900;2208984
2018-01-25 18:44:31 UTC;5855684;2210200
2018-01-25 18:44:32 UTC;5859104;2206780
2018-01-25 18:44:33 UTC;5866100;2199784
2018-01-25 18:44:34 UTC;5875528;2190356
2018-01-25 18:44:35 UTC;5887044;2178840
2018-01-25 18:44:36 UTC;5896392;2169492
2018-01-25 18:44:37 UTC;5906368;2159516
2018-01-25 18:44:38 UTC;5915708;2150176
2018-01-25 18:44:39 UTC;5926812;2139072
2018-01-25 18:44:40 UTC;5935544;2130340
2018-01-25 18:44:41 UTC;5945800;2120084
2018-01-25 18:44:42 UTC;5957616;2108268
2018-01-25 18:44:43 UTC;5970200;2095684
2018-01-25 18:44:44 UTC;5981748;2084136
2018-01-25 18:44:45 UTC;5993908;2071976
2018-01-25 18:44:46 UTC;6006244;2059640
2018-01-25 18:44:47 UTC;6019556;2046328
2018-01-25 18:44:48 UTC;6032648;2033236
2018-01-25 18:44:49 UTC;6046340;2019544
2018-01-25 18:44:50 UTC;6055752;2010132
2018-01-25 18:44:51 UTC;6067904;1997980
2018-01-25 18:44:52 UTC;6076136;1989748
2018-01-25 18:44:53 UTC;6085496;1980388
2018-01-25 18:44:54 UTC;6091832;1974052
2018-01-25 18:44:55 UTC;6096028;1969856
2018-01-25 18:44:56 UTC;6106052;1959832
2018-01-25 18:44:57 UTC;6109148;1956736
2018-01-25 18:44:58 UTC;6119444;1946440
2018-01-25 18:44:59 UTC;6129624;1936260
2018-01-25 18:45:00 UTC;6139724;1926160
2018-01-25 18:45:01 UTC;6144716;1921168
2018-01-25 18:45:02 UTC;6153240;1912644
2018-01-25 18:45:03 UTC;6160588;1905296
2018-01-25 18:45:04 UTC;6164480;1901404
2018-01-25 18:45:05 UTC;6168524;1897360
2018-01-25 18:45:06 UTC;6174796;1891088
2018-01-25 18:45:07 UTC;6180472;1885412
2018-01-25 18:45:08 UTC;6186492;1879392
2018-01-25 18:45:09 UTC;6192828;1873056
2018-01-25 18:45:10 UTC;6178948;1886936
2018-01-25 18:45:11 UTC;6184268;1881616
2018-01-25 18:45:12 UTC;6189544;1876340
2018-01-25 18:45:13 UTC;6195744;1870140
2018-01-25 18:45:14 UTC;6201540;1864344
2018-01-25 18:45:15 UTC;6208276;1857608
2018-01-25 18:45:16 UTC;6215124;1850760
2018-01-25 18:45:17 UTC;6222260;1843624
2018-01-25 18:45:18 UTC;6228124;1837760
2018-01-25 18:45:19 UTC;6234652;1831232
2018-01-25 18:45:20 UTC;6241288;1824596
2018-01-25 18:45:21 UTC;6241164;1824720
2018-01-25 18:45:22 UTC;6241164;1824720
2018-01-25 18:45:23 UTC;6241164;1824720
2018-01-25 18:45:24 UTC;6228516;1837368
2018-01-25 18:45:25 UTC;6218660;1847224
2018-01-25 18:45:26 UTC;6214440;1851444
2018-01-25 18:45:27 UTC;6189504;1876380
2018-01-25 18:45:28 UTC;6177344;1888540
2018-01-25 18:45:29 UTC;6179656;1886228
2018-01-25 18:45:30 UTC;6160908;1904976
2018-01-25 18:45:31 UTC;6136260;1929624
2018-01-25 18:45:32 UTC;6136276;1929608
2018-01-25 18:45:33 UTC;6138460;1927424
2018-01-25 18:45:34 UTC;6119120;1946764
2018-01-25 18:45:35 UTC;6113780;1952104
2018-01-25 18:45:36 UTC;6116876;1949008
2018-01-25 18:45:37 UTC;6110964;1954920
2018-01-25 18:45:38 UTC;6111808;1954076
2018-01-25 18:45:39 UTC;6116716;1949168
2018-01-25 18:45:40 UTC;6120616;1945268
2018-01-25 18:45:41 UTC;6114400;1951484
2018-01-25 18:45:42 UTC;6097728;1968156
2018-01-25 18:45:43 UTC;6091932;1973952
2018-01-25 18:45:44 UTC;6078260;1987624
2018-01-25 18:45:45 UTC;6062788;2003096
2018-01-25 18:45:46 UTC;6035580;2030304
2018-01-25 18:45:47 UTC;6009564;2056320
2018-01-25 18:45:48 UTC;5981292;2084592
2018-01-25 18:45:49 UTC;5975240;2090644
2018-01-25 18:45:50 UTC;5958000;2107884
