timestamp;rxkB/s;txkB/s
2018-01-25 18:39:38 UTC;13,37;263,11
2018-01-25 18:39:39 UTC;12,67;262,61
2018-01-25 18:39:40 UTC;14,19;262,80
2018-01-25 18:39:41 UTC;21,11;264,58
2018-01-25 18:39:42 UTC;18,56;278,54
2018-01-25 18:39:43 UTC;14,35;279,78
2018-01-25 18:39:44 UTC;14,19;276,83
2018-01-25 18:39:45 UTC;19,82;278,18
2018-01-25 18:39:46 UTC;20,76;281,81
2018-01-25 18:39:47 UTC;14,43;275,00
2018-01-25 18:39:48 UTC;23,34;305,87
2018-01-25 18:39:49 UTC;21,10;307,76
2018-01-25 18:39:50 UTC;15,92;302,91
2018-01-25 18:39:51 UTC;32,56;319,96
2018-01-25 18:39:52 UTC;29,61;327,78
2018-01-25 18:39:53 UTC;38,95;368,15
2018-01-25 18:39:54 UTC;20,18;356,94
2018-01-25 18:39:55 UTC;26,93;388,68
2018-01-25 18:39:56 UTC;25,43;385,18
2018-01-25 18:39:57 UTC;15,74;378,73
2018-01-25 18:39:58 UTC;35,89;405,96
2018-01-25 18:39:59 UTC;18,70;399,88
2018-01-25 18:40:00 UTC;19,91;396,16
2018-01-25 18:40:01 UTC;19,73;394,39
2018-01-25 18:40:02 UTC;19,26;396,34
2018-01-25 18:40:03 UTC;20,53;396,20
2018-01-25 18:40:04 UTC;18,59;394,94
2018-01-25 18:40:05 UTC;19,87;394,43
2018-01-25 18:40:06 UTC;19,70;396,41
2018-01-25 18:40:07 UTC;20,29;390,42
2018-01-25 18:40:08 UTC;19,35;399,42
2018-01-25 18:40:09 UTC;19,32;392,55
2018-01-25 18:40:10 UTC;20,07;395,17
2018-01-25 18:40:11 UTC;19,74;396,99
2018-01-25 18:40:12 UTC;18,52;397,52
2018-01-25 18:40:13 UTC;21,13;392,74
2018-01-25 18:40:14 UTC;19,88;395,99
2018-01-25 18:40:15 UTC;19,32;395,41
2018-01-25 18:40:16 UTC;19,40;396,20
2018-01-25 18:40:17 UTC;18,22;394,82
2018-01-25 18:40:18 UTC;19,69;395,45
2018-01-25 18:40:19 UTC;19,04;395,55
2018-01-25 18:40:20 UTC;19,45;400,08
2018-01-25 18:40:21 UTC;19,53;396,00
2018-01-25 18:40:22 UTC;18,41;393,94
2018-01-25 18:40:23 UTC;20,62;393,61
2018-01-25 18:40:24 UTC;19,27;395,64
2018-01-25 18:40:25 UTC;18,55;398,53
2018-01-25 18:40:26 UTC;19,98;392,14
2018-01-25 18:40:27 UTC;18,25;398,86
2018-01-25 18:40:28 UTC;19,41;392,47
2018-01-25 18:40:29 UTC;19,44;395,80
2018-01-25 18:40:30 UTC;18,90;393,60
2018-01-25 18:40:31 UTC;19,76;395,67
2018-01-25 18:40:32 UTC;18,69;394,69
2018-01-25 18:40:33 UTC;20,19;400,96
2018-01-25 18:40:34 UTC;18,75;391,07
2018-01-25 18:40:35 UTC;18,92;399,84
2018-01-25 18:40:36 UTC;20,19;397,13
2018-01-25 18:40:37 UTC;18,88;393,68
2018-01-25 18:40:38 UTC;19,86;395,89
2018-01-25 18:40:39 UTC;18,78;390,94
2018-01-25 18:40:40 UTC;20,21;395,47
2018-01-25 18:40:41 UTC;20,07;396,23
2018-01-25 18:40:42 UTC;18,38;398,68
2018-01-25 18:40:43 UTC;20,42;396,24
2018-01-25 18:40:44 UTC;18,73;394,46
2018-01-25 18:40:45 UTC;19,84;396,55
2018-01-25 18:40:46 UTC;20,52;396,70
2018-01-25 18:40:47 UTC;19,39;390,16
2018-01-25 18:40:48 UTC;19,42;396,87
2018-01-25 18:40:49 UTC;18,69;397,88
2018-01-25 18:40:50 UTC;19,44;392,95
2018-01-25 18:40:51 UTC;20,60;399,66
2018-01-25 18:40:52 UTC;19,95;390,03
2018-01-25 18:40:53 UTC;19,73;400,65
2018-01-25 18:40:54 UTC;19,15;395,56
2018-01-25 18:40:55 UTC;25,44;394,35
2018-01-25 18:40:56 UTC;19,12;401,07
2018-01-25 18:40:57 UTC;19,28;390,12
2018-01-25 18:40:58 UTC;19,82;400,59
2018-01-25 18:40:59 UTC;26,24;415,22
2018-01-25 18:41:00 UTC;21,41;409,54
2018-01-25 18:41:01 UTC;26,51;408,95
2018-01-25 18:41:02 UTC;25,43;418,84
2018-01-25 18:41:03 UTC;20,96;427,21
2018-01-25 18:41:04 UTC;27,36;421,11
2018-01-25 18:41:05 UTC;33,12;446,70
2018-01-25 18:41:06 UTC;40,07;452,14
2018-01-25 18:41:07 UTC;29,99;451,10
2018-01-25 18:41:08 UTC;27,67;467,01
2018-01-25 18:41:09 UTC;29,05;465,47
2018-01-25 18:41:10 UTC;35,97;491,57
2018-01-25 18:41:11 UTC;26,72;470,97
2018-01-25 18:41:12 UTC;38,76;523,95
2018-01-25 18:41:13 UTC;32,67;520,22
2018-01-25 18:41:14 UTC;24,94;521,36
2018-01-25 18:41:15 UTC;32,59;528,07
2018-01-25 18:41:16 UTC;26,04;529,66
2018-01-25 18:41:17 UTC;27,92;533,01
2018-01-25 18:41:18 UTC;24,50;524,73
2018-01-25 18:41:19 UTC;27,02;525,94
2018-01-25 18:41:20 UTC;27,05;533,95
2018-01-25 18:41:21 UTC;25,66;527,49
2018-01-25 18:41:22 UTC;25,76;523,08
2018-01-25 18:41:23 UTC;26,06;532,96
2018-01-25 18:41:24 UTC;25,13;526,00
2018-01-25 18:41:25 UTC;25,49;525,31
2018-01-25 18:41:26 UTC;25,78;528,24
2018-01-25 18:41:27 UTC;27,90;528,46
2018-01-25 18:41:28 UTC;25,40;528,21
2018-01-25 18:41:29 UTC;25,79;535,42
2018-01-25 18:41:30 UTC;26,34;520,79
2018-01-25 18:41:31 UTC;25,71;534,13
2018-01-25 18:41:32 UTC;25,95;526,02
2018-01-25 18:41:33 UTC;25,22;531,71
2018-01-25 18:41:34 UTC;26,38;522,36
2018-01-25 18:41:35 UTC;26,13;527,98
2018-01-25 18:41:36 UTC;25,60;532,17
2018-01-25 18:41:37 UTC;25,52;523,59
2018-01-25 18:41:38 UTC;25,37;526,62
2018-01-25 18:41:39 UTC;26,33;530,20
2018-01-25 18:41:40 UTC;25,83;527,31
2018-01-25 18:41:41 UTC;27,14;528,41
2018-01-25 18:41:42 UTC;26,02;534,67
2018-01-25 18:41:43 UTC;26,40;526,61
2018-01-25 18:41:44 UTC;26,41;527,99
2018-01-25 18:41:45 UTC;25,69;530,67
2018-01-25 18:41:46 UTC;25,22;524,57
2018-01-25 18:41:47 UTC;27,85;529,02
2018-01-25 18:41:48 UTC;30,29;535,95
2018-01-25 18:41:49 UTC;25,36;525,38
2018-01-25 18:41:50 UTC;26,72;535,07
2018-01-25 18:41:51 UTC;25,68;527,60
2018-01-25 18:41:52 UTC;25,40;528,65
2018-01-25 18:41:53 UTC;29,23;521,70
2018-01-25 18:41:54 UTC;25,62;528,29
2018-01-25 18:41:55 UTC;25,03;530,13
2018-01-25 18:41:56 UTC;26,55;530,18
2018-01-25 18:41:57 UTC;17,89;529,76
2018-01-25 18:41:58 UTC;53,24;543,99
2018-01-25 18:41:59 UTC;26,13;528,85
2018-01-25 18:42:00 UTC;26,53;532,11
2018-01-25 18:42:01 UTC;26,46;530,54
2018-01-25 18:42:02 UTC;25,17;522,42
2018-01-25 18:42:03 UTC;26,10;533,59
2018-01-25 18:42:04 UTC;26,44;529,14
2018-01-25 18:42:05 UTC;26,07;527,57
2018-01-25 18:42:06 UTC;26,82;521,42
2018-01-25 18:42:07 UTC;25,65;528,16
2018-01-25 18:42:08 UTC;25,57;527,66
2018-01-25 18:42:09 UTC;26,15;535,07
2018-01-25 18:42:10 UTC;32,61;532,08
2018-01-25 18:42:11 UTC;25,07;529,06
2018-01-25 18:42:12 UTC;32,49;545,45
2018-01-25 18:42:13 UTC;27,96;536,23
2018-01-25 18:42:14 UTC;28,01;546,62
2018-01-25 18:42:15 UTC;34,06;537,85
2018-01-25 18:42:16 UTC;26,50;545,86
2018-01-25 18:42:17 UTC;37,41;546,53
2018-01-25 18:42:18 UTC;32,11;558,91
2018-01-25 18:42:19 UTC;39,25;561,99
2018-01-25 18:42:20 UTC;32,77;560,69
2018-01-25 18:42:21 UTC;34,57;571,52
2018-01-25 18:42:22 UTC;30,23;574,71
2018-01-25 18:42:23 UTC;40,68;607,43
2018-01-25 18:42:24 UTC;32,63;594,56
2018-01-25 18:42:25 UTC;28,50;595,24
2018-01-25 18:42:26 UTC;34,70;619,84
2018-01-25 18:42:27 UTC;30,75;608,28
2018-01-25 18:42:28 UTC;36,14;604,20
2018-01-25 18:42:29 UTC;41,36;632,97
2018-01-25 18:42:30 UTC;29,54;614,85
2018-01-25 18:42:31 UTC;31,18;628,52
2018-01-25 18:42:32 UTC;51,95;653,46
2018-01-25 18:42:33 UTC;30,48;625,54
2018-01-25 18:42:34 UTC;39,54;652,04
2018-01-25 18:42:35 UTC;40,70;665,79
2018-01-25 18:42:36 UTC;30,34;639,49
2018-01-25 18:42:37 UTC;31,93;654,27
2018-01-25 18:42:38 UTC;31,34;649,23
2018-01-25 18:42:39 UTC;31,51;640,95
2018-01-25 18:42:40 UTC;32,28;654,50
2018-01-25 18:42:41 UTC;30,94;638,11
2018-01-25 18:42:42 UTC;32,99;658,41
2018-01-25 18:42:43 UTC;31,59;638,79
2018-01-25 18:42:44 UTC;31,34;654,19
2018-01-25 18:42:45 UTC;30,99;642,81
2018-01-25 18:42:46 UTC;29,48;650,96
2018-01-25 18:42:47 UTC;33,56;648,16
2018-01-25 18:42:48 UTC;30,24;648,69
2018-01-25 18:42:49 UTC;31,64;648,88
2018-01-25 18:42:50 UTC;31,85;647,21
2018-01-25 18:42:51 UTC;30,63;639,69
2018-01-25 18:42:52 UTC;31,08;655,44
2018-01-25 18:42:53 UTC;32,01;648,95
2018-01-25 18:42:54 UTC;30,71;642,01
2018-01-25 18:42:55 UTC;31,28;652,63
2018-01-25 18:42:56 UTC;29,94;639,72
2018-01-25 18:42:57 UTC;32,52;655,97
2018-01-25 18:42:58 UTC;31,53;648,38
2018-01-25 18:42:59 UTC;32,19;648,13
2018-01-25 18:43:00 UTC;32,90;646,64
2018-01-25 18:43:01 UTC;30,67;641,94
2018-01-25 18:43:02 UTC;31,60;650,89
2018-01-25 18:43:03 UTC;30,90;650,93
2018-01-25 18:43:04 UTC;31,10;642,84
2018-01-25 18:43:05 UTC;31,51;655,26
2018-01-25 18:43:06 UTC;30,58;645,03
2018-01-25 18:43:07 UTC;32,23;648,12
2018-01-25 18:43:08 UTC;31,00;643,00
2018-01-25 18:43:09 UTC;31,60;652,25
2018-01-25 18:43:10 UTC;32,33;639,52
2018-01-25 18:43:11 UTC;30,34;657,14
2018-01-25 18:43:12 UTC;35,91;649,85
2018-01-25 18:43:13 UTC;30,93;646,45
2018-01-25 18:43:14 UTC;31,07;638,97
2018-01-25 18:43:15 UTC;32,05;658,98
2018-01-25 18:43:16 UTC;30,30;644,07
2018-01-25 18:43:17 UTC;32,29;645,97
2018-01-25 18:43:18 UTC;30,99;646,85
2018-01-25 18:43:19 UTC;31,23;652,21
2018-01-25 18:43:20 UTC;30,38;648,30
2018-01-25 18:43:21 UTC;38,02;649,80
2018-01-25 18:43:22 UTC;35,17;649,82
2018-01-25 18:43:23 UTC;31,28;647,66
2018-01-25 18:43:24 UTC;31,37;643,76
2018-01-25 18:43:25 UTC;30,33;652,70
2018-01-25 18:43:26 UTC;33,35;646,34
2018-01-25 18:43:27 UTC;32,72;648,95
2018-01-25 18:43:28 UTC;41,03;661,80
2018-01-25 18:43:29 UTC;39,29;670,65
2018-01-25 18:43:30 UTC;40,48;658,44
2018-01-25 18:43:31 UTC;37,35;691,69
2018-01-25 18:43:32 UTC;37,29;678,87
2018-01-25 18:43:33 UTC;39,40;678,14
2018-01-25 18:43:34 UTC;39,46;696,01
2018-01-25 18:43:35 UTC;39,19;738,12
2018-01-25 18:43:36 UTC;36,42;707,12
2018-01-25 18:43:37 UTC;18,43;698,26
2018-01-25 18:43:38 UTC;24,68;700,71
2018-01-25 18:43:39 UTC;29,59;701,96
2018-01-25 18:43:40 UTC;87,54;730,23
2018-01-25 18:43:41 UTC;37,97;750,21
2018-01-25 18:43:42 UTC;45,50;726,84
2018-01-25 18:43:43 UTC;15,17;724,64
2018-01-25 18:43:44 UTC;70,70;711,31
2018-01-25 18:43:45 UTC;41,01;646,32
2018-01-25 18:43:46 UTC;28,82;620,98
2018-01-25 18:43:47 UTC;44,08;674,92
2018-01-25 18:43:48 UTC;39,58;645,33
2018-01-25 18:43:49 UTC;37,41;715,47
2018-01-25 18:43:50 UTC;30,67;777,84
2018-01-25 18:43:51 UTC;38,85;753,74
2018-01-25 18:43:52 UTC;43,58;888,95
2018-01-25 18:43:53 UTC;22,37;945,73
2018-01-25 18:43:54 UTC;35,01;905,94
2018-01-25 18:43:55 UTC;39,40;779,49
2018-01-25 18:43:56 UTC;73,38;775,48
2018-01-25 18:43:57 UTC;26,50;764,77
2018-01-25 18:43:58 UTC;50,25;820,61
2018-01-25 18:43:59 UTC;50,44;808,74
2018-01-25 18:44:00 UTC;51,16;844,28
2018-01-25 18:44:01 UTC;50,57;734,55
2018-01-25 18:44:02 UTC;93,25;662,41
2018-01-25 18:44:03 UTC;36,18;558,45
2018-01-25 18:44:04 UTC;38,38;524,91
2018-01-25 18:44:05 UTC;37,23;456,57
2018-01-25 18:44:06 UTC;36,08;463,93
2018-01-25 18:44:07 UTC;38,05;477,73
2018-01-25 18:44:08 UTC;36,42;458,07
2018-01-25 18:44:09 UTC;36,79;480,91
2018-01-25 18:44:10 UTC;38,19;490,86
2018-01-25 18:44:11 UTC;36,64;453,77
2018-01-25 18:44:12 UTC;38,32;452,63
2018-01-25 18:44:13 UTC;37,06;458,69
2018-01-25 18:44:14 UTC;34,43;465,40
2018-01-25 18:44:15 UTC;40,39;546,20
2018-01-25 18:44:16 UTC;23,26;483,85
2018-01-25 18:44:17 UTC;57,23;501,85
2018-01-25 18:44:18 UTC;35,66;468,05
2018-01-25 18:44:19 UTC;37,56;614,18
2018-01-25 18:44:20 UTC;53,36;800,62
2018-01-25 18:44:21 UTC;30,04;783,11
2018-01-25 18:44:22 UTC;38,27;688,62
2018-01-25 18:44:23 UTC;42,41;827,57
2018-01-25 18:44:24 UTC;35,88;769,45
2018-01-25 18:44:25 UTC;38,83;520,70
2018-01-25 18:44:26 UTC;42,91;640,22
2018-01-25 18:44:27 UTC;42,63;638,48
2018-01-25 18:44:28 UTC;36,88;558,20
2018-01-25 18:44:29 UTC;36,40;632,63
2018-01-25 18:44:30 UTC;39,64;749,02
2018-01-25 18:44:31 UTC;36,84;761,72
2018-01-25 18:44:32 UTC;39,18;855,91
2018-01-25 18:44:33 UTC;36,69;901,62
2018-01-25 18:44:34 UTC;35,18;938,52
2018-01-25 18:44:35 UTC;38,20;936,28
2018-01-25 18:44:36 UTC;43,92;950,19
2018-01-25 18:44:37 UTC;49,96;969,12
2018-01-25 18:44:38 UTC;51,22;956,64
2018-01-25 18:44:39 UTC;44,67;971,00
2018-01-25 18:44:40 UTC;49,59;975,95
2018-01-25 18:44:41 UTC;50,95;968,43
2018-01-25 18:44:42 UTC;47,64;975,62
2018-01-25 18:44:43 UTC;52,36;985,99
2018-01-25 18:44:44 UTC;48,36;981,64
2018-01-25 18:44:45 UTC;47,06;984,48
2018-01-25 18:44:46 UTC;50,15;1007,06
2018-01-25 18:44:47 UTC;44,38;986,31
2018-01-25 18:44:48 UTC;46,46;996,26
2018-01-25 18:44:49 UTC;45,82;1000,93
2018-01-25 18:44:50 UTC;65,76;1007,99
2018-01-25 18:44:51 UTC;49,53;1013,22
2018-01-25 18:44:52 UTC;66,32;964,56
2018-01-25 18:44:53 UTC;60,97;975,92
2018-01-25 18:44:54 UTC;50,42;911,88
2018-01-25 18:44:55 UTC;47,44;886,76
2018-01-25 18:44:56 UTC;43,81;953,92
2018-01-25 18:44:57 UTC;59,06;936,03
2018-01-25 18:44:58 UTC;55,10;974,86
2018-01-25 18:44:59 UTC;57,52;1003,59
2018-01-25 18:45:00 UTC;50,84;1014,62
2018-01-25 18:45:01 UTC;39,36;962,16
2018-01-25 18:45:02 UTC;64,98;959,54
2018-01-25 18:45:03 UTC;50,51;1005,68
2018-01-25 18:45:04 UTC;75,89;998,57
2018-01-25 18:45:05 UTC;69,91;1034,58
2018-01-25 18:45:06 UTC;39,98;991,14
2018-01-25 18:45:07 UTC;41,97;1020,00
2018-01-25 18:45:08 UTC;34,13;1002,18
2018-01-25 18:45:09 UTC;58,58;1008,16
2018-01-25 18:45:10 UTC;60,82;952,17
2018-01-25 18:45:11 UTC;44,23;1002,79
2018-01-25 18:45:12 UTC;45,48;994,78
2018-01-25 18:45:13 UTC;56,39;1019,96
2018-01-25 18:45:14 UTC;47,50;1013,98
2018-01-25 18:45:15 UTC;46,57;1012,75
2018-01-25 18:45:16 UTC;43,89;996,51
2018-01-25 18:45:17 UTC;46,86;1018,59
2018-01-25 18:45:18 UTC;44,08;990,94
2018-01-25 18:45:19 UTC;43,77;982,73
2018-01-25 18:45:20 UTC;47,94;1002,56
2018-01-25 18:45:21 UTC;39,17;964,22
2018-01-25 18:45:22 UTC;38,73;926,81
2018-01-25 18:45:23 UTC;59,57;965,98
2018-01-25 18:45:24 UTC;43,76;737,80
2018-01-25 18:45:25 UTC;46,61;801,15
2018-01-25 18:45:26 UTC;44,29;852,33
2018-01-25 18:45:27 UTC;45,80;577,99
2018-01-25 18:45:28 UTC;46,00;773,12
2018-01-25 18:45:29 UTC;44,06;977,96
2018-01-25 18:45:30 UTC;48,53;632,46
2018-01-25 18:45:31 UTC;45,72;583,78
2018-01-25 18:45:32 UTC;44,26;960,28
2018-01-25 18:45:33 UTC;46,96;936,99
2018-01-25 18:45:34 UTC;42,43;648,43
2018-01-25 18:45:35 UTC;47,90;880,25
2018-01-25 18:45:36 UTC;45,21;963,99
2018-01-25 18:45:37 UTC;44,59;835,44
2018-01-25 18:45:38 UTC;44,27;952,59
2018-01-25 18:45:39 UTC;45,88;1022,11
2018-01-25 18:45:40 UTC;49,81;1048,90
2018-01-25 18:45:41 UTC;50,82;799,43
2018-01-25 18:45:42 UTC;42,89;686,71
2018-01-25 18:45:43 UTC;48,54;856,26
2018-01-25 18:45:44 UTC;42,68;730,07
2018-01-25 18:45:45 UTC;43,66;723,42
2018-01-25 18:45:46 UTC;44,09;551,10
2018-01-25 18:45:47 UTC;45,05;556,42
2018-01-25 18:45:48 UTC;49,07;549,28
2018-01-25 18:45:49 UTC;43,33;868,50
